,record_id,gene_id,gene_name
46,m54313U_200903_184952/36702334/ccs,ENSMUSG00000055762,Eef1d
47,m54313U_200903_184952/36768423/ccs,ENSMUSG00000003033,Ap1m1
48,m54313U_200903_184952/37619890/ccs,NA,NA
49,m54313U_200903_184952/37947602/ccs,NA,NA
50,m54313U_200903_184952/38078272/ccs,ENSMUSG00000024787,Snx15
51,m54313U_200903_184952/38472109/ccs,ENSMUSG00000001707,Eef1e1
52,m54313U_200903_184952/39127868/ccs,ENSMUSG00000031586,Rbpms
53,m54313U_200903_184952/39324099/ccs,ENSMUSG00000026248,Mrpl44
54,m54313U_200903_184952/42009490/ccs,ENSMUSG00000038925,E330034G19Rik
55,m54313U_200903_184952/43253804/ccs,ENSMUSG00000064341,mt-Nd1
56,m54313U_200903_184952/43452836/ccs,ENSMUSG00000099207,Gm10637
57,m54313U_200903_184952/43649062/ccs,ENSMUSG00000098284,A330093E20Rik
58,m54313U_200903_184952/44239152/ccs,NA,NA
59,m54313U_200903_184952/45023991/ccs,ENSMUSG00000021395,Spin1
60,m54313U_200903_184952/45155783/ccs,ENSMUSG00000031400,G6pdx
61,m54313U_200903_184952/45615948/ccs,ENSMUSG00000004460,Dnajb11
62,m54313U_200903_184952/45876335/ccs,ENSMUSG00000038690,Atp5j2
63,m54313U_200903_184952/45876783/ccs,ENSMUSG00000096255,Dynlt1b
64,m54313U_200903_184952/46728994/ccs,ENSMUSG00000028691,Prdx1
65,m54313U_200903_184952/47909018/ccs,ENSMUSG00000028127,Abcd3
66,m54313U_200903_184952/48105490/ccs,ENSMUSG00000057113,Npm1
67,m54313U_200903_184952/48302211/ccs,ENSMUSG00000079477,Rab7
68,m54313U_200903_184952/48367641/ccs,NA,NA
69,m54313U_200903_184952/48497205/ccs,NA,NA
70,m54313U_200903_184952/48695515/ccs,ENSMUSG00000040935,Padi6
71,m54313U_200903_184952/48760760/ccs,ENSMUSG00000028902,Sf3a3
72,m54313U_200903_184952/48891524/ccs,ENSMUSG00000015120,Ube2i
73,m54313U_200903_184952/49677350/ccs,ENSMUSG00000066463,Omt2a
74,m54313U_200903_184952/5768801/ccs,NA,NA
75,m54313U_200903_184952/8061988/ccs,ENSMUSG00000059547,Fbxw26
76,m54313U_200903_184952/8062848/ccs,ENSMUSG00000041078,Grid1
77,m54313U_200903_184952/8063536/ccs,NA,NA
78,m54313U_200903_184952/8389901/ccs,ENSMUSG00000030057,Cnbp
79,m54313U_200903_184952/50792016/ccs,ENSMUSG00000023279,Bmp15
80,m54313U_200903_184952/51185469/ccs,ENSMUSG00000092622,Khdc3
81,m54313U_200903_184952/51251452/ccs,ENSMUSG00000035530,Eif1
82,m54313U_200903_184952/52035740/ccs,NA,NA
83,m54313U_200903_184952/52037721/ccs,ENSMUSG00000040048,Ndufb10
84,m54313U_200903_184952/52103138/ccs,ENSMUSG00000015002,Efr3a
85,m54313U_200903_184952/52364643/ccs,ENSMUSG00000047368,Abhd17b
86,m54313U_200903_184952/52627937/ccs,NA,NA
87,m54313U_200903_184952/53021404/ccs,NA,NA
88,m54313U_200903_184952/53545077/ccs,ENSMUSG00000022973,Synj1
89,m54313U_200903_184952/53740341/ccs,ENSMUSG00000038020,Rapgefl1
90,m54313U_200903_184952/54200336/ccs,ENSMUSG00000038298,Pdzk1
91,m54313U_200903_184952/54395025/ccs,ENSMUSG00000057637,Prdm2
92,m54313U_200903_184952/54592007/ccs,ENSMUSG00000020107,Anapc16
93,m54313U_200903_184952/54593456/ccs,ENSMUSG00000020196,Cabin1
94,m54313U_200903_184952/55116890/ccs,ENSMUSG00000043059,Zfp513
95,m54313U_200903_184952/56165762/ccs,ENSMUSG00000020472,Zkscan17
96,m54313U_200903_184952/56230471/ccs,ENSMUSG00000042557,Sin3a
97,m54313U_200903_184952/56296399/ccs,ENSMUSG00000019866,Crybg1
98,m54313U_200903_184952/57017194/ccs,ENSMUSG00000035278,Plekhj1
99,m54313U_200903_184952/57215341/ccs,ENSMUSG00000030269,Mtmr14
100,m54313U_200903_184952/57410997/ccs,ENSMUSG00000092310,Gm20509
101,m54313U_200903_184952/57606146/ccs,ENSMUSG00000021264,Yy1
102,m54313U_200903_184952/57607517/ccs,ENSMUSG00000073608,Gal3st2c
103,m54313U_200903_184952/57870950/ccs,ENSMUSG00000042790,Rnf214
104,m54313U_200903_184952/58001979/ccs,ENSMUSG00000035048,Anapc13
105,m54313U_200903_184952/58985300/ccs,ENSMUSG00000038871,Bpgm
106,m54313U_200903_184952/59048503/ccs,NA,NA
107,m54313U_200903_184952/59443099/ccs,NA,NA
108,m54313U_200903_184952/60425778/ccs,NA,NA
109,m54313U_200903_184952/60884153/ccs,ENSMUSG00000028851,Nudc
110,m54313U_200903_184952/61080518/ccs,ENSMUSG00000055789,Ftdc2
111,m54313U_200903_184952/61473952/ccs,ENSMUSG00000019866,Crybg1
112,m54313U_200903_184952/61474658/ccs,ENSMUSG00000009013,Dynll1
113,m54313U_200903_184952/61539628/ccs,NA,NA
114,m54313U_200903_184952/61540730/ccs,ENSMUSG00000059108,Ifitm6
115,m54313U_200903_184952/61671231/ccs,NA,NA
116,m54313U_200903_184952/61800969/ccs,ENSMUSG00000029148,Nrbp1
117,m54313U_200903_184952/61932639/ccs,ENSMUSG00000046314,Stxbp6
118,m54313U_200903_184952/62522855/ccs,ENSMUSG00000031586,Rbpms
119,m54313U_200903_184952/63046556/ccs,ENSMUSG00000024498,Tcerg1
120,m54313U_200903_184952/63635630/ccs,ENSMUSG00000060126,Tpt1
121,m54313U_200903_184952/63637439/ccs,NA,NA
122,m54313U_200903_184952/64749895/ccs,NA,NA
123,m54313U_200903_184952/64946681/ccs,NA,NA
124,m54313U_200903_184952/64948186/ccs,ENSMUSG00000031400,G6pdx
125,m54313U_200903_184952/65077440/ccs,ENSMUSG00000032346,Ooep
126,m54313U_200903_184952/65143103/ccs,NA,NA
127,m54313U_200903_184952/65668269/ccs,ENSMUSG00000017837,Nkiras2
128,m54313U_200903_184952/66389198/ccs,ENSMUSG00000037885,Stk35
129,m54313U_200903_184952/66455370/ccs,ENSMUSG00000032218,Ccnb2
130,m54313U_200903_184952/66651006/ccs,ENSMUSG00000036432,Siah2
131,m54313U_200903_184952/66651131/ccs,ENSMUSG00000027695,Pld1
132,m54313U_200903_184952/66977934/ccs,NA,NA
133,m54313U_200903_184952/67436866/ccs,ENSMUSG00000036282,Naa30
134,m54313U_200903_184952/67699162/ccs,ENSMUSG00000000303,Cdh1
135,m54313U_200903_184952/67830938/ccs,ENSMUSG00000018765,Fxr2
136,m54313U_200903_184952/68158483/ccs,ENSMUSG00000032437,Stt3b
137,m54313U_200903_184952/68420497/ccs,ENSMUSG00000035683,Melk
138,m54313U_200903_184952/68682666/ccs,ENSMUSG00000029322,Plac8
139,m54313U_200903_184952/68815696/ccs,ENSMUSG00000002871,Tpra1
140,m54313U_200903_184952/69010665/ccs,ENSMUSG00000004264,Phb2
141,m54313U_200903_184952/69077724/ccs,ENSMUSG00000020332,Meikin
142,m54313U_200903_184952/69403189/ccs,ENSMUSG00000110404,Rnf223
143,m54313U_200903_184952/69993982/ccs,ENSMUSG00000014769,Psmb1
144,m54313U_200903_184952/70387029/ccs,NA,NA
145,m54313U_200903_184952/70713921/ccs,ENSMUSG00000105204,Gm43738
146,m54313U_200903_184952/70781529/ccs,ENSMUSG00000008489,Elavl2
147,m54313U_200903_184952/70845441/ccs,NA,NA
148,m54313U_200903_184952/70911425/ccs,ENSMUSG00000032624,Eml4
149,m54313U_200903_184952/70912012/ccs,ENSMUSG00000020515,Cnot8
150,m54313U_200903_184952/71304465/ccs,ENSMUSG00000047187,Rab2a
151,m54313U_200903_184952/71501419/ccs,ENSMUSG00000041857,Oosp1
152,m54313U_200903_184952/71566345/ccs,NA,NA
153,m54313U_200903_184952/71828792/ccs,NA,NA
154,m54313U_200903_184952/72024756/ccs,ENSMUSG00000039238,Zfp750
155,m54313U_200903_184952/72092479/ccs,ENSMUSG00000040234,Tm7sf3
156,m54313U_200903_184952/72221759/ccs,ENSMUSG00000020235,Fzr1
157,m54313U_200903_184952/72353095/ccs,ENSMUSG00000045031,Cetn4
158,m54313U_200903_184952/72353343/ccs,NA,NA
159,m54313U_200903_184952/72811195/ccs,ENSMUSG00000032623,Oas1d
160,m54313U_200903_184952/73598657/ccs,NA,NA
161,m54313U_200903_184952/73794070/ccs,ENSMUSG00000031511,Arhgef7
162,m54313U_200903_184952/73859833/ccs,ENSMUSG00000039058,Ak5
163,m54313U_200903_184952/74318283/ccs,ENSMUSG00000032047,Acat1
164,m54313U_200903_184952/74582643/ccs,NA,NA
165,m54313U_200903_184952/74711419/ccs,ENSMUSG00000019188,H13
166,m54313U_200903_184952/8585726/ccs,ENSMUSG00000059070,Rpl18
167,m54313U_200903_184952/8782868/ccs,ENSMUSG00000021273,Fdft1
168,m54313U_200903_184952/9634933/ccs,ENSMUSG00000013662,Atad1
169,m54313U_200903_184952/9700695/ccs,ENSMUSG00000020592,Sdc1
170,m54313U_200903_184952/9831513/ccs,NA,NA
171,m54313U_200903_184952/9896733/ccs,ENSMUSG00000039768,Dnajc11
172,m54313U_200903_184952/10946548/ccs,ENSMUSG00000017716,Birc5
173,m54313U_200903_184952/11076180/ccs,ENSMUSG00000034295,Fhod3
174,m54313U_200903_184952/74843317/ccs,NA,NA
175,m54313U_200903_184952/75236791/ccs,NA,NA
176,m54313U_200903_184952/75303352/ccs,ENSMUSG00000045291,E330021D16Rik
177,m54313U_200903_184952/75630083/ccs,ENSMUSG00000006418,Rnf114
178,m54313U_200903_184952/75695789/ccs,ENSMUSG00000031922,Cep57
179,m54313U_200903_184952/75826144/ccs,ENSMUSG00000016252,Atp5e
180,m54313U_200903_184952/75957024/ccs,NA,NA
181,m54313U_200903_184952/76940014/ccs,ENSMUSG00000017969,Ptgis
182,m54313U_200903_184952/78121284/ccs,ENSMUSG00000030494,Rhpn2
183,m54313U_200903_184952/78317136/ccs,ENSMUSG00000024914,Drap1
184,m54313U_200903_184952/79038116/ccs,NA,NA
185,m54313U_200903_184952/79170085/ccs,ENSMUSG00000103079,Gm36307
186,m54313U_200903_184952/79233622/ccs,NA,NA
187,m54313U_200903_184952/79366152/ccs,NA,NA
188,m54313U_200903_184952/79563457/ccs,ENSMUSG00000038722,Bud31
189,m54313U_200903_184952/79889000/ccs,ENSMUSG00000040859,Bsdc1
190,m54313U_200903_184952/80152018/ccs,ENSMUSG00000025369,Smarcc2
191,m54313U_200903_184952/80873784/ccs,ENSMUSG00000024791,Cdca5
192,m54313U_200903_184952/81526831/ccs,ENSMUSG00000026878,Rab14
193,m54313U_200903_184952/81529513/ccs,ENSMUSG00000047260,Emc6
194,m54313U_200903_184952/82053173/ccs,ENSMUSG00000054134,Umodl1
195,m54313U_200903_184952/82184071/ccs,NA,NA
196,m54313U_200903_184952/82708963/ccs,NA,NA
197,m54313U_200903_184952/82839368/ccs,NA,NA
198,m54313U_200903_184952/83691215/ccs,ENSMUSG00000042650,Alkbh5
199,m54313U_200903_184952/84018804/ccs,ENSMUSG00000026594,Ralgps2
200,m54313U_200903_184952/84544279/ccs,ENSMUSG00000035382,Pcsk7
201,m54313U_200903_184952/84672533/ccs,ENSMUSG00000021243,Fcf1
202,m54313U_200903_184952/84804720/ccs,ENSMUSG00000015721,Nlrp5
203,m54313U_200903_184952/85001142/ccs,ENSMUSG00000046323,Dppa3
204,m54313U_200903_184952/85984132/ccs,ENSMUSG00000021009,Ptpn21
205,m54313U_200903_184952/85984524/ccs,ENSMUSG00000027552,E2f5
206,m54313U_200903_184952/87099657/ccs,ENSMUSG00000023010,Tmbim6
207,m54313U_200903_184952/87689101/ccs,NA,NA
208,m54313U_200903_184952/88016569/ccs,ENSMUSG00000021243,Fcf1
209,m54313U_200903_184952/88213998/ccs,NA,NA
210,m54313U_200903_184952/88736780/ccs,ENSMUSG00000093674,Rpl41
211,m54313U_200903_184952/88869318/ccs,NA,NA
212,m54313U_200903_184952/88934602/ccs,ENSMUSG00000071708,Sms
213,m54313U_200903_184952/89262322/ccs,ENSMUSG00000049588,Ccdc69
214,m54313U_200903_184952/90572410/ccs,ENSMUSG00000041857,Oosp1
215,m54313U_200903_184952/90572815/ccs,ENSMUSG00000028693,Nasp
216,m54313U_200903_184952/90573234/ccs,ENSMUSG00000020472,Zkscan17
217,m54313U_200903_184952/90703866/ccs,NA,NA
218,m54313U_200903_184952/91095463/ccs,ENSMUSG00000031935,Med17
219,m54313U_200903_184952/91227283/ccs,ENSMUSG00000038925,E330034G19Rik
220,m54313U_200903_184952/91227967/ccs,ENSMUSG00000001036,Epn2
221,m54313U_200903_184952/92079635/ccs,ENSMUSG00000096576,Oog1
222,m54313U_200903_184952/92342573/ccs,ENSMUSG00000073705,Cenps
223,m54313U_200903_184952/92602562/ccs,ENSMUSG00000016559,H3f3b
224,m54313U_200903_184952/92800479/ccs,ENSMUSG00000066463,Omt2a
225,m54313U_200903_184952/93586809/ccs,ENSMUSG00000032399,Rpl4
226,m54313U_200903_184952/94046006/ccs,ENSMUSG00000022635,Zcrb1
227,m54313U_200903_184952/94570976/ccs,ENSMUSG00000053483,Usp21
228,m54313U_200903_184952/94833360/ccs,ENSMUSG00000036432,Siah2
229,m54313U_200903_184952/95356173/ccs,ENSMUSG00000070934,Rraga
230,m54313U_200903_184952/96405286/ccs,ENSMUSG00000021102,Glrx5
231,m54313U_200903_184952/97257223/ccs,NA,NA
232,m54313U_200903_184952/97584719/ccs,NA,NA
233,m54313U_200903_184952/97715298/ccs,ENSMUSG00000029642,Polr1d
234,m54313U_200903_184952/98174333/ccs,ENSMUSG00000051517,Arhgef39
235,m54313U_200903_184952/98371604/ccs,ENSMUSG00000042279,H1f8
236,m54313U_200903_184952/98828836/ccs,ENSMUSG00000005625,Psmd4
237,m54313U_200903_184952/11208510/ccs,ENSMUSG00000054087,Fbxw28
238,m54313U_200903_184952/11340342/ccs,ENSMUSG00000027737,Slc7a11
239,m54313U_200903_184952/11796608/ccs,ENSMUSG00000055789,Ftdc2
240,m54313U_200903_184952/11930191/ccs,ENSMUSG00000030304,Ergic2
241,m54313U_200903_184952/12322208/ccs,ENSMUSG00000004936,Map2k1
242,m54313U_200903_184952/12322341/ccs,ENSMUSG00000032383,Ppib
243,m54313U_200903_184952/12388226/ccs,NA,NA
244,m54313U_200903_184952/12519308/ccs,ENSMUSG00000050812,Ecpas
245,m54313U_200903_184952/12846690/ccs,ENSMUSG00000016252,Atp5e
246,m54313U_200903_184952/13304454/ccs,ENSMUSG00000046079,Lrrc8d
247,m54313U_200903_184952/13435812/ccs,NA,NA
248,m54313U_200903_184952/13631965/ccs,ENSMUSG00000026349,Ccnt2
249,m54313U_200903_184952/13763020/ccs,NA,NA
250,m54313U_200903_184952/13764753/ccs,ENSMUSG00000002797,Ggct
251,m54313U_200903_184952/99156931/ccs,ENSMUSG00000003429,Rps11
252,m54313U_200903_184952/99288962/ccs,NA,NA
253,m54313U_200903_184952/99420729/ccs,ENSMUSG00000041571,Selenow
254,m54313U_200903_184952/99943937/ccs,ENSMUSG00000002064,Sdf2
255,m54313U_200903_184952/99943976/ccs,ENSMUSG00000092622,Khdc3
256,m54313U_200903_184952/100664090/ccs,ENSMUSG00000038489,Polr2l
257,m54313U_200903_184952/101122704/ccs,ENSMUSG00000039756,Dnttip2
258,m54313U_200903_184952/101451229/ccs,ENSMUSG00000032191,Bcl2l10
259,m54313U_200903_184952/102826710/ccs,NA,NA
260,m54313U_200903_184952/103024461/ccs,ENSMUSG00000059796,Eif4a1
261,m54313U_200903_184952/103024542/ccs,ENSMUSG00000040681,Hmgn1
262,m54313U_200903_184952/103154779/ccs,ENSMUSG00000022177,Haus4
263,m54313U_200903_184952/104138438/ccs,ENSMUSG00000026558,Uck2
264,m54313U_200903_184952/104268336/ccs,ENSMUSG00000051920,Rspo2
265,m54313U_200903_184952/104334155/ccs,ENSMUSG00000030512,Snrpa1
266,m54313U_200903_184952/104467196/ccs,ENSMUSG00000026179,Pnkd
267,m54313U_200903_184952/105842802/ccs,ENSMUSG00000021552,Gkap1
268,m54313U_200903_184952/106562006/ccs,ENSMUSG00000032101,Ddx25
269,m54313U_200903_184952/106693071/ccs,ENSMUSG00000061589,Dot1l
270,m54313U_200903_184952/106694742/ccs,ENSMUSG00000015804,Med28
271,m54313U_200903_184952/106825267/ccs,ENSMUSG00000002489,Tiam1
272,m54313U_200903_184952/106890942/ccs,ENSMUSG00000022012,Enox1
273,m54313U_200903_184952/107022733/ccs,NA,NA
274,m54313U_200903_184952/107612036/ccs,NA,NA
275,m54313U_200903_184952/108202384/ccs,ENSMUSG00000016252,Atp5e
276,m54313U_200903_184952/109120264/ccs,NA,NA
277,m54313U_200903_184952/109709799/ccs,ENSMUSG00000019814,Ltv1
278,m54313U_200903_184952/109839349/ccs,ENSMUSG00000074227,Spint2
279,m54313U_200903_184952/109840691/ccs,NA,NA
280,m54313U_200903_184952/109904474/ccs,ENSMUSG00000032623,Oas1d
281,m54313U_200903_184952/109904833/ccs,NA,NA
282,m54313U_200903_184952/109970761/ccs,NA,NA
283,m54313U_200903_184952/110036144/ccs,ENSMUSG00000029472,Anapc5
284,m54313U_200903_184952/110298371/ccs,NA,NA
285,m54313U_200903_184952/110430219/ccs,ENSMUSG00000025366,Esyt1
286,m54313U_200903_184952/110822836/ccs,NA,NA
287,m54313U_200903_184952/111150764/ccs,ENSMUSG00000025995,Wdr75
288,m54313U_200903_184952/111675913/ccs,NA,NA
289,m54313U_200903_184952/112461611/ccs,NA,NA
290,m54313U_200903_184952/112722329/ccs,ENSMUSG00000015961,Adss
291,m54313U_200903_184952/112790236/ccs,ENSMUSG00000002524,Puf60
292,m54313U_200903_184952/114098266/ccs,ENSMUSG00000037999,Arap2
293,m54313U_200903_184952/114164592/ccs,NA,NA
294,m54313U_200903_184952/114232147/ccs,NA,NA
295,m54313U_200903_184952/114557563/ccs,ENSMUSG00000047842,Diras2
296,m54313U_200903_184952/114688174/ccs,ENSMUSG00000015880,Ncapg
297,m54313U_200903_184952/115213339/ccs,NA,NA
298,m54313U_200903_184952/115999840/ccs,NA,NA
299,m54313U_200903_184952/116001100/ccs,ENSMUSG00000021737,Psmd6
300,m54313U_200903_184952/116393319/ccs,ENSMUSG00000022177,Haus4
301,m54313U_200903_184952/116393900/ccs,ENSMUSG00000040084,Bub1b
302,m54313U_200903_184952/116589253/ccs,ENSMUSG00000039640,Mrpl12
303,m54313U_200903_184952/117310975/ccs,ENSMUSG00000029535,Triap1
304,m54313U_200903_184952/117377525/ccs,ENSMUSG00000026036,Nif3l1
305,m54313U_200903_184952/117506537/ccs,ENSMUSG00000061104,Sap18b
306,m54313U_200903_184952/117508893/ccs,NA,NA
307,m54313U_200903_184952/117704533/ccs,ENSMUSG00000082305,Gm2420
308,m54313U_200903_184952/118294383/ccs,ENSMUSG00000024974,Smc3
309,m54313U_200903_184952/119343941/ccs,ENSMUSG00000027378,Nphp1
310,m54313U_200903_184952/119670864/ccs,ENSMUSG00000110001,C86187
311,m54313U_200903_184952/120390351/ccs,ENSMUSG00000028669,Pithd1
312,m54313U_200903_184952/120521510/ccs,ENSMUSG00000020720,Psmd12
313,m54313U_200903_184952/120982292/ccs,ENSMUSG00000040935,Padi6
314,m54313U_200903_184952/121047173/ccs,ENSMUSG00000034187,Nsf
315,m54313U_200903_184952/121242004/ccs,ENSMUSG00000054320,Lrrc36
316,m54313U_200903_184952/121503936/ccs,ENSMUSG00000038925,E330034G19Rik
317,m54313U_200903_184952/121570460/ccs,ENSMUSG00000068966,Zbtb34
318,m54313U_200903_184952/121767407/ccs,ENSMUSG00000116590,AC154200.1
319,m54313U_200903_184952/122094850/ccs,NA,NA
320,m54313U_200903_184952/122946569/ccs,NA,NA
321,m54313U_200903_184952/123276022/ccs,NA,NA
322,m54313U_200903_184952/123733960/ccs,ENSMUSG00000038216,Pnmt
323,m54313U_200903_184952/123996204/ccs,ENSMUSG00000002064,Sdf2
324,m54313U_200903_184952/124192288/ccs,ENSMUSG00000027425,Kat14
325,m54313U_200903_184952/124192452/ccs,ENSMUSG00000003135,Cnot11
326,m54313U_200903_184952/124454363/ccs,ENSMUSG00000049106,Dcaf5
327,m54313U_200903_184952/14090424/ccs,NA,NA
328,m54313U_200903_184952/14158575/ccs,NA,NA
329,m54313U_200903_184952/14550053/ccs,ENSMUSG00000058173,Smco4
330,m54313U_200903_184952/15008395/ccs,ENSMUSG00000021395,Spin1
331,m54313U_200903_184952/15665330/ccs,ENSMUSG00000004936,Map2k1
332,m54313U_200903_184952/15925884/ccs,ENSMUSG00000029048,Rer1
333,m54313U_200903_184952/125044341/ccs,ENSMUSG00000030545,Pex11a
334,m54313U_200903_184952/125045026/ccs,NA,NA
335,m54313U_200903_184952/125632553/ccs,ENSMUSG00000067194,Eif1ax
336,m54313U_200903_184952/125832009/ccs,NA,NA
337,m54313U_200903_184952/126289138/ccs,ENSMUSG00000006418,Rnf114
338,m54313U_200903_184952/126421710/ccs,NA,NA
339,m54313U_200903_184952/126421710/ccs,NA,NA
340,m54313U_200903_184952/126748642/ccs,ENSMUSG00000023272,Creld2
341,m54313U_200903_184952/127533478/ccs,NA,NA
342,m54313U_200903_184952/127861084/ccs,NA,NA
343,m54313U_200903_184952/128124214/ccs,ENSMUSG00000031533,Mrps31
344,m54313U_200903_184952/128387488/ccs,NA,NA
345,m54313U_200903_184952/128517274/ccs,ENSMUSG00000062397,Zfp706
346,m54313U_200903_184952/128845413/ccs,ENSMUSG00000087193,Gm14820
347,m54313U_200903_184952/129304861/ccs,NA,NA
348,m54313U_200903_184952/129565154/ccs,ENSMUSG00000056124,B4galt6
349,m54313U_200903_184952/129763702/ccs,NA,NA
350,m54313U_200903_184952/131008574/ccs,NA,NA
351,m54313U_200903_184952/131204798/ccs,NA,NA
352,m54313U_200903_184952/131727613/ccs,NA,NA
353,m54313U_200903_184952/131992328/ccs,ENSMUSG00000029722,Agfg2
354,m54313U_200903_184952/132056949/ccs,ENSMUSG00000006941,Eif1b
355,m54313U_200903_184952/132057313/ccs,ENSMUSG00000096276,Gm2042
356,m54313U_200903_184952/132188710/ccs,ENSMUSG00000032612,Usp4
357,m54313U_200903_184952/132253707/ccs,ENSMUSG00000024048,Myl12a
358,m54313U_200903_184952/132317814/ccs,ENSMUSG00000018427,Ypel2
359,m54313U_200903_184952/132318822/ccs,NA,NA
360,m54313U_200903_184952/132842789/ccs,ENSMUSG00000026202,Tuba4a
361,m54313U_200903_184952/133498534/ccs,NA,NA
362,m54313U_200903_184952/134611760/ccs,NA,NA
363,m54313U_200903_184952/134613672/ccs,ENSMUSG00000030795,Fus
364,m54313U_200903_184952/135267018/ccs,ENSMUSG00000006586,Runx1t1
365,m54313U_200903_184952/135399928/ccs,ENSMUSG00000071662,Polr2g
366,m54313U_200903_184952/136315948/ccs,NA,NA
367,m54313U_200903_184952/136512933/ccs,ENSMUSG00000029223,Uchl1
368,m54313U_200903_184952/136709366/ccs,ENSMUSG00000020792,Exoc7
369,m54313U_200903_184952/137036295/ccs,ENSMUSG00000022808,Snx4
370,m54313U_200903_184952/138611335/ccs,ENSMUSG00000018238,Gdf9
371,m54313U_200903_184952/138873520/ccs,ENSMUSG00000018572,Phf23
372,m54313U_200903_184952/139069410/ccs,ENSMUSG00000063077,Kif1b
373,m54313U_200903_184952/139396341/ccs,ENSMUSG00000005610,Eif4g2
374,m54313U_200903_184952/139657979/ccs,NA,NA
375,m54313U_200903_184952/139919776/ccs,ENSMUSG00000063800,Prpf38a
376,m54313U_200903_184952/140314876/ccs,ENSMUSG00000049764,Zfp280b
377,m54313U_200903_184952/140378457/ccs,NA,NA
378,m54313U_200903_184952/140378457/ccs,NA,NA
379,m54313U_200903_184952/141099553/ccs,NA,NA
380,m54313U_200903_184952/141362684/ccs,ENSMUSG00000047842,Diras2
381,m54313U_200903_184952/141428047/ccs,ENSMUSG00000063550,Nup98
382,m54313U_200903_184952/141625867/ccs,ENSMUSG00000044285,Ubb-ps
383,m54313U_200903_184952/141821948/ccs,ENSMUSG00000031533,Mrps31
384,m54313U_200903_184952/141887701/ccs,NA,NA
385,m54313U_200903_184952/142018848/ccs,ENSMUSG00000006335,Tfpt
386,m54313U_200903_184952/142149374/ccs,ENSMUSG00000092329,Galnt2l
387,m54313U_200903_184952/143000212/ccs,ENSMUSG00000036158,Prickle1
