,record_id,gene_id,gene_name
98,m54313U_201113_175135/854284/ccs,ENSMUSG00000030060,Hmces
99,m54313U_201113_175135/854451/ccs,NA,NA
100,m54313U_201113_175135/917618/ccs,NA,NA
101,m54313U_201113_175135/917741/ccs,ENSMUSG00000087259,2610035D17Rik
102,m54313U_201113_175135/918228/ccs,ENSMUSG00000087259,2610035D17Rik
103,m54313U_201113_175135/918328/ccs,ENSMUSG00000049107,Ntf3
104,m54313U_201113_175135/918405/ccs,NA,NA
105,m54313U_201113_175135/919175/ccs,NA,NA
106,m54313U_201113_175135/919195/ccs,ENSMUSG00000054648,Zfp869
107,m54313U_201113_175135/919860/ccs,ENSMUSG00000026072,Il1r1
108,m54313U_201113_175135/920167/ccs,NA,NA
109,m54313U_201113_175135/984228/ccs,ENSMUSG00000024096,Ralbp1
110,m54313U_201113_175135/984604/ccs,ENSMUSG00000033751,Gadd45gip1
111,m54313U_201113_175135/984927/ccs,NA,NA
112,m54313U_201113_175135/984999/ccs,ENSMUSG00000098234,Snhg6
113,m54313U_201113_175135/985029/ccs,ENSMUSG00000021807,Rtraf
114,m54313U_201113_175135/985437/ccs,ENSMUSG00000016831,Tox4
115,m54313U_201113_175135/985605/ccs,ENSMUSG00000022191,Drosha
116,m54313U_201113_175135/1048730/ccs,ENSMUSG00000034871,Fam151a
117,m54313U_201113_175135/1048783/ccs,ENSMUSG00000069910,Spdl1
118,m54313U_201113_175135/1048895/ccs,ENSMUSG00000025732,Mcrip2
119,m54313U_201113_175135/1048930/ccs,NA,NA
120,m54313U_201113_175135/1049130/ccs,ENSMUSG00000027742,Cog6
121,m54313U_201113_175135/1050528/ccs,ENSMUSG00000033845,Mrpl15
122,m54313U_201113_175135/1050672/ccs,ENSMUSG00000030042,Pole4
123,m54313U_201113_175135/1050714/ccs,NA,NA
124,m54313U_201113_175135/1051046/ccs,ENSMUSG00000005886,Ncoa2
125,m54313U_201113_175135/1051413/ccs,ENSMUSG00000042328,Hps4
126,m54313U_201113_175135/1114486/ccs,NA,NA
127,m54313U_201113_175135/1114708/ccs,ENSMUSG00000061882,Ccdc62
128,m54313U_201113_175135/1114715/ccs,ENSMUSG00000038871,Bpgm
129,m54313U_201113_175135/1114812/ccs,ENSMUSG00000068921,Dap3
130,m54313U_201113_175135/1115467/ccs,NA,NA
131,m54313U_201113_175135/1115516/ccs,ENSMUSG00000082305,Gm2420
132,m54313U_201113_175135/1115906/ccs,ENSMUSG00000024983,Vti1a
133,m54313U_201113_175135/1116247/ccs,ENSMUSG00000034973,Dop1a
134,m54313U_201113_175135/1179780/ccs,NA,NA
135,m54313U_201113_175135/1179820/ccs,ENSMUSG00000036718,Micall2
136,m54313U_201113_175135/1180046/ccs,ENSMUSG00000001924,Uba1
137,m54313U_201113_175135/1180379/ccs,NA,NA
138,m54313U_201113_175135/1180383/ccs,ENSMUSG00000045237,1110012L19Rik
139,m54313U_201113_175135/1181526/ccs,ENSMUSG00000026566,Mpzl1
140,m54313U_201113_175135/1181651/ccs,ENSMUSG00000032056,Btg4
141,m54313U_201113_175135/1181698/ccs,NA,NA
142,m54313U_201113_175135/1182532/ccs,ENSMUSG00000096255,Dynlt1b
143,m54313U_201113_175135/1245413/ccs,ENSMUSG00000020687,Cdc27
144,m54313U_201113_175135/1245559/ccs,NA,NA
145,m54313U_201113_175135/1245605/ccs,ENSMUSG00000040029,Ipo8
146,m54313U_201113_175135/1246037/ccs,ENSMUSG00000027706,Sec62
147,m54313U_201113_175135/1246361/ccs,NA,NA
148,m54313U_201113_175135/1246597/ccs,ENSMUSG00000103998,Gm38025
149,m54313U_201113_175135/1247647/ccs,ENSMUSG00000027472,Pdrg1
150,m54313U_201113_175135/1247920/ccs,ENSMUSG00000068394,Cep152
151,m54313U_201113_175135/1311244/ccs,NA,NA
152,m54313U_201113_175135/1311252/ccs,NA,NA
153,m54313U_201113_175135/1311500/ccs,ENSMUSG00000026098,Pms1
154,m54313U_201113_175135/1311719/ccs,ENSMUSG00000025616,Usp16
155,m54313U_201113_175135/1312064/ccs,ENSMUSG00000021483,Cdk20
156,m54313U_201113_175135/1312741/ccs,ENSMUSG00000020739,Nup85
157,m54313U_201113_175135/1313223/ccs,ENSMUSG00000015697,Setdb1
158,m54313U_201113_175135/1313435/ccs,ENSMUSG00000028557,Rnf11
159,m54313U_201113_175135/1313444/ccs,NA,NA
160,m54313U_201113_175135/1313477/ccs,NA,NA
161,m54313U_201113_175135/1376397/ccs,NA,NA
162,m54313U_201113_175135/1376547/ccs,ENSMUSG00000020407,Upp1
163,m54313U_201113_175135/1376887/ccs,ENSMUSG00000106634,Gm43042
164,m54313U_201113_175135/1377109/ccs,NA,NA
165,m54313U_201113_175135/1377189/ccs,ENSMUSG00000054598,9130230L23Rik
166,m54313U_201113_175135/1377193/ccs,ENSMUSG00000028967,Errfi1
167,m54313U_201113_175135/1377376/ccs,ENSMUSG00000086892,4933430M04Rik
168,m54313U_201113_175135/1377378/ccs,ENSMUSG00000022257,Laptm4b
169,m54313U_201113_175135/1377860/ccs,ENSMUSG00000034192,Lsm3
170,m54313U_201113_175135/1378012/ccs,ENSMUSG00000021109,Hif1a
171,m54313U_201113_175135/1378171/ccs,ENSMUSG00000024999,Noc3l
172,m54313U_201113_175135/1378358/ccs,NA,NA
173,m54313U_201113_175135/1441831/ccs,NA,NA
174,m54313U_201113_175135/1442122/ccs,ENSMUSG00000024516,Sec11c
175,m54313U_201113_175135/1442398/ccs,ENSMUSG00000072872,Rybp
176,m54313U_201113_175135/1443074/ccs,ENSMUSG00000019505,Ubb
177,m54313U_201113_175135/1443294/ccs,NA,NA
178,m54313U_201113_175135/1443537/ccs,ENSMUSG00000022175,Lrp10
179,m54313U_201113_175135/1443594/ccs,ENSMUSG00000061787,Rps17
180,m54313U_201113_175135/1443614/ccs,NA,NA
181,m54313U_201113_175135/1444298/ccs,NA,NA
182,m54313U_201113_175135/1507504/ccs,ENSMUSG00000041133,Smc1a
183,m54313U_201113_175135/1508728/ccs,ENSMUSG00000030852,Tacc2
184,m54313U_201113_175135/1509197/ccs,ENSMUSG00000029469,Ift81
185,m54313U_201113_175135/1509658/ccs,ENSMUSG00000019659,Ccdc12
186,m54313U_201113_175135/1510226/ccs,NA,NA
187,m54313U_201113_175135/1572985/ccs,ENSMUSG00000031970,Dbndd1
188,m54313U_201113_175135/1573119/ccs,ENSMUSG00000030982,Vps35l
189,m54313U_201113_175135/1573237/ccs,ENSMUSG00000036814,Slc6a20a
190,m54313U_201113_175135/1573319/ccs,ENSMUSG00000021395,Spin1
191,m54313U_201113_175135/1573676/ccs,ENSMUSG00000041857,Oosp1
192,m54313U_201113_175135/1573794/ccs,NA,NA
193,m54313U_201113_175135/1573825/ccs,ENSMUSG00000047721,Bola2
194,m54313U_201113_175135/1574405/ccs,ENSMUSG00000034602,Mon2
195,m54313U_201113_175135/1574717/ccs,ENSMUSG00000029505,Ep400
196,m54313U_201113_175135/1574989/ccs,ENSMUSG00000030801,Kat8
197,m54313U_201113_175135/1575306/ccs,ENSMUSG00000014503,Pkd2l2
198,m54313U_201113_175135/1638486/ccs,NA,NA
199,m54313U_201113_175135/1638537/ccs,NA,NA
200,m54313U_201113_175135/1638589/ccs,NA,NA
201,m54313U_201113_175135/1638752/ccs,ENSMUSG00000107743,Gm44087
202,m54313U_201113_175135/1639097/ccs,ENSMUSG00000031497,Tnfsf13b
203,m54313U_201113_175135/1639793/ccs,ENSMUSG00000032050,Rdx
204,m54313U_201113_175135/1639935/ccs,ENSMUSG00000038859,Baiap2l1
205,m54313U_201113_175135/1640159/ccs,NA,NA
206,m54313U_201113_175135/1640297/ccs,ENSMUSG00000024789,Jak2
207,m54313U_201113_175135/1640594/ccs,ENSMUSG00000040824,Snrpd2
208,m54313U_201113_175135/1641164/ccs,NA,NA
209,m54313U_201113_175135/1641239/ccs,NA,NA
210,m54313U_201113_175135/1704626/ccs,ENSMUSG00000028412,Slc44a1
211,m54313U_201113_175135/1704635/ccs,ENSMUSG00000047213,Ythdf3
212,m54313U_201113_175135/1704825/ccs,ENSMUSG00000074062,Fbxw16
213,m54313U_201113_175135/1704867/ccs,ENSMUSG00000072109,A530040E14Rik
214,m54313U_201113_175135/1704928/ccs,NA,NA
215,m54313U_201113_175135/1705373/ccs,ENSMUSG00000055817,Mta3
216,m54313U_201113_175135/1705542/ccs,ENSMUSG00000041084,Ostc
217,m54313U_201113_175135/1705578/ccs,NA,NA
218,m54313U_201113_175135/1705659/ccs,NA,NA
219,m54313U_201113_175135/1705803/ccs,NA,NA
220,m54313U_201113_175135/1706154/ccs,NA,NA
221,m54313U_201113_175135/1770020/ccs,ENSMUSG00000096199,Ptrhd1
222,m54313U_201113_175135/1770118/ccs,NA,NA
223,m54313U_201113_175135/1771007/ccs,ENSMUSG00000033581,Igf2bp2
224,m54313U_201113_175135/1771191/ccs,ENSMUSG00000034066,Farp2
225,m54313U_201113_175135/1771708/ccs,ENSMUSG00000021807,Rtraf
226,m54313U_201113_175135/1771832/ccs,ENSMUSG00000037434,Slc30a1
227,m54313U_201113_175135/1771835/ccs,ENSMUSG00000026435,Slc45a3
228,m54313U_201113_175135/1772112/ccs,ENSMUSG00000116029,Gm41414
229,m54313U_201113_175135/1835071/ccs,ENSMUSG00000034485,Uaca
230,m54313U_201113_175135/1835217/ccs,NA,NA
231,m54313U_201113_175135/1837177/ccs,NA,NA
232,m54313U_201113_175135/1837508/ccs,ENSMUSG00000048701,Ccdc6
233,m54313U_201113_175135/1837552/ccs,ENSMUSG00000061518,Cox5b
234,m54313U_201113_175135/1837865/ccs,ENSMUSG00000006435,Neurl1a
235,m54313U_201113_175135/1901376/ccs,ENSMUSG00000042448,Hoxd1
236,m54313U_201113_175135/1901378/ccs,ENSMUSG00000036752,Tubb4b
237,m54313U_201113_175135/1901847/ccs,ENSMUSG00000042279,H1f8
238,m54313U_201113_175135/1902498/ccs,NA,NA
239,m54313U_201113_175135/1902845/ccs,ENSMUSG00000060093,H4c1
240,m54313U_201113_175135/1903382/ccs,ENSMUSG00000076432,Ywhaq
241,m54313U_201113_175135/1966323/ccs,NA,NA
242,m54313U_201113_175135/1966323/ccs,NA,NA
243,m54313U_201113_175135/1966402/ccs,NA,NA
244,m54313U_201113_175135/1966766/ccs,ENSMUSG00000021706,Zfyve16
245,m54313U_201113_175135/1966830/ccs,ENSMUSG00000032187,Smarca4
246,m54313U_201113_175135/1966839/ccs,NA,NA
247,m54313U_201113_175135/1967055/ccs,ENSMUSG00000022841,Ap2m1
248,m54313U_201113_175135/1967075/ccs,ENSMUSG00000029699,Ssc4d
249,m54313U_201113_175135/1967153/ccs,ENSMUSG00000021993,Mipep
250,m54313U_201113_175135/1967451/ccs,ENSMUSG00000037722,Gnpnat1
251,m54313U_201113_175135/1967705/ccs,NA,NA
252,m54313U_201113_175135/1968687/ccs,NA,NA
253,m54313U_201113_175135/2032058/ccs,ENSMUSG00000059218,Gm13084
254,m54313U_201113_175135/2032201/ccs,ENSMUSG00000009741,Ubp1
255,m54313U_201113_175135/2032241/ccs,ENSMUSG00000063065,Mapk3
256,m54313U_201113_175135/2032292/ccs,ENSMUSG00000023010,Tmbim6
257,m54313U_201113_175135/2032628/ccs,ENSMUSG00000096276,Gm2042
258,m54313U_201113_175135/2033522/ccs,NA,NA
259,m54313U_201113_175135/2033812/ccs,ENSMUSG00000039985,Sinhcaf
260,m54313U_201113_175135/2034179/ccs,ENSMUSG00000039007,Cpq
261,m54313U_201113_175135/2097431/ccs,ENSMUSG00000017615,Tnfaip1
262,m54313U_201113_175135/2097721/ccs,ENSMUSG00000039910,Cited2
263,m54313U_201113_175135/2098309/ccs,NA,NA
264,m54313U_201113_175135/2098362/ccs,ENSMUSG00000052798,Nup107
265,m54313U_201113_175135/2098708/ccs,NA,NA
266,m54313U_201113_175135/2098989/ccs,ENSMUSG00000052430,Bmpr1b
267,m54313U_201113_175135/2099910/ccs,NA,NA
268,m54313U_201113_175135/2163023/ccs,ENSMUSG00000033813,Tcea1
269,m54313U_201113_175135/2163290/ccs,NA,NA
270,m54313U_201113_175135/2163584/ccs,NA,NA
271,m54313U_201113_175135/2164149/ccs,NA,NA
272,m54313U_201113_175135/2164382/ccs,NA,NA
273,m54313U_201113_175135/2164605/ccs,ENSMUSG00000042211,Fbxo38
274,m54313U_201113_175135/2164865/ccs,ENSMUSG00000006941,Eif1b
275,m54313U_201113_175135/2165496/ccs,ENSMUSG00000055720,Ubl7
276,m54313U_201113_175135/2165511/ccs,ENSMUSG00000055013,Agap1
277,m54313U_201113_175135/2228293/ccs,ENSMUSG00000042279,H1f8
278,m54313U_201113_175135/2228643/ccs,NA,NA
279,m54313U_201113_175135/2228892/ccs,ENSMUSG00000026072,Il1r1
280,m54313U_201113_175135/2229839/ccs,NA,NA
281,m54313U_201113_175135/2229849/ccs,ENSMUSG00000097431,Gm26782
282,m54313U_201113_175135/2293880/ccs,ENSMUSG00000040850,Psme4
283,m54313U_201113_175135/2294130/ccs,ENSMUSG00000041961,Znrf3
284,m54313U_201113_175135/2294985/ccs,NA,NA
285,m54313U_201113_175135/2295098/ccs,NA,NA
286,m54313U_201113_175135/2295098/ccs,NA,NA
287,m54313U_201113_175135/2295672/ccs,ENSMUSG00000032965,Ift57
288,m54313U_201113_175135/2295703/ccs,ENSMUSG00000010067,Rassf1
289,m54313U_201113_175135/2295932/ccs,ENSMUSG00000038510,Rpf2
290,m54313U_201113_175135/2296094/ccs,ENSMUSG00000019838,Slc16a10
291,m54313U_201113_175135/2296522/ccs,NA,NA
292,m54313U_201113_175135/2296585/ccs,ENSMUSG00000037824,Tspan14
293,m54313U_201113_175135/2359320/ccs,ENSMUSG00000070705,Eid2b
294,m54313U_201113_175135/2359645/ccs,ENSMUSG00000027177,Hipk3
295,m54313U_201113_175135/2360445/ccs,NA,NA
296,m54313U_201113_175135/2360750/ccs,NA,NA
297,m54313U_201113_175135/2361171/ccs,ENSMUSG00000000094,Tbx4
298,m54313U_201113_175135/2361280/ccs,ENSMUSG00000099908,Gm28539
299,m54313U_201113_175135/2361507/ccs,ENSMUSG00000034154,Ino80
300,m54313U_201113_175135/2362107/ccs,ENSMUSG00000032602,Slc25a20
301,m54313U_201113_175135/2425238/ccs,ENSMUSG00000028381,Ugcg
302,m54313U_201113_175135/2425479/ccs,NA,NA
303,m54313U_201113_175135/2426213/ccs,ENSMUSG00000032254,Kif23
304,m54313U_201113_175135/2426384/ccs,ENSMUSG00000022540,Rogdi
305,m54313U_201113_175135/2427071/ccs,ENSMUSG00000087180,Gm11924
306,m54313U_201113_175135/2427176/ccs,ENSMUSG00000002107,Celf2
307,m54313U_201113_175135/2491033/ccs,NA,NA
308,m54313U_201113_175135/2491141/ccs,ENSMUSG00000020003,Pex7
309,m54313U_201113_175135/2491540/ccs,ENSMUSG00000085079,Khdc1b
310,m54313U_201113_175135/2491667/ccs,ENSMUSG00000048154,Kmt2d
311,m54313U_201113_175135/2492017/ccs,ENSMUSG00000024734,Zp1
312,m54313U_201113_175135/2492159/ccs,ENSMUSG00000036123,Slc9a3
313,m54313U_201113_175135/2492168/ccs,ENSMUSG00000049539,H1f1
314,m54313U_201113_175135/2492245/ccs,ENSMUSG00000030849,Fgfr2
315,m54313U_201113_175135/2492381/ccs,ENSMUSG00000015120,Ube2i
316,m54313U_201113_175135/2556039/ccs,NA,NA
317,m54313U_201113_175135/2556041/ccs,ENSMUSG00000052712,BC004004
318,m54313U_201113_175135/2556825/ccs,ENSMUSG00000005625,Psmd4
319,m54313U_201113_175135/2556965/ccs,NA,NA
320,m54313U_201113_175135/2557158/ccs,ENSMUSG00000089809,Rasgef1b
321,m54313U_201113_175135/2557430/ccs,ENSMUSG00000060373,Hnrnpc
322,m54313U_201113_175135/2558305/ccs,ENSMUSG00000030298,Sec13
323,m54313U_201113_175135/2621668/ccs,ENSMUSG00000074397,Foxr1
324,m54313U_201113_175135/2622048/ccs,ENSMUSG00000020962,Gtf2a1
325,m54313U_201113_175135/2622078/ccs,NA,NA
326,m54313U_201113_175135/2622373/ccs,ENSMUSG00000066463,Omt2a
327,m54313U_201113_175135/2622635/ccs,ENSMUSG00000001403,Ube2c
328,m54313U_201113_175135/2622911/ccs,ENSMUSG00000025577,Cbx2
329,m54313U_201113_175135/2622997/ccs,ENSMUSG00000028140,Mrpl9
330,m54313U_201113_175135/2623310/ccs,ENSMUSG00000024759,Atl3
331,m54313U_201113_175135/2624198/ccs,ENSMUSG00000014177,Tvp23b
332,m54313U_201113_175135/2687353/ccs,ENSMUSG00000059586,Nsmce2
333,m54313U_201113_175135/2687681/ccs,ENSMUSG00000020083,Fam241b
334,m54313U_201113_175135/2687935/ccs,ENSMUSG00000091183,Gm5141
335,m54313U_201113_175135/2688063/ccs,ENSMUSG00000118491,Zfp91
336,m54313U_201113_175135/2688368/ccs,ENSMUSG00000032413,Rasa2
337,m54313U_201113_175135/2688569/ccs,ENSMUSG00000056091,St3gal5
338,m54313U_201113_175135/2688582/ccs,NA,NA
339,m54313U_201113_175135/2688712/ccs,ENSMUSG00000036461,Elf1
340,m54313U_201113_175135/2688733/ccs,NA,NA
341,m54313U_201113_175135/2689306/ccs,ENSMUSG00000003435,Supt5
342,m54313U_201113_175135/2689777/ccs,ENSMUSG00000030237,Slco1a4
343,m54313U_201113_175135/2752525/ccs,NA,NA
344,m54313U_201113_175135/2752644/ccs,NA,NA
345,m54313U_201113_175135/2753509/ccs,ENSMUSG00000015120,Ube2i
346,m54313U_201113_175135/2754521/ccs,ENSMUSG00000032623,Oas1d
347,m54313U_201113_175135/2754734/ccs,ENSMUSG00000032000,Birc3
348,m54313U_201113_175135/2755137/ccs,NA,NA
349,m54313U_201113_175135/2755140/ccs,ENSMUSG00000003234,Abcf3
350,m54313U_201113_175135/2755330/ccs,ENSMUSG00000031429,Psmd10
351,m54313U_201113_175135/2755341/ccs,NA,NA
352,m54313U_201113_175135/2755411/ccs,ENSMUSG00000034724,Cnot6l
353,m54313U_201113_175135/2818053/ccs,ENSMUSG00000040084,Bub1b
354,m54313U_201113_175135/2818152/ccs,ENSMUSG00000032570,Atp2c1
355,m54313U_201113_175135/2818211/ccs,ENSMUSG00000005299,Letm1
356,m54313U_201113_175135/2818548/ccs,ENSMUSG00000041870,Ankrd13a
357,m54313U_201113_175135/2818728/ccs,NA,NA
358,m54313U_201113_175135/2818924/ccs,NA,NA
359,m54313U_201113_175135/2818963/ccs,ENSMUSG00000001829,Clpb
360,m54313U_201113_175135/2818963/ccs,NA,NA
361,m54313U_201113_175135/2818977/ccs,NA,NA
362,m54313U_201113_175135/2818978/ccs,ENSMUSG00000025885,Myo5b
363,m54313U_201113_175135/2819010/ccs,ENSMUSG00000039100,Marchf6
364,m54313U_201113_175135/2819103/ccs,NA,NA
365,m54313U_201113_175135/2819113/ccs,ENSMUSG00000020107,Anapc16
366,m54313U_201113_175135/2819348/ccs,NA,NA
367,m54313U_201113_175135/2819476/ccs,ENSMUSG00000016626,Nlrp14
368,m54313U_201113_175135/2819945/ccs,ENSMUSG00000032191,Bcl2l10
369,m54313U_201113_175135/2883677/ccs,ENSMUSG00000030298,Sec13
370,m54313U_201113_175135/2883693/ccs,ENSMUSG00000068663,Clec16a
371,m54313U_201113_175135/2885598/ccs,ENSMUSG00000054408,Spcs3
372,m54313U_201113_175135/2885667/ccs,ENSMUSG00000027245,Hypk
373,m54313U_201113_175135/2949413/ccs,ENSMUSG00000031482,Slc25a15
374,m54313U_201113_175135/2949770/ccs,ENSMUSG00000066463,Omt2a
375,m54313U_201113_175135/2950354/ccs,ENSMUSG00000046836,Brox
376,m54313U_201113_175135/2951036/ccs,NA,NA
377,m54313U_201113_175135/2951216/ccs,ENSMUSG00000028234,Rps20
378,m54313U_201113_175135/2951581/ccs,ENSMUSG00000041377,Ninj2
379,m54313U_201113_175135/2951811/ccs,ENSMUSG00000025373,Rnf41
380,m54313U_201113_175135/3014742/ccs,ENSMUSG00000003423,Pih1d1
381,m54313U_201113_175135/3014822/ccs,NA,NA
382,m54313U_201113_175135/3015035/ccs,ENSMUSG00000022095,Fam160b2
383,m54313U_201113_175135/3015058/ccs,ENSMUSG00000002297,Dbf4
384,m54313U_201113_175135/3015262/ccs,NA,NA
385,m54313U_201113_175135/3015331/ccs,ENSMUSG00000031711,Zfp330
386,m54313U_201113_175135/3015920/ccs,ENSMUSG00000016344,Ppdpf
387,m54313U_201113_175135/3016335/ccs,NA,NA
388,m54313U_201113_175135/3016348/ccs,NA,NA
389,m54313U_201113_175135/3016401/ccs,NA,NA
390,m54313U_201113_175135/3017444/ccs,ENSMUSG00000030911,Zp2
391,m54313U_201113_175135/3080213/ccs,NA,NA
392,m54313U_201113_175135/3080638/ccs,ENSMUSG00000054814,Usp46
393,m54313U_201113_175135/3080748/ccs,ENSMUSG00000038535,Zfp280d
394,m54313U_201113_175135/3080841/ccs,ENSMUSG00000053390,Zfp952
395,m54313U_201113_175135/3081031/ccs,ENSMUSG00000084771,A230072E10Rik
396,m54313U_201113_175135/3081221/ccs,ENSMUSG00000047554,Tmem41b
397,m54313U_201113_175135/3081310/ccs,ENSMUSG00000074366,Obox5
