,record_id,gene_id,gene_name
54,m54313U_201114_190654/199434/ccs,NA,NA
55,m54313U_201114_190654/199440/ccs,NA,NA
56,m54313U_201114_190654/199500/ccs,NA,NA
57,m54313U_201114_190654/262322/ccs,ENSMUSG00000022120,Rnf219
58,m54313U_201114_190654/262484/ccs,NA,NA
59,m54313U_201114_190654/262960/ccs,ENSMUSG00000005483,Dnajb1
60,m54313U_201114_190654/263254/ccs,ENSMUSG00000034758,Tle6
61,m54313U_201114_190654/263303/ccs,ENSMUSG00000054134,Umodl1
62,m54313U_201114_190654/263333/ccs,NA,NA
63,m54313U_201114_190654/263481/ccs,ENSMUSG00000025041,Nt5c2
64,m54313U_201114_190654/264178/ccs,ENSMUSG00000111556,Gm19299
65,m54313U_201114_190654/264415/ccs,NA,NA
66,m54313U_201114_190654/264460/ccs,ENSMUSG00000101695,1700094J05Rik
67,m54313U_201114_190654/264594/ccs,NA,NA
68,m54313U_201114_190654/265005/ccs,ENSMUSG00000038127,Ccdc50
69,m54313U_201114_190654/328063/ccs,ENSMUSG00000028322,Exosc3
70,m54313U_201114_190654/328267/ccs,ENSMUSG00000028656,Cap1
71,m54313U_201114_190654/328338/ccs,ENSMUSG00000078249,Hmga1b
72,m54313U_201114_190654/328418/ccs,NA,NA
73,m54313U_201114_190654/328422/ccs,ENSMUSG00000015671,Psma2
74,m54313U_201114_190654/328943/ccs,NA,NA
75,m54313U_201114_190654/329015/ccs,NA,NA
76,m54313U_201114_190654/329397/ccs,ENSMUSG00000032191,Bcl2l10
77,m54313U_201114_190654/329533/ccs,ENSMUSG00000053110,Yap1
78,m54313U_201114_190654/329829/ccs,ENSMUSG00000030754,Copb1
79,m54313U_201114_190654/330167/ccs,ENSMUSG00000037313,Tacc3
80,m54313U_201114_190654/330226/ccs,NA,NA
81,m54313U_201114_190654/330238/ccs,NA,NA
82,m54313U_201114_190654/330506/ccs,NA,NA
83,m54313U_201114_190654/393644/ccs,ENSMUSG00000004880,Lbr
84,m54313U_201114_190654/393680/ccs,ENSMUSG00000057841,Rpl32
85,m54313U_201114_190654/394012/ccs,ENSMUSG00000031441,Atp11a
86,m54313U_201114_190654/394412/ccs,ENSMUSG00000032096,Arcn1
87,m54313U_201114_190654/394486/ccs,NA,NA
88,m54313U_201114_190654/394549/ccs,NA,NA
89,m54313U_201114_190654/394555/ccs,ENSMUSG00000037197,Rbm17
90,m54313U_201114_190654/394625/ccs,ENSMUSG00000020570,Sypl
91,m54313U_201114_190654/394695/ccs,ENSMUSG00000022807,Osbpl11
92,m54313U_201114_190654/394773/ccs,ENSMUSG00000036438,Calm2
93,m54313U_201114_190654/394832/ccs,ENSMUSG00000032479,Map4
94,m54313U_201114_190654/394897/ccs,NA,NA
95,m54313U_201114_190654/395326/ccs,ENSMUSG00000024646,Cyb5a
96,m54313U_201114_190654/395356/ccs,ENSMUSG00000022427,Tomm22
97,m54313U_201114_190654/395395/ccs,NA,NA
98,m54313U_201114_190654/395917/ccs,ENSMUSG00000033055,Ankrd54
99,m54313U_201114_190654/395918/ccs,ENSMUSG00000030795,Fus
100,m54313U_201114_190654/458851/ccs,ENSMUSG00000002307,Daxx
101,m54313U_201114_190654/458885/ccs,ENSMUSG00000026977,Marchf7
102,m54313U_201114_190654/459002/ccs,ENSMUSG00000073294,AU022751
103,m54313U_201114_190654/459584/ccs,ENSMUSG00000037846,Rtkn2
104,m54313U_201114_190654/459931/ccs,ENSMUSG00000060373,Hnrnpc
105,m54313U_201114_190654/459971/ccs,ENSMUSG00000030246,Ldhb
106,m54313U_201114_190654/460027/ccs,ENSMUSG00000037710,Cisd1
107,m54313U_201114_190654/460036/ccs,ENSMUSG00000005611,Mrvi1
108,m54313U_201114_190654/460298/ccs,ENSMUSG00000004934,Pias4
109,m54313U_201114_190654/460413/ccs,NA,NA
110,m54313U_201114_190654/460416/ccs,ENSMUSG00000014551,Mrps25
111,m54313U_201114_190654/460776/ccs,ENSMUSG00000035191,Rfpl4
112,m54313U_201114_190654/460975/ccs,NA,NA
113,m54313U_201114_190654/461189/ccs,ENSMUSG00000036398,Ppp1r11
114,m54313U_201114_190654/461357/ccs,ENSMUSG00000026755,Arpc5l
115,m54313U_201114_190654/524710/ccs,ENSMUSG00000073722,4931408C20Rik
116,m54313U_201114_190654/525347/ccs,ENSMUSG00000031447,Lamp1
117,m54313U_201114_190654/525721/ccs,ENSMUSG00000030814,Bcl7c
118,m54313U_201114_190654/526182/ccs,ENSMUSG00000023755,Rhebl1
119,m54313U_201114_190654/526396/ccs,ENSMUSG00000008348,Ubc
120,m54313U_201114_190654/527192/ccs,ENSMUSG00000029223,Uchl1
121,m54313U_201114_190654/589947/ccs,NA,NA
122,m54313U_201114_190654/590053/ccs,NA,NA
123,m54313U_201114_190654/590066/ccs,ENSMUSG00000039145,Camk1d
124,m54313U_201114_190654/590069/ccs,NA,NA
125,m54313U_201114_190654/590129/ccs,ENSMUSG00000042032,Mat2b
126,m54313U_201114_190654/590368/ccs,ENSMUSG00000024787,Snx15
127,m54313U_201114_190654/590556/ccs,ENSMUSG00000063935,Zar1
128,m54313U_201114_190654/590979/ccs,ENSMUSG00000033751,Gadd45gip1
129,m54313U_201114_190654/591439/ccs,ENSMUSG00000040084,Bub1b
130,m54313U_201114_190654/591592/ccs,ENSMUSG00000032640,Chsy1
131,m54313U_201114_190654/591746/ccs,ENSMUSG00000030530,Furin
132,m54313U_201114_190654/592663/ccs,ENSMUSG00000036992,Nxt1
133,m54313U_201114_190654/655377/ccs,ENSMUSG00000022858,Tra2b
134,m54313U_201114_190654/655433/ccs,ENSMUSG00000030703,Gdpd3
135,m54313U_201114_190654/655557/ccs,ENSMUSG00000027222,Pex16
136,m54313U_201114_190654/655665/ccs,ENSMUSG00000057147,Dph6
137,m54313U_201114_190654/655693/ccs,NA,NA
138,m54313U_201114_190654/656103/ccs,ENSMUSG00000035382,Pcsk7
139,m54313U_201114_190654/656378/ccs,ENSMUSG00000036309,Skp1a
140,m54313U_201114_190654/656378/ccs,NA,NA
141,m54313U_201114_190654/656416/ccs,ENSMUSG00000030695,Aldoa
142,m54313U_201114_190654/656470/ccs,ENSMUSG00000028837,Psmb2
143,m54313U_201114_190654/656500/ccs,NA,NA
144,m54313U_201114_190654/656518/ccs,ENSMUSG00000029322,Plac8
145,m54313U_201114_190654/656750/ccs,ENSMUSG00000021288,Klc1
146,m54313U_201114_190654/657076/ccs,NA,NA
147,m54313U_201114_190654/657926/ccs,ENSMUSG00000037624,Kcnk2
148,m54313U_201114_190654/721500/ccs,ENSMUSG00000018931,Natd1
149,m54313U_201114_190654/721650/ccs,ENSMUSG00000004642,Slbp
150,m54313U_201114_190654/721953/ccs,ENSMUSG00000092329,Galnt2l
151,m54313U_201114_190654/721989/ccs,ENSMUSG00000028693,Nasp
152,m54313U_201114_190654/722384/ccs,ENSMUSG00000028821,Syf2
153,m54313U_201114_190654/722568/ccs,ENSMUSG00000037278,Tmem97
154,m54313U_201114_190654/722650/ccs,NA,NA
155,m54313U_201114_190654/722949/ccs,NA,NA
156,m54313U_201114_190654/723065/ccs,NA,NA
157,m54313U_201114_190654/723168/ccs,ENSMUSG00000027331,Knstrn
158,m54313U_201114_190654/723480/ccs,ENSMUSG00000071662,Polr2g
159,m54313U_201114_190654/723623/ccs,ENSMUSG00000041168,Lonp1
160,m54313U_201114_190654/723726/ccs,ENSMUSG00000023051,Tarbp2
161,m54313U_201114_190654/786449/ccs,ENSMUSG00000026150,Mff
162,m54313U_201114_190654/786664/ccs,ENSMUSG00000020166,Cnot2
163,m54313U_201114_190654/786668/ccs,ENSMUSG00000028862,Map3k6
164,m54313U_201114_190654/786826/ccs,ENSMUSG00000096576,Oog1
165,m54313U_201114_190654/786830/ccs,ENSMUSG00000107535,Gm44183
166,m54313U_201114_190654/786909/ccs,ENSMUSG00000005611,Mrvi1
167,m54313U_201114_190654/787026/ccs,NA,NA
168,m54313U_201114_190654/787046/ccs,ENSMUSG00000028936,Rpl22
169,m54313U_201114_190654/787308/ccs,ENSMUSG00000025144,Cenpx
170,m54313U_201114_190654/787517/ccs,ENSMUSG00000005846,Rsl1d1
171,m54313U_201114_190654/788019/ccs,ENSMUSG00000029223,Uchl1
172,m54313U_201114_190654/788114/ccs,ENSMUSG00000038762,Abcf1
173,m54313U_201114_190654/788121/ccs,NA,NA
174,m54313U_201114_190654/788342/ccs,ENSMUSG00000049588,Ccdc69
175,m54313U_201114_190654/788612/ccs,ENSMUSG00000060508,Nlrp9b
176,m54313U_201114_190654/788939/ccs,NA,NA
177,m54313U_201114_190654/788962/ccs,ENSMUSG00000026430,Rassf5
178,m54313U_201114_190654/789226/ccs,NA,NA
179,m54313U_201114_190654/789250/ccs,ENSMUSG00000041431,Ccnb1
180,m54313U_201114_190654/852845/ccs,ENSMUSG00000024561,Mbd1
181,m54313U_201114_190654/853048/ccs,NA,NA
182,m54313U_201114_190654/853069/ccs,ENSMUSG00000016319,Slc25a5
183,m54313U_201114_190654/853371/ccs,ENSMUSG00000055895,Oosp2
184,m54313U_201114_190654/853715/ccs,ENSMUSG00000005370,Msh6
185,m54313U_201114_190654/854145/ccs,ENSMUSG00000028670,Lypla2
186,m54313U_201114_190654/854347/ccs,ENSMUSG00000024223,Armc12
187,m54313U_201114_190654/854664/ccs,NA,NA
188,m54313U_201114_190654/854778/ccs,NA,NA
189,m54313U_201114_190654/854807/ccs,NA,NA
190,m54313U_201114_190654/917591/ccs,ENSMUSG00000038005,Hpf1
191,m54313U_201114_190654/917841/ccs,NA,NA
192,m54313U_201114_190654/918100/ccs,NA,NA
193,m54313U_201114_190654/918149/ccs,ENSMUSG00000028651,Ppie
194,m54313U_201114_190654/918172/ccs,NA,NA
195,m54313U_201114_190654/918267/ccs,ENSMUSG00000096276,Gm2042
196,m54313U_201114_190654/918278/ccs,ENSMUSG00000029223,Uchl1
197,m54313U_201114_190654/918477/ccs,ENSMUSG00000020166,Cnot2
198,m54313U_201114_190654/918578/ccs,NA,NA
199,m54313U_201114_190654/918911/ccs,ENSMUSG00000020415,Pttg1
200,m54313U_201114_190654/919034/ccs,ENSMUSG00000021131,Erh
201,m54313U_201114_190654/919048/ccs,ENSMUSG00000048668,Rhno1
202,m54313U_201114_190654/919455/ccs,NA,NA
203,m54313U_201114_190654/919638/ccs,NA,NA
204,m54313U_201114_190654/919954/ccs,ENSMUSG00000032056,Btg4
205,m54313U_201114_190654/920006/ccs,NA,NA
206,m54313U_201114_190654/920105/ccs,NA,NA
207,m54313U_201114_190654/920252/ccs,NA,NA
208,m54313U_201114_190654/920298/ccs,ENSMUSG00000034486,Gbx2
209,m54313U_201114_190654/983133/ccs,ENSMUSG00000021273,Fdft1
210,m54313U_201114_190654/983800/ccs,ENSMUSG00000023908,Pkmyt1
211,m54313U_201114_190654/983830/ccs,ENSMUSG00000039480,Nt5dc1
212,m54313U_201114_190654/983963/ccs,ENSMUSG00000027276,Jag1
213,m54313U_201114_190654/983964/ccs,NA,NA
214,m54313U_201114_190654/984320/ccs,ENSMUSG00000036309,Skp1a
215,m54313U_201114_190654/984320/ccs,NA,NA
216,m54313U_201114_190654/984675/ccs,NA,NA
217,m54313U_201114_190654/984770/ccs,ENSMUSG00000030878,Cdr2
218,m54313U_201114_190654/984878/ccs,ENSMUSG00000059108,Ifitm6
219,m54313U_201114_190654/985032/ccs,ENSMUSG00000044881,Coa4
220,m54313U_201114_190654/985082/ccs,ENSMUSG00000024646,Cyb5a
221,m54313U_201114_190654/985193/ccs,NA,NA
222,m54313U_201114_190654/985323/ccs,ENSMUSG00000021203,Otub2
223,m54313U_201114_190654/985645/ccs,ENSMUSG00000031847,1700030J22Rik
224,m54313U_201114_190654/985662/ccs,ENSMUSG00000004099,Dnmt1
225,m54313U_201114_190654/985730/ccs,ENSMUSG00000037375,Hhat
226,m54313U_201114_190654/985738/ccs,NA,NA
227,m54313U_201114_190654/1048594/ccs,ENSMUSG00000042557,Sin3a
228,m54313U_201114_190654/1048771/ccs,ENSMUSG00000022948,Setd4
229,m54313U_201114_190654/1048824/ccs,NA,NA
230,m54313U_201114_190654/1048839/ccs,NA,NA
231,m54313U_201114_190654/1050033/ccs,ENSMUSG00000092622,Khdc3
232,m54313U_201114_190654/1050167/ccs,ENSMUSG00000034112,Atp2c2
233,m54313U_201114_190654/1050484/ccs,ENSMUSG00000028261,Ndufaf4
234,m54313U_201114_190654/1050548/ccs,NA,NA
235,m54313U_201114_190654/1050663/ccs,NA,NA
236,m54313U_201114_190654/1051225/ccs,ENSMUSG00000017716,Birc5
237,m54313U_201114_190654/1051240/ccs,ENSMUSG00000028478,Clta
238,m54313U_201114_190654/1051381/ccs,ENSMUSG00000008393,Carhsp1
239,m54313U_201114_190654/1114206/ccs,NA,NA
240,m54313U_201114_190654/1114221/ccs,ENSMUSG00000036352,Ubac1
241,m54313U_201114_190654/1114355/ccs,ENSMUSG00000022679,Mpv17l
242,m54313U_201114_190654/1114434/ccs,ENSMUSG00000037851,Iars
243,m54313U_201114_190654/1114447/ccs,NA,NA
244,m54313U_201114_190654/1114871/ccs,NA,NA
245,m54313U_201114_190654/1114912/ccs,ENSMUSG00000057534,Elobl
246,m54313U_201114_190654/1115013/ccs,ENSMUSG00000024646,Cyb5a
247,m54313U_201114_190654/1115393/ccs,ENSMUSG00000026035,Ppil3
248,m54313U_201114_190654/1115425/ccs,NA,NA
249,m54313U_201114_190654/1115700/ccs,ENSMUSG00000028563,Tm2d1
250,m54313U_201114_190654/1115923/ccs,ENSMUSG00000028479,Gne
251,m54313U_201114_190654/1116437/ccs,ENSMUSG00000039163,Cmc1
252,m54313U_201114_190654/1116525/ccs,NA,NA
253,m54313U_201114_190654/1180107/ccs,ENSMUSG00000029769,Ccdc136
254,m54313U_201114_190654/1180351/ccs,NA,NA
255,m54313U_201114_190654/1180647/ccs,NA,NA
256,m54313U_201114_190654/1180754/ccs,NA,NA
257,m54313U_201114_190654/1180950/ccs,ENSMUSG00000026205,Slc23a3
258,m54313U_201114_190654/1181057/ccs,NA,NA
259,m54313U_201114_190654/1181533/ccs,NA,NA
260,m54313U_201114_190654/1181892/ccs,ENSMUSG00000026917,Wdr5
261,m54313U_201114_190654/1182213/ccs,ENSMUSG00000026189,Pecr
262,m54313U_201114_190654/1245329/ccs,NA,NA
263,m54313U_201114_190654/1245459/ccs,ENSMUSG00000032191,Bcl2l10
264,m54313U_201114_190654/1245501/ccs,ENSMUSG00000027639,Samhd1
265,m54313U_201114_190654/1245517/ccs,ENSMUSG00000110001,C86187
266,m54313U_201114_190654/1245528/ccs,ENSMUSG00000030714,Sgf29
267,m54313U_201114_190654/1245919/ccs,ENSMUSG00000027510,Rbm38
268,m54313U_201114_190654/1245989/ccs,ENSMUSG00000058318,Phf21a
269,m54313U_201114_190654/1246091/ccs,ENSMUSG00000022972,Cfap298
270,m54313U_201114_190654/1246159/ccs,ENSMUSG00000022681,Ntan1
271,m54313U_201114_190654/1246538/ccs,NA,NA
272,m54313U_201114_190654/1246853/ccs,NA,NA
273,m54313U_201114_190654/1246859/ccs,ENSMUSG00000024154,Gtf2a1l
274,m54313U_201114_190654/1247013/ccs,ENSMUSG00000039737,Prkrip1
275,m54313U_201114_190654/1247020/ccs,ENSMUSG00000040820,Hlcs
276,m54313U_201114_190654/1247092/ccs,ENSMUSG00000031028,Tub
277,m54313U_201114_190654/1247140/ccs,ENSMUSG00000044285,Ubb-ps
278,m54313U_201114_190654/1247676/ccs,NA,NA
279,m54313U_201114_190654/1247766/ccs,ENSMUSG00000102204,Gm36958
280,m54313U_201114_190654/1247768/ccs,ENSMUSG00000028826,Maco1
281,m54313U_201114_190654/1247832/ccs,ENSMUSG00000034724,Cnot6l
282,m54313U_201114_190654/1247955/ccs,ENSMUSG00000053253,Ndfip2
283,m54313U_201114_190654/1310735/ccs,NA,NA
284,m54313U_201114_190654/1310759/ccs,ENSMUSG00000057454,Lypd3
285,m54313U_201114_190654/1311365/ccs,ENSMUSG00000044912,Syt16
286,m54313U_201114_190654/1311468/ccs,ENSMUSG00000020311,Erlec1
287,m54313U_201114_190654/1311678/ccs,ENSMUSG00000017969,Ptgis
288,m54313U_201114_190654/1311741/ccs,ENSMUSG00000039936,Pik3cd
289,m54313U_201114_190654/1311786/ccs,NA,NA
290,m54313U_201114_190654/1311840/ccs,NA,NA
291,m54313U_201114_190654/1311975/ccs,ENSMUSG00000021395,Spin1
292,m54313U_201114_190654/1312585/ccs,ENSMUSG00000044224,Dnajc21
293,m54313U_201114_190654/1312855/ccs,ENSMUSG00000022214,Dcaf11
294,m54313U_201114_190654/1313061/ccs,ENSMUSG00000027665,Pik3ca
295,m54313U_201114_190654/1313281/ccs,ENSMUSG00000063358,Mapk1
296,m54313U_201114_190654/1313368/ccs,ENSMUSG00000028343,Erp44
297,m54313U_201114_190654/1313381/ccs,ENSMUSG00000057841,Rpl32
298,m54313U_201114_190654/1313463/ccs,ENSMUSG00000072109,A530040E14Rik
299,m54313U_201114_190654/1376831/ccs,ENSMUSG00000017119,Nbr1
300,m54313U_201114_190654/1377025/ccs,ENSMUSG00000032235,Ice2
301,m54313U_201114_190654/1377111/ccs,ENSMUSG00000029131,Dnajb6
302,m54313U_201114_190654/1377264/ccs,NA,NA
303,m54313U_201114_190654/1377337/ccs,NA,NA
304,m54313U_201114_190654/1377359/ccs,ENSMUSG00000096276,Gm2042
305,m54313U_201114_190654/1377583/ccs,ENSMUSG00000036402,Gng12
306,m54313U_201114_190654/1377788/ccs,NA,NA
307,m54313U_201114_190654/1378094/ccs,ENSMUSG00000032621,Srek1
308,m54313U_201114_190654/1378138/ccs,ENSMUSG00000031661,Nkd1
309,m54313U_201114_190654/1378284/ccs,ENSMUSG00000096576,Oog1
310,m54313U_201114_190654/1378391/ccs,NA,NA
311,m54313U_201114_190654/1441888/ccs,ENSMUSG00000003680,Taf6l
312,m54313U_201114_190654/1442140/ccs,ENSMUSG00000024240,Epc1
313,m54313U_201114_190654/1442189/ccs,ENSMUSG00000034295,Fhod3
314,m54313U_201114_190654/1442378/ccs,ENSMUSG00000022234,Cct5
315,m54313U_201114_190654/1442397/ccs,ENSMUSG00000055403,4933427D06Rik
316,m54313U_201114_190654/1442434/ccs,ENSMUSG00000025726,Slc28a1
317,m54313U_201114_190654/1442899/ccs,ENSMUSG00000053390,Zfp952
318,m54313U_201114_190654/1442997/ccs,ENSMUSG00000054134,Umodl1
319,m54313U_201114_190654/1443242/ccs,ENSMUSG00000044499,Hs3st5
320,m54313U_201114_190654/1443346/ccs,NA,NA
321,m54313U_201114_190654/1443687/ccs,NA,NA
322,m54313U_201114_190654/1444278/ccs,ENSMUSG00000026360,Rgs2
323,m54313U_201114_190654/1444428/ccs,NA,NA
324,m54313U_201114_190654/1444485/ccs,ENSMUSG00000021559,Dapk1
325,m54313U_201114_190654/1444486/ccs,ENSMUSG00000022982,Sod1
326,m54313U_201114_190654/1507398/ccs,ENSMUSG00000040935,Padi6
327,m54313U_201114_190654/1507599/ccs,ENSMUSG00000028156,Eif4e
328,m54313U_201114_190654/1507662/ccs,ENSMUSG00000027635,Dsn1
329,m54313U_201114_190654/1507786/ccs,NA,NA
330,m54313U_201114_190654/1508260/ccs,ENSMUSG00000005078,Jkamp
331,m54313U_201114_190654/1508267/ccs,NA,NA
332,m54313U_201114_190654/1508380/ccs,ENSMUSG00000068101,Cenpm
333,m54313U_201114_190654/1508567/ccs,ENSMUSG00000028609,Magoh
334,m54313U_201114_190654/1508572/ccs,ENSMUSG00000026429,Ube2t
335,m54313U_201114_190654/1509361/ccs,NA,NA
336,m54313U_201114_190654/1509806/ccs,ENSMUSG00000044468,Tent5c
337,m54313U_201114_190654/1509884/ccs,ENSMUSG00000078365,Mos
338,m54313U_201114_190654/1510068/ccs,ENSMUSG00000011267,Zfp296
339,m54313U_201114_190654/1573043/ccs,ENSMUSG00000045328,Cenpe
340,m54313U_201114_190654/1573321/ccs,NA,NA
341,m54313U_201114_190654/1573383/ccs,ENSMUSG00000010914,Pdhx
342,m54313U_201114_190654/1574221/ccs,ENSMUSG00000040084,Bub1b
343,m54313U_201114_190654/1574260/ccs,ENSMUSG00000041377,Ninj2
344,m54313U_201114_190654/1575022/ccs,ENSMUSG00000033938,Ndufb7
345,m54313U_201114_190654/1575364/ccs,ENSMUSG00000004099,Dnmt1
346,m54313U_201114_190654/1575613/ccs,ENSMUSG00000032056,Btg4
347,m54313U_201114_190654/1638489/ccs,NA,NA
348,m54313U_201114_190654/1638608/ccs,ENSMUSG00000049739,Zfp646
349,m54313U_201114_190654/1638687/ccs,ENSMUSG00000030246,Ldhb
350,m54313U_201114_190654/1638986/ccs,ENSMUSG00000030138,Bms1
351,m54313U_201114_190654/1639094/ccs,NA,NA
352,m54313U_201114_190654/1639104/ccs,ENSMUSG00000025821,Zfp282
353,m54313U_201114_190654/1639300/ccs,ENSMUSG00000025089,Gfra1
354,m54313U_201114_190654/1639385/ccs,ENSMUSG00000036309,Skp1a
355,m54313U_201114_190654/1639655/ccs,ENSMUSG00000078812,Eif5a
356,m54313U_201114_190654/1639714/ccs,ENSMUSG00000074884,Serf2
357,m54313U_201114_190654/1639719/ccs,NA,NA
358,m54313U_201114_190654/1639719/ccs,NA,NA
359,m54313U_201114_190654/1640196/ccs,ENSMUSG00000032050,Rdx
360,m54313U_201114_190654/1640375/ccs,ENSMUSG00000021608,Lpcat1
361,m54313U_201114_190654/1640672/ccs,ENSMUSG00000048230,Fbxo43
362,m54313U_201114_190654/1704155/ccs,ENSMUSG00000026219,Trip12
363,m54313U_201114_190654/1704547/ccs,NA,NA
364,m54313U_201114_190654/1704753/ccs,ENSMUSG00000031683,Lsm6
365,m54313U_201114_190654/1705481/ccs,ENSMUSG00000045867,Cradd
366,m54313U_201114_190654/1705994/ccs,ENSMUSG00000026977,Marchf7
367,m54313U_201114_190654/1706653/ccs,NA,NA
368,m54313U_201114_190654/1769621/ccs,ENSMUSG00000048175,Asb8
369,m54313U_201114_190654/1769913/ccs,NA,NA
370,m54313U_201114_190654/1769932/ccs,ENSMUSG00000044468,Tent5c
371,m54313U_201114_190654/1770023/ccs,ENSMUSG00000004591,Pkn2
372,m54313U_201114_190654/1770391/ccs,ENSMUSG00000063765,Chadl
373,m54313U_201114_190654/1770398/ccs,ENSMUSG00000040481,Bptf
374,m54313U_201114_190654/1770586/ccs,NA,NA
375,m54313U_201114_190654/1770829/ccs,ENSMUSG00000032056,Btg4
376,m54313U_201114_190654/1771443/ccs,ENSMUSG00000042032,Mat2b
377,m54313U_201114_190654/1771686/ccs,NA,NA
378,m54313U_201114_190654/1772220/ccs,ENSMUSG00000071451,Psmg4
379,m54313U_201114_190654/1772257/ccs,ENSMUSG00000025809,Itgb1
380,m54313U_201114_190654/1835120/ccs,ENSMUSG00000096576,Oog1
381,m54313U_201114_190654/1835467/ccs,ENSMUSG00000009927,Rps25
382,m54313U_201114_190654/1835684/ccs,NA,NA
383,m54313U_201114_190654/1835731/ccs,ENSMUSG00000022174,Dad1
384,m54313U_201114_190654/1835731/ccs,NA,NA
385,m54313U_201114_190654/1835741/ccs,ENSMUSG00000041857,Oosp1
386,m54313U_201114_190654/1836036/ccs,ENSMUSG00000068205,Macrod2
387,m54313U_201114_190654/1836475/ccs,NA,NA
388,m54313U_201114_190654/1836699/ccs,ENSMUSG00000045291,E330021D16Rik
389,m54313U_201114_190654/1836864/ccs,NA,NA
390,m54313U_201114_190654/1837323/ccs,ENSMUSG00000013822,Elof1
391,m54313U_201114_190654/1837434/ccs,NA,NA
392,m54313U_201114_190654/1837483/ccs,ENSMUSG00000027510,Rbm38
393,m54313U_201114_190654/1837510/ccs,ENSMUSG00000021794,Glud1
394,m54313U_201114_190654/1837594/ccs,ENSMUSG00000021555,Naa35
395,m54313U_201114_190654/1837797/ccs,ENSMUSG00000041359,Tcl1
396,m54313U_201114_190654/1900831/ccs,ENSMUSG00000035158,Mitf
397,m54313U_201114_190654/1900859/ccs,ENSMUSG00000025728,Pigq
