,record_id,gene_id,gene_name
111,m54313U_201124_160408/5701948/ccs,ENSMUSG00000040738,Ints8
112,m54313U_201124_160408/5769608/ccs,ENSMUSG00000032127,Vps11
113,m54313U_201124_160408/5832808/ccs,NA,NA
114,m54313U_201124_160408/5833761/ccs,ENSMUSG00000059409,Ppp2r5d
115,m54313U_201124_160408/5963797/ccs,ENSMUSG00000027312,Atrn
116,m54313U_201124_160408/6031178/ccs,ENSMUSG00000059218,Gm13084
117,m54313U_201124_160408/6097370/ccs,NA,NA
118,m54313U_201124_160408/6097720/ccs,ENSMUSG00000021745,Ptprg
119,m54313U_201124_160408/6161643/ccs,ENSMUSG00000092329,Galnt2l
120,m54313U_201124_160408/6291952/ccs,NA,NA
121,m54313U_201124_160408/6357350/ccs,NA,NA
122,m54313U_201124_160408/6488973/ccs,ENSMUSG00000041362,Shtn1
123,m54313U_201124_160408/6489572/ccs,ENSMUSG00000029765,Plxna4
124,m54313U_201124_160408/6490922/ccs,ENSMUSG00000059218,Gm13084
125,m54313U_201124_160408/6620875/ccs,ENSMUSG00000024072,Yipf4
126,m54313U_201124_160408/6621880/ccs,ENSMUSG00000049092,Gpr137c
127,m54313U_201124_160408/6687094/ccs,NA,NA
128,m54313U_201124_160408/6750633/ccs,ENSMUSG00000051339,2900026A02Rik
129,m54313U_201124_160408/6751489/ccs,ENSMUSG00000020780,Srp68
130,m54313U_201124_160408/6815853/ccs,NA,NA
131,m54313U_201124_160408/6818170/ccs,ENSMUSG00000032056,Btg4
132,m54313U_201124_160408/6818178/ccs,ENSMUSG00000036752,Tubb4b
133,m54313U_201124_160408/7013969/ccs,NA,NA
134,m54313U_201124_160408/7014436/ccs,NA,NA
135,m54313U_201124_160408/7210299/ccs,ENSMUSG00000030287,Itpr2
136,m54313U_201124_160408/7275109/ccs,NA,NA
137,m54313U_201124_160408/7406930/ccs,ENSMUSG00000034275,Igsf9b
138,m54313U_201124_160408/7537576/ccs,ENSMUSG00000041992,Rapgef5
139,m54313U_201124_160408/7603556/ccs,ENSMUSG00000026202,Tuba4a
140,m54313U_201124_160408/7604120/ccs,ENSMUSG00000026249,Serpine2
141,m54313U_201124_160408/7604379/ccs,ENSMUSG00000061650,Med9
142,m54313U_201124_160408/7668566/ccs,NA,NA
143,m54313U_201124_160408/7865108/ccs,ENSMUSG00000024563,Smad2
144,m54313U_201124_160408/7996475/ccs,NA,NA
145,m54313U_201124_160408/8126478/ccs,NA,NA
146,m54313U_201124_160408/8192167/ccs,NA,NA
147,m54313U_201124_160408/8193343/ccs,ENSMUSG00000032786,Alas1
148,m54313U_201124_160408/8194087/ccs,ENSMUSG00000085945,2310014F06Rik
149,m54313U_201124_160408/8257921/ccs,ENSMUSG00000035530,Eif1
150,m54313U_201124_160408/8324284/ccs,NA,NA
151,m54313U_201124_160408/8324413/ccs,NA,NA
152,m54313U_201124_160408/8325385/ccs,NA,NA
153,m54313U_201124_160408/8325938/ccs,NA,NA
154,m54313U_201124_160408/8389777/ccs,NA,NA
155,m54313U_201124_160408/8455559/ccs,NA,NA
156,m54313U_201124_160408/8455963/ccs,NA,NA
157,m54313U_201124_160408/8520554/ccs,ENSMUSG00000041359,Tcl1
158,m54313U_201124_160408/8522036/ccs,NA,NA
159,m54313U_201124_160408/8522086/ccs,ENSMUSG00000020737,Jpt1
160,m54313U_201124_160408/8586207/ccs,ENSMUSG00000042216,Sgsm1
161,m54313U_201124_160408/8587230/ccs,ENSMUSG00000014551,Mrps25
162,m54313U_201124_160408/8587477/ccs,ENSMUSG00000040269,Mrps28
163,m54313U_201124_160408/8587506/ccs,ENSMUSG00000056124,B4galt6
164,m54313U_201124_160408/8653222/ccs,ENSMUSG00000029580,Actb
165,m54313U_201124_160408/8716851/ccs,NA,NA
166,m54313U_201124_160408/8718180/ccs,ENSMUSG00000073682,Gm10563
167,m54313U_201124_160408/8849048/ccs,ENSMUSG00000030911,Zp2
168,m54313U_201124_160408/8913857/ccs,ENSMUSG00000061701,Fbxw20
169,m54313U_201124_160408/8980715/ccs,NA,NA
170,m54313U_201124_160408/9176101/ccs,NA,NA
171,m54313U_201124_160408/9307469/ccs,ENSMUSG00000115497,Gm49207
172,m54313U_201124_160408/9372355/ccs,ENSMUSG00000016626,Nlrp14
173,m54313U_201124_160408/9373697/ccs,NA,NA
174,m54313U_201124_160408/9438315/ccs,NA,NA
175,m54313U_201124_160408/9439049/ccs,ENSMUSG00000036782,Klhl13
176,m54313U_201124_160408/9504956/ccs,ENSMUSG00000029223,Uchl1
177,m54313U_201124_160408/9569850/ccs,NA,NA
178,m54313U_201124_160408/9570486/ccs,ENSMUSG00000092329,Galnt2l
179,m54313U_201124_160408/9634266/ccs,ENSMUSG00000041046,Ramp3
180,m54313U_201124_160408/9702135/ccs,ENSMUSG00000039840,Epg5
181,m54313U_201124_160408/9766979/ccs,ENSMUSG00000015721,Nlrp5
182,m54313U_201124_160408/9767129/ccs,ENSMUSG00000031563,Wwc2
183,m54313U_201124_160408/9832659/ccs,NA,NA
184,m54313U_201124_160408/9897517/ccs,ENSMUSG00000010607,Pigyl
185,m54313U_201124_160408/9898619/ccs,NA,NA
186,m54313U_201124_160408/10029307/ccs,ENSMUSG00000027411,Vps16
187,m54313U_201124_160408/10160185/ccs,ENSMUSG00000021037,Ahsa1
188,m54313U_201124_160408/10160466/ccs,NA,NA
189,m54313U_201124_160408/10291138/ccs,ENSMUSG00000028294,Cfap206
190,m54313U_201124_160408/10291588/ccs,ENSMUSG00000003436,Dll3
191,m54313U_201124_160408/10355385/ccs,NA,NA
192,m54313U_201124_160408/10421305/ccs,ENSMUSG00000029203,Ube2k
193,m54313U_201124_160408/10421640/ccs,ENSMUSG00000009090,Ap1b1
194,m54313U_201124_160408/10422490/ccs,ENSMUSG00000032215,Rsl24d1
195,m54313U_201124_160408/10487683/ccs,ENSMUSG00000025762,Larp1b
196,m54313U_201124_160408/10551636/ccs,NA,NA
197,m54313U_201124_160408/10553362/ccs,ENSMUSG00000025616,Usp16
198,m54313U_201124_160408/10619119/ccs,NA,NA
199,m54313U_201124_160408/10682944/ccs,NA,NA
200,m54313U_201124_160408/10749339/ccs,NA,NA
201,m54313U_201124_160408/10815238/ccs,ENSMUSG00000026202,Tuba4a
202,m54313U_201124_160408/10816287/ccs,ENSMUSG00000044813,Shb
203,m54313U_201124_160408/10946254/ccs,ENSMUSG00000031783,Polr2c
204,m54313U_201124_160408/11077903/ccs,ENSMUSG00000026360,Rgs2
205,m54313U_201124_160408/11206882/ccs,ENSMUSG00000040850,Psme4
206,m54313U_201124_160408/11207323/ccs,ENSMUSG00000040631,Dok4
207,m54313U_201124_160408/11274741/ccs,NA,NA
208,m54313U_201124_160408/11338489/ccs,ENSMUSG00000042279,H1f8
209,m54313U_201124_160408/11339398/ccs,ENSMUSG00000037159,Wee2
210,m54313U_201124_160408/11339502/ccs,NA,NA
211,m54313U_201124_160408/11339697/ccs,ENSMUSG00000046862,Pramef8
212,m54313U_201124_160408/11340058/ccs,ENSMUSG00000003868,Ruvbl2
213,m54313U_201124_160408/11340219/ccs,ENSMUSG00000025277,Abhd6
214,m54313U_201124_160408/11471009/ccs,ENSMUSG00000068921,Dap3
215,m54313U_201124_160408/11536154/ccs,NA,NA
216,m54313U_201124_160408/11537212/ccs,ENSMUSG00000021559,Dapk1
217,m54313U_201124_160408/11601470/ccs,ENSMUSG00000027618,Nfs1
218,m54313U_201124_160408/11799248/ccs,NA,NA
219,m54313U_201124_160408/11864716/ccs,ENSMUSG00000025405,Inhbc
220,m54313U_201124_160408/12060948/ccs,NA,NA
221,m54313U_201124_160408/12189966/ccs,ENSMUSG00000032582,Rbm6
222,m54313U_201124_160408/12191644/ccs,NA,NA
223,m54313U_201124_160408/12321411/ccs,ENSMUSG00000017843,Ppp2r5c
224,m54313U_201124_160408/12387770/ccs,NA,NA
225,m54313U_201124_160408/12452467/ccs,NA,NA
226,m54313U_201124_160408/12452981/ccs,NA,NA
227,m54313U_201124_160408/12520223/ccs,ENSMUSG00000021456,Fbp2
228,m54313U_201124_160408/12650444/ccs,NA,NA
229,m54313U_201124_160408/12650935/ccs,NA,NA
230,m54313U_201124_160408/12715855/ccs,ENSMUSG00000039285,Azi2
231,m54313U_201124_160408/12716272/ccs,ENSMUSG00000037847,Nmrk1
232,m54313U_201124_160408/12716880/ccs,NA,NA
233,m54313U_201124_160408/12780317/ccs,ENSMUSG00000029038,Ssu72
234,m54313U_201124_160408/12911645/ccs,ENSMUSG00000022234,Cct5
235,m54313U_201124_160408/12912141/ccs,ENSMUSG00000078925,D030018L15Rik
236,m54313U_201124_160408/12912259/ccs,ENSMUSG00000034758,Tle6
237,m54313U_201124_160408/12912873/ccs,ENSMUSG00000112425,Gm47896
238,m54313U_201124_160408/12913178/ccs,NA,NA
239,m54313U_201124_160408/12977162/ccs,NA,NA
240,m54313U_201124_160408/12978155/ccs,NA,NA
241,m54313U_201124_160408/13043348/ccs,NA,NA
242,m54313U_201124_160408/13108136/ccs,ENSMUSG00000054387,Mdm4
243,m54313U_201124_160408/13240367/ccs,ENSMUSG00000004947,Dtx2
244,m54313U_201124_160408/13305174/ccs,ENSMUSG00000024576,Csnk1a1
245,m54313U_201124_160408/13370763/ccs,NA,NA
246,m54313U_201124_160408/13371267/ccs,ENSMUSG00000024425,Ndfip1
247,m54313U_201124_160408/13501597/ccs,ENSMUSG00000030246,Ldhb
248,m54313U_201124_160408/13566876/ccs,ENSMUSG00000000532,Acvr1b
249,m54313U_201124_160408/13568820/ccs,NA,NA
250,m54313U_201124_160408/13632591/ccs,ENSMUSG00000022043,Trim35
251,m54313U_201124_160408/13698945/ccs,NA,NA
252,m54313U_201124_160408/13699518/ccs,ENSMUSG00000026234,Ncl
253,m54313U_201124_160408/13763706/ccs,ENSMUSG00000028394,Pole3
254,m54313U_201124_160408/13896176/ccs,ENSMUSG00000041408,Wapl
255,m54313U_201124_160408/13959469/ccs,ENSMUSG00000024120,Lrpprc
256,m54313U_201124_160408/13960187/ccs,ENSMUSG00000032388,Spg21
257,m54313U_201124_160408/13960967/ccs,ENSMUSG00000021929,Kpna3
258,m54313U_201124_160408/14026580/ccs,ENSMUSG00000028691,Prdx1
259,m54313U_201124_160408/14091613/ccs,ENSMUSG00000038925,E330034G19Rik
260,m54313U_201124_160408/14092067/ccs,ENSMUSG00000051147,Nat2
261,m54313U_201124_160408/14157778/ccs,ENSMUSG00000020407,Upp1
262,m54313U_201124_160408/14221797/ccs,ENSMUSG00000020707,Rnf135
263,m54313U_201124_160408/14352397/ccs,ENSMUSG00000040728,Esrp1
264,m54313U_201124_160408/14419024/ccs,NA,NA
265,m54313U_201124_160408/14419186/ccs,NA,NA
266,m54313U_201124_160408/14419612/ccs,NA,NA
267,m54313U_201124_160408/14484522/ccs,NA,NA
268,m54313U_201124_160408/14550203/ccs,NA,NA
269,m54313U_201124_160408/14550373/ccs,ENSMUSG00000021772,Nkiras1
270,m54313U_201124_160408/14551560/ccs,ENSMUSG00000052632,Asap2
271,m54313U_201124_160408/14616847/ccs,ENSMUSG00000075002,Ftdc1
272,m54313U_201124_160408/14681930/ccs,ENSMUSG00000041359,Tcl1
273,m54313U_201124_160408/14878936/ccs,ENSMUSG00000026739,Bmi1
274,m54313U_201124_160408/15073369/ccs,ENSMUSG00000015748,Prpf3
275,m54313U_201124_160408/15074711/ccs,ENSMUSG00000014503,Pkd2l2
276,m54313U_201124_160408/15138827/ccs,ENSMUSG00000085079,Khdc1b
277,m54313U_201124_160408/15207074/ccs,NA,NA
278,m54313U_201124_160408/15270070/ccs,ENSMUSG00000038871,Bpgm
279,m54313U_201124_160408/15272057/ccs,NA,NA
280,m54313U_201124_160408/15272202/ccs,ENSMUSG00000029125,Stx18
281,m54313U_201124_160408/15534271/ccs,NA,NA
282,m54313U_201124_160408/15598039/ccs,NA,NA
283,m54313U_201124_160408/15598573/ccs,NA,NA
284,m54313U_201124_160408/15598599/ccs,NA,NA
285,m54313U_201124_160408/15598844/ccs,NA,NA
286,m54313U_201124_160408/15599397/ccs,ENSMUSG00000030677,Kif22
287,m54313U_201124_160408/15663731/ccs,ENSMUSG00000021494,Ddx41
288,m54313U_201124_160408/15664116/ccs,NA,NA
289,m54313U_201124_160408/15861385/ccs,ENSMUSG00000033916,Chmp2a
290,m54313U_201124_160408/15861418/ccs,NA,NA
291,m54313U_201124_160408/15861741/ccs,NA,NA
292,m54313U_201124_160408/15862337/ccs,ENSMUSG00000018509,Cenpv
293,m54313U_201124_160408/15862534/ccs,ENSMUSG00000031843,Mphosph6
294,m54313U_201124_160408/15993042/ccs,NA,NA
295,m54313U_201124_160408/16123020/ccs,ENSMUSG00000032883,Acsl3
296,m54313U_201124_160408/16123102/ccs,ENSMUSG00000038925,E330034G19Rik
297,m54313U_201124_160408/16187479/ccs,ENSMUSG00000024989,Cep55
298,m54313U_201124_160408/77201673/ccs,ENSMUSG00000039768,Dnajc11
299,m54313U_201124_160408/77202261/ccs,ENSMUSG00000018648,Dusp14
300,m54313U_201124_160408/77267558/ccs,ENSMUSG00000024870,Rab1b
301,m54313U_201124_160408/77269703/ccs,NA,NA
302,m54313U_201124_160408/77398896/ccs,ENSMUSG00000038925,E330034G19Rik
303,m54313U_201124_160408/77399444/ccs,NA,NA
304,m54313U_201124_160408/77399886/ccs,ENSMUSG00000029111,Nelfa
305,m54313U_201124_160408/77400187/ccs,NA,NA
306,m54313U_201124_160408/77400508/ccs,NA,NA
307,m54313U_201124_160408/77530149/ccs,ENSMUSG00000059923,Grb2
308,m54313U_201124_160408/77597368/ccs,ENSMUSG00000032329,Hmg20a
309,m54313U_201124_160408/77660774/ccs,NA,NA
310,m54313U_201124_160408/77661609/ccs,NA,NA
311,m54313U_201124_160408/77727626/ccs,ENSMUSG00000002688,Prkd1
312,m54313U_201124_160408/77728415/ccs,ENSMUSG00000021666,Gfm2
313,m54313U_201124_160408/77728502/ccs,NA,NA
314,m54313U_201124_160408/77791634/ccs,NA,NA
315,m54313U_201124_160408/77858437/ccs,ENSMUSG00000041992,Rapgef5
316,m54313U_201124_160408/77859387/ccs,NA,NA
317,m54313U_201124_160408/77988575/ccs,ENSMUSG00000062397,Zfp706
318,m54313U_201124_160408/77990066/ccs,ENSMUSG00000027404,Snrpb
319,m54313U_201124_160408/77990456/ccs,ENSMUSG00000029826,Zc3hav1
320,m54313U_201124_160408/78053629/ccs,NA,NA
321,m54313U_201124_160408/78119250/ccs,ENSMUSG00000028405,Aco1
322,m54313U_201124_160408/78119550/ccs,ENSMUSG00000015748,Prpf3
323,m54313U_201124_160408/78184455/ccs,ENSMUSG00000032056,Btg4
324,m54313U_201124_160408/78186021/ccs,ENSMUSG00000024387,Csnk2b
325,m54313U_201124_160408/78187353/ccs,ENSMUSG00000056267,Cep70
326,m54313U_201124_160408/78252198/ccs,ENSMUSG00000022849,Hspbap1
327,m54313U_201124_160408/78382051/ccs,ENSMUSG00000052033,Pfdn4
328,m54313U_201124_160408/78446856/ccs,ENSMUSG00000040782,Cop1
329,m54313U_201124_160408/78447367/ccs,ENSMUSG00000031255,Sytl4
330,m54313U_201124_160408/78448323/ccs,ENSMUSG00000068882,Ssb
331,m54313U_201124_160408/78513205/ccs,ENSMUSG00000072109,A530040E14Rik
332,m54313U_201124_160408/78513867/ccs,ENSMUSG00000020130,Tbc1d15
333,m54313U_201124_160408/78579741/ccs,NA,NA
334,m54313U_201124_160408/78644828/ccs,NA,NA
335,m54313U_201124_160408/78710213/ccs,NA,NA
336,m54313U_201124_160408/78711635/ccs,ENSMUSG00000034758,Tle6
337,m54313U_201124_160408/78776264/ccs,ENSMUSG00000031429,Psmd10
338,m54313U_201124_160408/78839869/ccs,ENSMUSG00000026864,Hspa5
339,m54313U_201124_160408/78906454/ccs,ENSMUSG00000041359,Tcl1
340,m54313U_201124_160408/78907448/ccs,NA,NA
341,m54313U_201124_160408/78971461/ccs,NA,NA
342,m54313U_201124_160408/79038763/ccs,ENSMUSG00000024077,Strn
343,m54313U_201124_160408/79168725/ccs,ENSMUSG00000028484,Psip1
344,m54313U_201124_160408/79431931/ccs,ENSMUSG00000030852,Tacc2
345,m54313U_201124_160408/79497040/ccs,ENSMUSG00000017716,Birc5
346,m54313U_201124_160408/79497252/ccs,ENSMUSG00000019942,Cdk1
347,m54313U_201124_160408/79626368/ccs,ENSMUSG00000045664,Cdc42ep2
348,m54313U_201124_160408/79628069/ccs,ENSMUSG00000071235,Vrtn
349,m54313U_201124_160408/79628449/ccs,ENSMUSG00000019790,Stxbp5
350,m54313U_201124_160408/79693961/ccs,ENSMUSG00000040043,Rbms2
351,m54313U_201124_160408/79823623/ccs,ENSMUSG00000031386,Hcfc1
352,m54313U_201124_160408/79824472/ccs,NA,NA
353,m54313U_201124_160408/79824520/ccs,ENSMUSG00000075023,Accsl
354,m54313U_201124_160408/79889335/ccs,ENSMUSG00000034312,Iqsec1
355,m54313U_201124_160408/79954875/ccs,ENSMUSG00000032402,Smad3
356,m54313U_201124_160408/79956159/ccs,NA,NA
357,m54313U_201124_160408/80217022/ccs,ENSMUSG00000096276,Gm2042
358,m54313U_201124_160408/80281967/ccs,NA,NA
359,m54313U_201124_160408/80282189/ccs,NA,NA
360,m54313U_201124_160408/80283218/ccs,ENSMUSG00000005621,Zfp592
361,m54313U_201124_160408/80348265/ccs,ENSMUSG00000041431,Ccnb1
362,m54313U_201124_160408/80348401/ccs,ENSMUSG00000001403,Ube2c
363,m54313U_201124_160408/80413368/ccs,NA,NA
364,m54313U_201124_160408/80480796/ccs,ENSMUSG00000034163,Zfc3h1
365,m54313U_201124_160408/80544498/ccs,ENSMUSG00000024425,Ndfip1
366,m54313U_201124_160408/80545871/ccs,ENSMUSG00000036432,Siah2
367,m54313U_201124_160408/80610665/ccs,NA,NA
368,m54313U_201124_160408/80676355/ccs,ENSMUSG00000029390,Tmed2
369,m54313U_201124_160408/80677234/ccs,NA,NA
370,m54313U_201124_160408/80677266/ccs,ENSMUSG00000057069,Ero1lb
371,m54313U_201124_160408/80743120/ccs,NA,NA
372,m54313U_201124_160408/80806406/ccs,ENSMUSG00000045664,Cdc42ep2
373,m54313U_201124_160408/80872084/ccs,NA,NA
374,m54313U_201124_160408/80874276/ccs,ENSMUSG00000038925,E330034G19Rik
375,m54313U_201124_160408/80874283/ccs,NA,NA
376,m54313U_201124_160408/80939444/ccs,NA,NA
377,m54313U_201124_160408/81070566/ccs,ENSMUSG00000032468,Armc8
378,m54313U_201124_160408/81134214/ccs,NA,NA
379,m54313U_201124_160408/81136286/ccs,ENSMUSG00000032637,Atxn2l
380,m54313U_201124_160408/81199708/ccs,ENSMUSG00000011267,Zfp296
381,m54313U_201124_160408/81200430/ccs,ENSMUSG00000044468,Tent5c
382,m54313U_201124_160408/81201388/ccs,NA,NA
383,m54313U_201124_160408/81265329/ccs,NA,NA
384,m54313U_201124_160408/81265354/ccs,NA,NA
385,m54313U_201124_160408/81266534/ccs,ENSMUSG00000023074,Mospd1
386,m54313U_201124_160408/81266794/ccs,ENSMUSG00000032042,Srpr
387,m54313U_201124_160408/81332196/ccs,NA,NA
388,m54313U_201124_160408/81461892/ccs,ENSMUSG00000035683,Melk
389,m54313U_201124_160408/81464061/ccs,ENSMUSG00000040029,Ipo8
390,m54313U_201124_160408/81528549/ccs,ENSMUSG00000008575,Nfib
391,m54313U_201124_160408/81529195/ccs,ENSMUSG00000032346,Ooep
392,m54313U_201124_160408/81659833/ccs,NA,NA
393,m54313U_201124_160408/81789822/ccs,NA,NA
394,m54313U_201124_160408/81789936/ccs,ENSMUSG00000034659,Tmem109
395,m54313U_201124_160408/81857117/ccs,NA,NA
396,m54313U_201124_160408/81921343/ccs,ENSMUSG00000015672,Mrpl32
397,m54313U_201124_160408/81921913/ccs,ENSMUSG00000020407,Upp1
398,m54313U_201124_160408/81987527/ccs,NA,NA
399,m54313U_201124_160408/81987917/ccs,ENSMUSG00000041355,Ssr2
400,m54313U_201124_160408/81988356/ccs,NA,NA
401,m54313U_201124_160408/82052523/ccs,ENSMUSG00000029012,Orc5
402,m54313U_201124_160408/82117923/ccs,ENSMUSG00000036402,Gng12
403,m54313U_201124_160408/82118250/ccs,ENSMUSG00000035615,Frmpd1
