,record_id,gene_id,gene_name
39,m54313U_200903_184952/46334911/ccs,NA,NA
40,m54313U_200903_184952/46465563/ccs,ENSMUSG00000018595,Glra4
41,m54313U_200903_184952/46793528/ccs,NA,NA
42,m54313U_200903_184952/46924856/ccs,NA,NA
43,m54313U_200903_184952/46991002/ccs,NA,NA
44,m54313U_200903_184952/47253368/ccs,ENSMUSG00000023279,Bmp15
45,m54313U_200903_184952/47516006/ccs,ENSMUSG00000005417,Mprip
46,m54313U_200903_184952/48103757/ccs,NA,NA
47,m54313U_200903_184952/48563624/ccs,ENSMUSG00000022793,B4galt4
48,m54313U_200903_184952/48826595/ccs,NA,NA
49,m54313U_200903_184952/50529364/ccs,NA,NA
50,m54313U_200903_184952/7080591/ccs,NA,NA
51,m54313U_200903_184952/7341037/ccs,NA,NA
52,m54313U_200903_184952/51053970/ccs,ENSMUSG00000020023,Tmcc3
53,m54313U_200903_184952/51185230/ccs,ENSMUSG00000049764,Zfp280b
54,m54313U_200903_184952/51579699/ccs,NA,NA
55,m54313U_200903_184952/52167661/ccs,NA,NA
56,m54313U_200903_184952/52560808/ccs,ENSMUSG00000108811,4933432K03Rik
57,m54313U_200903_184952/53543371/ccs,ENSMUSG00000046694,Tent5b
58,m54313U_200903_184952/53936632/ccs,ENSMUSG00000047648,Fbxo30
59,m54313U_200903_184952/54331481/ccs,ENSMUSG00000043467,Zbtb37
60,m54313U_200903_184952/54396623/ccs,ENSMUSG00000038393,Txnip
61,m54313U_200903_184952/55246940/ccs,ENSMUSG00000032252,Glce
62,m54313U_200903_184952/55641519/ccs,ENSMUSG00000024446,Rpp21
63,m54313U_200903_184952/56494794/ccs,NA,NA
64,m54313U_200903_184952/58002047/ccs,ENSMUSG00000028394,Pole3
65,m54313U_200903_184952/58067063/ccs,ENSMUSG00000029649,Pomp
66,m54313U_200903_184952/58328766/ccs,ENSMUSG00000022890,Atp5j
67,m54313U_200903_184952/58524125/ccs,ENSMUSG00000042279,H1f8
68,m54313U_200903_184952/59246117/ccs,NA,NA
69,m54313U_200903_184952/59573747/ccs,ENSMUSG00000004099,Dnmt1
70,m54313U_200903_184952/59834591/ccs,NA,NA
71,m54313U_200903_184952/59968061/ccs,NA,NA
72,m54313U_200903_184952/60426516/ccs,ENSMUSG00000035285,Nat14
73,m54313U_200903_184952/60426633/ccs,ENSMUSG00000025499,Hras
74,m54313U_200903_184952/60557272/ccs,ENSMUSG00000041459,Tardbp
75,m54313U_200903_184952/61932239/ccs,NA,NA
76,m54313U_200903_184952/62129317/ccs,NA,NA
77,m54313U_200903_184952/62390707/ccs,ENSMUSG00000012350,Ehf
78,m54313U_200903_184952/63244448/ccs,ENSMUSG00000038822,Hace1
79,m54313U_200903_184952/63310512/ccs,ENSMUSG00000058600,Rpl30
80,m54313U_200903_184952/64030643/ccs,ENSMUSG00000044499,Hs3st5
81,m54313U_200903_184952/64293032/ccs,NA,NA
82,m54313U_200903_184952/64621246/ccs,ENSMUSG00000108236,0610033M10Rik
83,m54313U_200903_184952/65013981/ccs,ENSMUSG00000038014,Fam120a
84,m54313U_200903_184952/65079053/ccs,ENSMUSG00000049044,Rapgef4
85,m54313U_200903_184952/66126273/ccs,NA,NA
86,m54313U_200903_184952/66192133/ccs,NA,NA
87,m54313U_200903_184952/66257470/ccs,ENSMUSG00000034617,Mtrr
88,m54313U_200903_184952/66585476/ccs,ENSMUSG00000002900,Lamb1
89,m54313U_200903_184952/67766261/ccs,ENSMUSG00000032329,Hmg20a
90,m54313U_200903_184952/68225491/ccs,NA,NA
91,m54313U_200903_184952/68289532/ccs,ENSMUSG00000079105,C7
92,m54313U_200903_184952/68551978/ccs,ENSMUSG00000072437,Nanos1
93,m54313U_200903_184952/71303822/ccs,NA,NA
94,m54313U_200903_184952/72090570/ccs,NA,NA
95,m54313U_200903_184952/72090570/ccs,NA,NA
96,m54313U_200903_184952/72156158/ccs,ENSMUSG00000029629,Phf14
97,m54313U_200903_184952/73925870/ccs,NA,NA
98,m54313U_200903_184952/73992850/ccs,NA,NA
99,m54313U_200903_184952/74187445/ccs,ENSMUSG00000024575,Pde6a
100,m54313U_200903_184952/74384996/ccs,ENSMUSG00000039001,Rps21
101,m54313U_200903_184952/74514533/ccs,ENSMUSG00000035258,Abi3bp
102,m54313U_200903_184952/9242447/ccs,ENSMUSG00000054310,Obox1
103,m54313U_200903_184952/9767368/ccs,NA,NA
104,m54313U_200903_184952/10095400/ccs,ENSMUSG00000045333,Zfp423
105,m54313U_200903_184952/10553211/ccs,NA,NA
106,m54313U_200903_184952/10619734/ccs,ENSMUSG00000024193,Phf1
107,m54313U_200903_184952/10944772/ccs,ENSMUSG00000026436,Elk4
108,m54313U_200903_184952/11077893/ccs,ENSMUSG00000035953,Pip4p1
109,m54313U_200903_184952/75171034/ccs,NA,NA
110,m54313U_200903_184952/75367195/ccs,ENSMUSG00000074366,Obox5
111,m54313U_200903_184952/76022889/ccs,ENSMUSG00000062248,Cks2
112,m54313U_200903_184952/76415383/ccs,ENSMUSG00000034320,Slc26a2
113,m54313U_200903_184952/76480709/ccs,ENSMUSG00000029397,Rchy1
114,m54313U_200903_184952/76939784/ccs,ENSMUSG00000074366,Obox5
115,m54313U_200903_184952/77924894/ccs,ENSMUSG00000003068,Stk11
116,m54313U_200903_184952/78710867/ccs,ENSMUSG00000023572,Ccndbp1
117,m54313U_200903_184952/79103442/ccs,ENSMUSG00000049881,2810025M15Rik
118,m54313U_200903_184952/79234287/ccs,ENSMUSG00000016253,Nelfcd
119,m54313U_200903_184952/79627158/ccs,ENSMUSG00000026234,Ncl
120,m54313U_200903_184952/79758465/ccs,ENSMUSG00000035953,Pip4p1
121,m54313U_200903_184952/79956516/ccs,NA,NA
122,m54313U_200903_184952/80479803/ccs,ENSMUSG00000026987,Baz2b
123,m54313U_200903_184952/83233062/ccs,NA,NA
124,m54313U_200903_184952/84281371/ccs,NA,NA
125,m54313U_200903_184952/84608262/ccs,NA,NA
126,m54313U_200903_184952/86574497/ccs,ENSMUSG00000004056,Akt2
127,m54313U_200903_184952/86705846/ccs,ENSMUSG00000074354,Arhgap20os
128,m54313U_200903_184952/86968076/ccs,ENSMUSG00000033379,Atp6v0b
129,m54313U_200903_184952/88148581/ccs,ENSMUSG00000011884,Gltp
130,m54313U_200903_184952/88933397/ccs,ENSMUSG00000043987,Cep164
131,m54313U_200903_184952/88934071/ccs,ENSMUSG00000026688,Mgst3
132,m54313U_200903_184952/88935261/ccs,ENSMUSG00000061838,Suclg2
133,m54313U_200903_184952/89391580/ccs,ENSMUSG00000020823,Sec14l1
134,m54313U_200903_184952/89457729/ccs,NA,NA
135,m54313U_200903_184952/90047263/ccs,NA,NA
136,m54313U_200903_184952/91097432/ccs,ENSMUSG00000020038,Cry1
137,m54313U_200903_184952/91686417/ccs,ENSMUSG00000038925,E330034G19Rik
138,m54313U_200903_184952/91817309/ccs,NA,NA
139,m54313U_200903_184952/93782750/ccs,ENSMUSG00000020130,Tbc1d15
140,m54313U_200903_184952/94307459/ccs,ENSMUSG00000040997,Abhd4
141,m54313U_200903_184952/94569392/ccs,ENSMUSG00000032500,Dclk3
142,m54313U_200903_184952/95815158/ccs,ENSMUSG00000052738,Suclg1
143,m54313U_200903_184952/96470286/ccs,NA,NA
144,m54313U_200903_184952/97387438/ccs,ENSMUSG00000004948,Zp3
145,m54313U_200903_184952/97715402/ccs,NA,NA
146,m54313U_200903_184952/97715944/ccs,NA,NA
147,m54313U_200903_184952/98436112/ccs,ENSMUSG00000001440,Kpnb1
148,m54313U_200903_184952/98829566/ccs,ENSMUSG00000050786,Ccdc126
149,m54313U_200903_184952/98829566/ccs,NA,NA
150,m54313U_200903_184952/11209062/ccs,ENSMUSG00000066463,Omt2a
151,m54313U_200903_184952/12452129/ccs,ENSMUSG00000027306,Nusap1
152,m54313U_200903_184952/12585238/ccs,ENSMUSG00000008892,Vdac3
153,m54313U_200903_184952/12651143/ccs,ENSMUSG00000066463,Omt2a
154,m54313U_200903_184952/12715216/ccs,ENSMUSG00000031751,Amfr
155,m54313U_200903_184952/13239328/ccs,ENSMUSG00000038712,Mindy1
156,m54313U_200903_184952/13698932/ccs,ENSMUSG00000006315,Tmem147
157,m54313U_200903_184952/99879769/ccs,NA,NA
158,m54313U_200903_184952/99943710/ccs,ENSMUSG00000025278,Flnb
159,m54313U_200903_184952/101452359/ccs,ENSMUSG00000022682,Rrn3
160,m54313U_200903_184952/101582475/ccs,NA,NA
161,m54313U_200903_184952/104008338/ccs,ENSMUSG00000053192,Mllt11
162,m54313U_200903_184952/104793298/ccs,ENSMUSG00000031400,G6pdx
163,m54313U_200903_184952/104925603/ccs,ENSMUSG00000040850,Psme4
164,m54313U_200903_184952/105842850/ccs,NA,NA
165,m54313U_200903_184952/105908915/ccs,ENSMUSG00000020739,Nup85
166,m54313U_200903_184952/105972615/ccs,ENSMUSG00000032418,Me1
167,m54313U_200903_184952/106104506/ccs,ENSMUSG00000041857,Oosp1
168,m54313U_200903_184952/106825173/ccs,ENSMUSG00000038871,Bpgm
169,m54313U_200903_184952/108069458/ccs,ENSMUSG00000020483,Dynll2
170,m54313U_200903_184952/108594694/ccs,ENSMUSG00000025949,Pikfyve
171,m54313U_200903_184952/108855403/ccs,ENSMUSG00000027680,Fxr1
172,m54313U_200903_184952/109314599/ccs,ENSMUSG00000032346,Ooep
173,m54313U_200903_184952/110626532/ccs,NA,NA
174,m54313U_200903_184952/110758719/ccs,NA,NA
175,m54313U_200903_184952/113181723/ccs,ENSMUSG00000026974,Zmynd19
176,m54313U_200903_184952/113246856/ccs,NA,NA
177,m54313U_200903_184952/115015823/ccs,ENSMUSG00000020330,Hmmr
178,m54313U_200903_184952/116328680/ccs,ENSMUSG00000028106,Rprd2
179,m54313U_200903_184952/116721126/ccs,NA,NA
180,m54313U_200903_184952/116851148/ccs,NA,NA
181,m54313U_200903_184952/118228609/ccs,ENSMUSG00000066463,Omt2a
182,m54313U_200903_184952/119472909/ccs,ENSMUSG00000040128,Pnrc1
183,m54313U_200903_184952/120062440/ccs,ENSMUSG00000041688,Amot
184,m54313U_200903_184952/120324327/ccs,ENSMUSG00000038949,Cnst
185,m54313U_200903_184952/120784771/ccs,ENSMUSG00000022710,Usp7
186,m54313U_200903_184952/121307494/ccs,NA,NA
187,m54313U_200903_184952/123538235/ccs,ENSMUSG00000026623,Lpgat1
188,m54313U_200903_184952/124651175/ccs,ENSMUSG00000053137,Mapk11
189,m54313U_200903_184952/13961939/ccs,ENSMUSG00000042279,H1f8
190,m54313U_200903_184952/16189196/ccs,ENSMUSG00000004151,Etv1
191,m54313U_200903_184952/127666319/ccs,ENSMUSG00000019920,Lims1
192,m54313U_200903_184952/130089248/ccs,ENSMUSG00000061474,Mrps36
193,m54313U_200903_184952/132582221/ccs,NA,NA
194,m54313U_200903_184952/132973594/ccs,NA,NA
195,m54313U_200903_184952/133169162/ccs,ENSMUSG00000040084,Bub1b
196,m54313U_200903_184952/133892389/ccs,ENSMUSG00000032384,Csnk1g1
197,m54313U_200903_184952/133957496/ccs,ENSMUSG00000032191,Bcl2l10
198,m54313U_200903_184952/135528681/ccs,ENSMUSG00000024844,Banf1
199,m54313U_200903_184952/138346957/ccs,NA,NA
200,m54313U_200903_184952/141361404/ccs,ENSMUSG00000028804,Csmd2
201,m54313U_200903_184952/141821983/ccs,NA,NA
202,m54313U_200903_184952/142346887/ccs,NA,NA
203,m54313U_200903_184952/142935625/ccs,NA,NA
204,m54313U_200903_184952/143196599/ccs,ENSMUSG00000078578,Ube2d3
205,m54313U_200903_184952/143525111/ccs,ENSMUSG00000037624,Kcnk2
206,m54313U_200903_184952/145295424/ccs,ENSMUSG00000042548,Asxl1
207,m54313U_200903_184952/145688128/ccs,NA,NA
208,m54313U_200903_184952/145819449/ccs,NA,NA
209,m54313U_200903_184952/146080557/ccs,NA,NA
210,m54313U_200903_184952/146082541/ccs,ENSMUSG00000042279,H1f8
211,m54313U_200903_184952/146802411/ccs,ENSMUSG00000022024,Sugt1
212,m54313U_200903_184952/146999499/ccs,ENSMUSG00000034867,Ankrd27
213,m54313U_200903_184952/147128678/ccs,ENSMUSG00000029267,Mtf2
214,m54313U_200903_184952/147392997/ccs,NA,NA
215,m54313U_200903_184952/147456777/ccs,ENSMUSG00000066568,Lsm14a
216,m54313U_200903_184952/147784202/ccs,ENSMUSG00000045435,Tmem60
217,m54313U_200903_184952/147851331/ccs,ENSMUSG00000038750,Omt2b
218,m54313U_200903_184952/148113113/ccs,ENSMUSG00000030082,Sec61a1
219,m54313U_200903_184952/149948851/ccs,ENSMUSG00000032998,Foxj3
220,m54313U_200903_184952/151062514/ccs,ENSMUSG00000060863,Tcl1b2
221,m54313U_200903_184952/151194102/ccs,ENSMUSG00000029265,Dr1
222,m54313U_200903_184952/151521912/ccs,ENSMUSG00000042198,Chchd7
223,m54313U_200903_184952/152372464/ccs,NA,NA
224,m54313U_200903_184952/152503531/ccs,ENSMUSG00000029647,Pan3
225,m54313U_200903_184952/17238483/ccs,ENSMUSG00000032322,Pstpip1
226,m54313U_200903_184952/17629952/ccs,ENSMUSG00000024914,Drap1
227,m54313U_200903_184952/17761658/ccs,ENSMUSG00000005161,Prdx2
228,m54313U_200903_184952/17892438/ccs,NA,NA
229,m54313U_200903_184952/17892438/ccs,NA,NA
230,m54313U_200903_184952/154075690/ccs,ENSMUSG00000021143,Pacs2
231,m54313U_200903_184952/154666173/ccs,ENSMUSG00000019857,Asf1a
232,m54313U_200903_184952/156567146/ccs,ENSMUSG00000036315,Znrd1
233,m54313U_200903_184952/156894425/ccs,ENSMUSG00000031538,Plat
234,m54313U_200903_184952/158534296/ccs,ENSMUSG00000025130,P4hb
235,m54313U_200903_184952/159123646/ccs,NA,NA
236,m54313U_200903_184952/159515560/ccs,ENSMUSG00000059547,Fbxw26
237,m54313U_200903_184952/162858096/ccs,NA,NA
238,m54313U_200903_184952/164890511/ccs,ENSMUSG00000055725,Paqr3
239,m54313U_200903_184952/165610481/ccs,NA,NA
240,m54313U_200903_184952/166332749/ccs,ENSMUSG00000032238,Rora
241,m54313U_200903_184952/166397480/ccs,ENSMUSG00000029026,Trp73
242,m54313U_200903_184952/167643616/ccs,NA,NA
243,m54313U_200903_184952/170787218/ccs,NA,NA
244,m54313U_200903_184952/171838219/ccs,ENSMUSG00000033530,Ttc7b
245,m54313U_200903_184952/171901991/ccs,ENSMUSG00000035696,Rnf38
246,m54313U_200903_184952/172295903/ccs,ENSMUSG00000027668,Mfn1
247,m54313U_200903_184952/172360943/ccs,ENSMUSG00000047731,Wbp1l
248,m54313U_200903_184952/173474185/ccs,NA,NA
249,m54313U_200903_184952/174326444/ccs,ENSMUSG00000118267,G630055G22Rik
250,m54313U_200903_184952/174588832/ccs,ENSMUSG00000031934,Panx1
251,m54313U_200903_184952/175309437/ccs,ENSMUSG00000024357,Sil1
252,m54313U_200903_184952/175833093/ccs,NA,NA
253,m54313U_200903_184952/175835694/ccs,ENSMUSG00000037475,Thoc2
254,m54313U_200903_184952/176423493/ccs,NA,NA
255,m54313U_200903_184952/176424810/ccs,ENSMUSG00000032999,Nlrp4f
256,m54313U_200903_184952/176622070/ccs,ENSMUSG00000028484,Psip1
257,m54313U_200903_184952/177342163/ccs,ENSMUSG00000023572,Ccndbp1
258,m54313U_200903_184952/178848433/ccs,ENSMUSG00000048154,Kmt2d
259,m54313U_200903_184952/178849752/ccs,ENSMUSG00000003731,Kpna6
260,m54313U_200903_184952/178850573/ccs,ENSMUSG00000031917,Nip7
261,m54313U_200903_184952/179306808/ccs,ENSMUSG00000029038,Ssu72
262,m54313U_200903_184952/179570224/ccs,ENSMUSG00000006676,Usp19
263,m54313U_200903_184952/179699994/ccs,NA,NA
264,m54313U_200903_184952/180421528/ccs,ENSMUSG00000019854,Reps1
265,m54313U_200903_184952/19138501/ccs,NA,NA
266,m54313U_200903_184952/20383921/ccs,ENSMUSG00000016520,Lnx2
267,m54313U_200903_184952/20580064/ccs,NA,NA
268,m54313U_200903_184952/20777424/ccs,NA,NA
269,m54313U_200903_184952/20842707/ccs,ENSMUSG00000020149,Rab1a
270,m54313U_200903_184952/21365084/ccs,NA,NA
271,m54313U_200903_184952/21629120/ccs,ENSMUSG00000041857,Oosp1
272,m54313U_200903_184952/22413507/ccs,NA,NA
273,m54313U_200903_184952/22546140/ccs,ENSMUSG00000041741,Pde3a
274,m54313U_200903_184952/22677430/ccs,ENSMUSG00000047617,Paxx
275,m54313U_200903_184952/24117615/ccs,NA,NA
276,m54313U_200903_184952/24447770/ccs,ENSMUSG00000017376,Nlk
277,m54313U_200903_184952/25560212/ccs,ENSMUSG00000056305,Usp39
