,record_id,gene_id,gene_name
52,m54313U_201123_144913/918858/ccs,NA,NA
53,m54313U_201123_144913/918882/ccs,NA,NA
54,m54313U_201123_144913/918941/ccs,ENSMUSG00000026090,2010300C02Rik
55,m54313U_201123_144913/983766/ccs,ENSMUSG00000001403,Ube2c
56,m54313U_201123_144913/985380/ccs,ENSMUSG00000023015,Racgap1
57,m54313U_201123_144913/985685/ccs,NA,NA
58,m54313U_201123_144913/1050639/ccs,NA,NA
59,m54313U_201123_144913/1114776/ccs,NA,NA
60,m54313U_201123_144913/1179899/ccs,ENSMUSG00000028271,Gtf2b
61,m54313U_201123_144913/1180117/ccs,ENSMUSG00000085079,Khdc1b
62,m54313U_201123_144913/1180634/ccs,NA,NA
63,m54313U_201123_144913/1182413/ccs,NA,NA
64,m54313U_201123_144913/1245843/ccs,NA,NA
65,m54313U_201123_144913/1246713/ccs,ENSMUSG00000003131,Pafah1b2
66,m54313U_201123_144913/1247414/ccs,NA,NA
67,m54313U_201123_144913/1311186/ccs,NA,NA
68,m54313U_201123_144913/1311678/ccs,ENSMUSG00000040728,Esrp1
69,m54313U_201123_144913/1312243/ccs,NA,NA
70,m54313U_201123_144913/1313065/ccs,ENSMUSG00000052331,Ankrd44
71,m54313U_201123_144913/1376397/ccs,ENSMUSG00000028849,Map7d1
72,m54313U_201123_144913/1376535/ccs,NA,NA
73,m54313U_201123_144913/1377287/ccs,NA,NA
74,m54313U_201123_144913/1378384/ccs,ENSMUSG00000024277,Mapre2
75,m54313U_201123_144913/1441811/ccs,NA,NA
76,m54313U_201123_144913/1441811/ccs,NA,NA
77,m54313U_201123_144913/1442420/ccs,NA,NA
78,m54313U_201123_144913/1443862/ccs,ENSMUSG00000041870,Ankrd13a
79,m54313U_201123_144913/1444357/ccs,ENSMUSG00000004633,Chn2
80,m54313U_201123_144913/1507572/ccs,ENSMUSG00000014503,Pkd2l2
81,m54313U_201123_144913/1507663/ccs,NA,NA
82,m54313U_201123_144913/1508043/ccs,ENSMUSG00000028851,Nudc
83,m54313U_201123_144913/1508156/ccs,ENSMUSG00000004071,Cdip1
84,m54313U_201123_144913/1508667/ccs,ENSMUSG00000036693,Nop14
85,m54313U_201123_144913/1509289/ccs,NA,NA
86,m54313U_201123_144913/1509923/ccs,NA,NA
87,m54313U_201123_144913/1510181/ccs,ENSMUSG00000072109,A530040E14Rik
88,m54313U_201123_144913/1574115/ccs,ENSMUSG00000038005,Hpf1
89,m54313U_201123_144913/1574805/ccs,ENSMUSG00000046873,Mbtps2
90,m54313U_201123_144913/1574952/ccs,ENSMUSG00000026202,Tuba4a
91,m54313U_201123_144913/1575145/ccs,ENSMUSG00000086130,Gm16211
92,m54313U_201123_144913/1704192/ccs,ENSMUSG00000006941,Eif1b
93,m54313U_201123_144913/1704477/ccs,ENSMUSG00000055762,Eef1d
94,m54313U_201123_144913/1705483/ccs,ENSMUSG00000023947,Nfkbie
95,m54313U_201123_144913/1706312/ccs,ENSMUSG00000032413,Rasa2
96,m54313U_201123_144913/1706654/ccs,NA,NA
97,m54313U_201123_144913/1770469/ccs,NA,NA
98,m54313U_201123_144913/1770642/ccs,ENSMUSG00000026360,Rgs2
99,m54313U_201123_144913/1770940/ccs,ENSMUSG00000039671,Zmynd8
100,m54313U_201123_144913/1771895/ccs,ENSMUSG00000004980,Hnrnpa2b1
101,m54313U_201123_144913/1835349/ccs,ENSMUSG00000073538,E330020D12Rik
102,m54313U_201123_144913/1835455/ccs,ENSMUSG00000028234,Rps20
103,m54313U_201123_144913/1836200/ccs,ENSMUSG00000000094,Tbx4
104,m54313U_201123_144913/1837367/ccs,NA,NA
105,m54313U_201123_144913/1837865/ccs,NA,NA
106,m54313U_201123_144913/1900651/ccs,ENSMUSG00000023939,Mrpl14
107,m54313U_201123_144913/1901316/ccs,ENSMUSG00000059547,Fbxw26
108,m54313U_201123_144913/1901420/ccs,ENSMUSG00000000149,Gna12
109,m54313U_201123_144913/1901720/ccs,ENSMUSG00000070837,Aurkc
110,m54313U_201123_144913/1902257/ccs,NA,NA
111,m54313U_201123_144913/1966443/ccs,NA,NA
112,m54313U_201123_144913/2032411/ccs,ENSMUSG00000051934,Spats2
113,m54313U_201123_144913/2033567/ccs,NA,NA
114,m54313U_201123_144913/2033635/ccs,NA,NA
115,m54313U_201123_144913/2033664/ccs,ENSMUSG00000074354,Arhgap20os
116,m54313U_201123_144913/2033998/ccs,ENSMUSG00000022426,Josd1
117,m54313U_201123_144913/2097522/ccs,NA,NA
118,m54313U_201123_144913/2098703/ccs,ENSMUSG00000030677,Kif22
119,m54313U_201123_144913/2163423/ccs,ENSMUSG00000035798,Zdhhc17
120,m54313U_201123_144913/2164999/ccs,NA,NA
121,m54313U_201123_144913/2165256/ccs,ENSMUSG00000074059,Fbxw18
122,m54313U_201123_144913/2165450/ccs,NA,NA
123,m54313U_201123_144913/2228302/ccs,NA,NA
124,m54313U_201123_144913/2228640/ccs,ENSMUSG00000028517,Plpp3
125,m54313U_201123_144913/2229037/ccs,ENSMUSG00000036432,Siah2
126,m54313U_201123_144913/2229532/ccs,NA,NA
127,m54313U_201123_144913/2229960/ccs,NA,NA
128,m54313U_201123_144913/2293989/ccs,NA,NA
129,m54313U_201123_144913/2294091/ccs,ENSMUSG00000028567,Txndc12
130,m54313U_201123_144913/2294101/ccs,ENSMUSG00000027210,Meis2
131,m54313U_201123_144913/2294389/ccs,ENSMUSG00000013593,Ndufs2
132,m54313U_201123_144913/2359388/ccs,ENSMUSG00000075327,Zbtb2
133,m54313U_201123_144913/2359860/ccs,ENSMUSG00000037989,Wnk2
134,m54313U_201123_144913/2360173/ccs,NA,NA
135,m54313U_201123_144913/2360839/ccs,ENSMUSG00000068794,Col28a1
136,m54313U_201123_144913/2360865/ccs,ENSMUSG00000020903,Stx8
137,m54313U_201123_144913/2361509/ccs,ENSMUSG00000046201,Scaf8
138,m54313U_201123_144913/2361750/ccs,NA,NA
139,m54313U_201123_144913/2424944/ccs,ENSMUSG00000020332,Meikin
140,m54313U_201123_144913/2425325/ccs,ENSMUSG00000024424,Ttc39c
141,m54313U_201123_144913/2425531/ccs,ENSMUSG00000039748,Exo1
142,m54313U_201123_144913/2426337/ccs,ENSMUSG00000005882,Uqcc1
143,m54313U_201123_144913/2427421/ccs,ENSMUSG00000067336,Bmpr2
144,m54313U_201123_144913/2491233/ccs,ENSMUSG00000022657,Cd96
145,m54313U_201123_144913/2491748/ccs,ENSMUSG00000042279,H1f8
146,m54313U_201123_144913/2491813/ccs,ENSMUSG00000040850,Psme4
147,m54313U_201123_144913/2491847/ccs,ENSMUSG00000075467,Dnlz
148,m54313U_201123_144913/2492815/ccs,ENSMUSG00000108171,Gm43915
149,m54313U_201123_144913/2492846/ccs,ENSMUSG00000005312,Ubqln1
150,m54313U_201123_144913/2556838/ccs,ENSMUSG00000024002,Brd4
151,m54313U_201123_144913/2556974/ccs,ENSMUSG00000034218,Atm
152,m54313U_201123_144913/2557078/ccs,ENSMUSG00000036499,Eea1
153,m54313U_201123_144913/2557170/ccs,NA,NA
154,m54313U_201123_144913/2557902/ccs,ENSMUSG00000038871,Bpgm
155,m54313U_201123_144913/2558029/ccs,NA,NA
156,m54313U_201123_144913/2621803/ccs,NA,NA
157,m54313U_201123_144913/2623187/ccs,ENSMUSG00000038784,Cnot4
158,m54313U_201123_144913/2623527/ccs,ENSMUSG00000060743,H3f3a
159,m54313U_201123_144913/2624250/ccs,NA,NA
160,m54313U_201123_144913/2689304/ccs,NA,NA
161,m54313U_201123_144913/2752900/ccs,NA,NA
162,m54313U_201123_144913/2752991/ccs,ENSMUSG00000051483,Cbr1
163,m54313U_201123_144913/2754570/ccs,NA,NA
164,m54313U_201123_144913/2819315/ccs,NA,NA
165,m54313U_201123_144913/2819432/ccs,NA,NA
166,m54313U_201123_144913/2820488/ccs,ENSMUSG00000107179,Gm43069
167,m54313U_201123_144913/2820624/ccs,ENSMUSG00000042279,H1f8
168,m54313U_201123_144913/2884582/ccs,NA,NA
169,m54313U_201123_144913/2886029/ccs,NA,NA
170,m54313U_201123_144913/2949566/ccs,ENSMUSG00000039354,Smarcal1
171,m54313U_201123_144913/2949818/ccs,ENSMUSG00000021895,Arhgef3
172,m54313U_201123_144913/2950395/ccs,ENSMUSG00000027510,Rbm38
173,m54313U_201123_144913/2950442/ccs,ENSMUSG00000045291,E330021D16Rik
174,m54313U_201123_144913/2950574/ccs,ENSMUSG00000044285,Ubb-ps
175,m54313U_201123_144913/2951351/ccs,NA,NA
176,m54313U_201123_144913/2951412/ccs,ENSMUSG00000024926,Kat5
177,m54313U_201123_144913/3015020/ccs,ENSMUSG00000025613,Cct8
178,m54313U_201123_144913/3015677/ccs,NA,NA
179,m54313U_201123_144913/3015677/ccs,NA,NA
180,m54313U_201123_144913/3015873/ccs,NA,NA
181,m54313U_201123_144913/3016492/ccs,ENSMUSG00000037643,Prkci
182,m54313U_201123_144913/3016792/ccs,ENSMUSG00000059218,Gm13084
183,m54313U_201123_144913/3016925/ccs,ENSMUSG00000048707,Tprn
184,m54313U_201123_144913/3016963/ccs,NA,NA
185,m54313U_201123_144913/3017472/ccs,NA,NA
186,m54313U_201123_144913/3017484/ccs,NA,NA
187,m54313U_201123_144913/3017484/ccs,NA,NA
188,m54313U_201123_144913/3080280/ccs,ENSMUSG00000041857,Oosp1
189,m54313U_201123_144913/3082922/ccs,ENSMUSG00000020076,Ddx50
190,m54313U_201123_144913/3083041/ccs,ENSMUSG00000022338,Eny2
191,m54313U_201123_144913/3147371/ccs,ENSMUSG00000038750,Omt2b
192,m54313U_201123_144913/3148182/ccs,ENSMUSG00000030750,Nsmce1
193,m54313U_201123_144913/3212386/ccs,ENSMUSG00000002020,Ltbp2
194,m54313U_201123_144913/3212705/ccs,ENSMUSG00000034973,Dop1a
195,m54313U_201123_144913/3213353/ccs,NA,NA
196,m54313U_201123_144913/3213605/ccs,ENSMUSG00000029784,Ssmem1
197,m54313U_201123_144913/3214136/ccs,ENSMUSG00000029247,Paics
198,m54313U_201123_144913/3277193/ccs,NA,NA
199,m54313U_201123_144913/3278162/ccs,ENSMUSG00000030994,D7Ertd443e
200,m54313U_201123_144913/3278355/ccs,ENSMUSG00000034088,Hdlbp
201,m54313U_201123_144913/3279043/ccs,ENSMUSG00000004642,Slbp
202,m54313U_201123_144913/3343240/ccs,ENSMUSG00000010277,2610507B11Rik
203,m54313U_201123_144913/3343420/ccs,ENSMUSG00000028078,Dclk2
204,m54313U_201123_144913/3344651/ccs,ENSMUSG00000066867,Oas1e
205,m54313U_201123_144913/3344920/ccs,ENSMUSG00000030246,Ldhb
206,m54313U_201123_144913/3408438/ccs,ENSMUSG00000038895,Zfp653
207,m54313U_201123_144913/3408525/ccs,ENSMUSG00000042032,Mat2b
208,m54313U_201123_144913/3408624/ccs,ENSMUSG00000036006,Ripor2
209,m54313U_201123_144913/3409352/ccs,ENSMUSG00000113220,Gm35208
210,m54313U_201123_144913/3409490/ccs,NA,NA
211,m54313U_201123_144913/3409779/ccs,ENSMUSG00000026565,Pou2f1
212,m54313U_201123_144913/3410396/ccs,NA,NA
213,m54313U_201123_144913/3475537/ccs,NA,NA
214,m54313U_201123_144913/3476051/ccs,ENSMUSG00000021414,Fam217a
215,m54313U_201123_144913/3476063/ccs,ENSMUSG00000028820,Sfpq
216,m54313U_201123_144913/3539130/ccs,ENSMUSG00000033060,Lmo7
217,m54313U_201123_144913/3539130/ccs,NA,NA
218,m54313U_201123_144913/3604890/ccs,ENSMUSG00000038859,Baiap2l1
219,m54313U_201123_144913/3604899/ccs,ENSMUSG00000028410,Dnaja1
220,m54313U_201123_144913/3605870/ccs,ENSMUSG00000005899,Smpd4
221,m54313U_201123_144913/3606829/ccs,ENSMUSG00000018796,Acsl1
222,m54313U_201123_144913/3670797/ccs,ENSMUSG00000056050,Mia3
223,m54313U_201123_144913/3671290/ccs,ENSMUSG00000107142,4930566F21Rik
224,m54313U_201123_144913/3671414/ccs,NA,NA
225,m54313U_201123_144913/3672821/ccs,ENSMUSG00000071856,Mcc
226,m54313U_201123_144913/3672865/ccs,NA,NA
227,m54313U_201123_144913/3735829/ccs,ENSMUSG00000034566,Atp5h
228,m54313U_201123_144913/3736741/ccs,ENSMUSG00000032485,Scap
229,m54313U_201123_144913/3802299/ccs,ENSMUSG00000024576,Csnk1a1
230,m54313U_201123_144913/3802899/ccs,ENSMUSG00000033565,Rbfox2
231,m54313U_201123_144913/3866930/ccs,ENSMUSG00000072082,Ccnf
232,m54313U_201123_144913/3869499/ccs,NA,NA
233,m54313U_201123_144913/3932322/ccs,ENSMUSG00000078578,Ube2d3
234,m54313U_201123_144913/3933538/ccs,NA,NA
235,m54313U_201123_144913/3934325/ccs,ENSMUSG00000028865,Cd164l2
236,m54313U_201123_144913/3934603/ccs,NA,NA
237,m54313U_201123_144913/3997830/ccs,ENSMUSG00000032571,Pik3r4
238,m54313U_201123_144913/3998233/ccs,ENSMUSG00000028420,Tmem38b
239,m54313U_201123_144913/3999027/ccs,NA,NA
240,m54313U_201123_144913/4000184/ccs,NA,NA
241,m54313U_201123_144913/4000403/ccs,ENSMUSG00000064363,mt-Nd4
242,m54313U_201123_144913/4000523/ccs,ENSMUSG00000015714,Cers2
243,m54313U_201123_144913/4063632/ccs,ENSMUSG00000038299,Wdr36
244,m54313U_201123_144913/4064077/ccs,NA,NA
245,m54313U_201123_144913/4064957/ccs,ENSMUSG00000018238,Gdf9
246,m54313U_201123_144913/4064958/ccs,ENSMUSG00000033751,Gadd45gip1
247,m54313U_201123_144913/4065056/ccs,NA,NA
248,m54313U_201123_144913/4066055/ccs,NA,NA
249,m54313U_201123_144913/4128942/ccs,NA,NA
250,m54313U_201123_144913/4129696/ccs,ENSMUSG00000085885,Gm11906
251,m54313U_201123_144913/4130493/ccs,NA,NA
252,m54313U_201123_144913/4130810/ccs,NA,NA
253,m54313U_201123_144913/4131159/ccs,ENSMUSG00000003429,Rps11
254,m54313U_201123_144913/4194844/ccs,ENSMUSG00000028114,Mettl14
255,m54313U_201123_144913/4196501/ccs,NA,NA
256,m54313U_201123_144913/4196803/ccs,ENSMUSG00000037148,Arhgap10
257,m54313U_201123_144913/4260141/ccs,NA,NA
258,m54313U_201123_144913/4260675/ccs,ENSMUSG00000025909,Sntg1
259,m54313U_201123_144913/4261180/ccs,ENSMUSG00000022024,Sugt1
260,m54313U_201123_144913/4261666/ccs,ENSMUSG00000026554,Dcaf8
261,m54313U_201123_144913/4262356/ccs,NA,NA
262,m54313U_201123_144913/4325774/ccs,ENSMUSG00000039652,Cpeb3
263,m54313U_201123_144913/4325952/ccs,ENSMUSG00000033732,Sf3b3
264,m54313U_201123_144913/4326951/ccs,ENSMUSG00000008668,Rps18
265,m54313U_201123_144913/4327358/ccs,NA,NA
266,m54313U_201123_144913/4391443/ccs,NA,NA
267,m54313U_201123_144913/4391720/ccs,ENSMUSG00000068663,Clec16a
268,m54313U_201123_144913/4392011/ccs,ENSMUSG00000028044,Cks1b
269,m54313U_201123_144913/4393348/ccs,NA,NA
270,m54313U_201123_144913/4457367/ccs,ENSMUSG00000024734,Zp1
271,m54313U_201123_144913/4457608/ccs,NA,NA
272,m54313U_201123_144913/4459107/ccs,ENSMUSG00000057522,Spop
273,m54313U_201123_144913/4522652/ccs,ENSMUSG00000026927,Entr1
274,m54313U_201123_144913/4522993/ccs,ENSMUSG00000059923,Grb2
275,m54313U_201123_144913/4523073/ccs,NA,NA
276,m54313U_201123_144913/4523565/ccs,ENSMUSG00000047045,Tmem164
277,m54313U_201123_144913/4523665/ccs,ENSMUSG00000034832,Tet3
278,m54313U_201123_144913/4523864/ccs,ENSMUSG00000038116,Phf20
279,m54313U_201123_144913/4524249/ccs,ENSMUSG00000055895,Oosp2
280,m54313U_201123_144913/4587740/ccs,ENSMUSG00000035158,Mitf
281,m54313U_201123_144913/4588034/ccs,ENSMUSG00000039640,Mrpl12
282,m54313U_201123_144913/4588280/ccs,NA,NA
283,m54313U_201123_144913/4590349/ccs,ENSMUSG00000001036,Epn2
284,m54313U_201123_144913/4654695/ccs,ENSMUSG00000004952,Rasa4
285,m54313U_201123_144913/4655386/ccs,ENSMUSG00000004364,Cul3
286,m54313U_201123_144913/4720777/ccs,NA,NA
287,m54313U_201123_144913/4721310/ccs,ENSMUSG00000001151,Pcnt
288,m54313U_201123_144913/4721346/ccs,ENSMUSG00000037211,Spry1
289,m54313U_201123_144913/4784437/ccs,NA,NA
290,m54313U_201123_144913/4784763/ccs,NA,NA
291,m54313U_201123_144913/4785317/ccs,ENSMUSG00000051391,Ywhag
292,m54313U_201123_144913/4785840/ccs,ENSMUSG00000037316,Bag4
293,m54313U_201123_144913/4786225/ccs,ENSMUSG00000023963,Cyp39a1
294,m54313U_201123_144913/4786504/ccs,ENSMUSG00000005621,Zfp592
295,m54313U_201123_144913/4786941/ccs,ENSMUSG00000028032,Papss1
296,m54313U_201123_144913/4850676/ccs,ENSMUSG00000024067,Dpy30
297,m54313U_201123_144913/4850917/ccs,ENSMUSG00000025666,Tmem47
298,m54313U_201123_144913/4851926/ccs,NA,NA
299,m54313U_201123_144913/4916759/ccs,ENSMUSG00000006818,Sod2
300,m54313U_201123_144913/4916845/ccs,ENSMUSG00000030306,Tmtc1
301,m54313U_201123_144913/4916942/ccs,ENSMUSG00000063524,Eno1
302,m54313U_201123_144913/4918039/ccs,ENSMUSG00000090136,Gm10177
303,m54313U_201123_144913/4918109/ccs,ENSMUSG00000002249,Tead3
304,m54313U_201123_144913/4981932/ccs,NA,NA
305,m54313U_201123_144913/4982258/ccs,ENSMUSG00000015671,Psma2
306,m54313U_201123_144913/4982805/ccs,NA,NA
307,m54313U_201123_144913/4983085/ccs,ENSMUSG00000031843,Mphosph6
308,m54313U_201123_144913/4983118/ccs,ENSMUSG00000021962,Dcp1a
309,m54313U_201123_144913/5046504/ccs,ENSMUSG00000057534,Elobl
310,m54313U_201123_144913/5047254/ccs,NA,NA
311,m54313U_201123_144913/5048055/ccs,ENSMUSG00000034928,Rnf44
312,m54313U_201123_144913/5049022/ccs,ENSMUSG00000022387,Brd1
313,m54313U_201123_144913/5112131/ccs,ENSMUSG00000034758,Tle6
314,m54313U_201123_144913/5112277/ccs,ENSMUSG00000004264,Phb2
315,m54313U_201123_144913/5113066/ccs,NA,NA
316,m54313U_201123_144913/5114553/ccs,ENSMUSG00000071332,E230015B07Rik
317,m54313U_201123_144913/5243416/ccs,NA,NA
318,m54313U_201123_144913/5244288/ccs,ENSMUSG00000038507,Parp12
319,m54313U_201123_144913/5244954/ccs,NA,NA
320,m54313U_201123_144913/5245384/ccs,ENSMUSG00000029229,Chic2
321,m54313U_201123_144913/5309349/ccs,NA,NA
322,m54313U_201123_144913/5310456/ccs,NA,NA
323,m54313U_201123_144913/5311174/ccs,ENSMUSG00000072109,A530040E14Rik
324,m54313U_201123_144913/5311239/ccs,ENSMUSG00000014503,Pkd2l2
325,m54313U_201123_144913/5374449/ccs,ENSMUSG00000022607,Ptk2
326,m54313U_201123_144913/5374887/ccs,ENSMUSG00000017715,Pgs1
327,m54313U_201123_144913/5376055/ccs,NA,NA
328,m54313U_201123_144913/5376828/ccs,ENSMUSG00000034832,Tet3
329,m54313U_201123_144913/5439862/ccs,NA,NA
330,m54313U_201123_144913/5439991/ccs,NA,NA
331,m54313U_201123_144913/5440413/ccs,NA,NA
332,m54313U_201123_144913/5441096/ccs,NA,NA
333,m54313U_201123_144913/5441307/ccs,NA,NA
334,m54313U_201123_144913/5442129/ccs,ENSMUSG00000004364,Cul3
335,m54313U_201123_144913/5506340/ccs,NA,NA
336,m54313U_201123_144913/5506358/ccs,NA,NA
337,m54313U_201123_144913/5572548/ccs,NA,NA
338,m54313U_201123_144913/5572662/ccs,ENSMUSG00000010054,Tusc2
339,m54313U_201123_144913/5636307/ccs,ENSMUSG00000028292,Rars2
340,m54313U_201123_144913/5637097/ccs,ENSMUSG00000115737,Rpl19-ps3
341,m54313U_201123_144913/5637664/ccs,ENSMUSG00000028126,Pip5k1a
342,m54313U_201123_144913/5702276/ccs,ENSMUSG00000071226,Cecr2
343,m54313U_201123_144913/5703397/ccs,ENSMUSG00000033998,Kcnk1
344,m54313U_201123_144913/5703498/ccs,ENSMUSG00000030842,Lamtor1
345,m54313U_201123_144913/5767695/ccs,NA,NA
346,m54313U_201123_144913/5768711/ccs,ENSMUSG00000054469,Lclat1
347,m54313U_201123_144913/5832829/ccs,NA,NA
348,m54313U_201123_144913/5833596/ccs,ENSMUSG00000052928,Ctif
349,m54313U_201123_144913/5834322/ccs,ENSMUSG00000063884,Ptcd3
350,m54313U_201123_144913/5834819/ccs,ENSMUSG00000027404,Snrpb
351,m54313U_201123_144913/5834963/ccs,NA,NA
352,m54313U_201123_144913/5900815/ccs,NA,NA
353,m54313U_201123_144913/5964774/ccs,ENSMUSG00000044726,Erich5
354,m54313U_201123_144913/5965263/ccs,NA,NA
355,m54313U_201123_144913/6030113/ccs,NA,NA
356,m54313U_201123_144913/6030337/ccs,ENSMUSG00000035297,Cops4
357,m54313U_201123_144913/6031633/ccs,ENSMUSG00000018974,Sart3
358,m54313U_201123_144913/6031700/ccs,NA,NA
359,m54313U_201123_144913/6095284/ccs,ENSMUSG00000041220,Elovl6
360,m54313U_201123_144913/6096096/ccs,NA,NA
361,m54313U_201123_144913/6096515/ccs,ENSMUSG00000020255,D10Wsu102e
362,m54313U_201123_144913/6097572/ccs,NA,NA
363,m54313U_201123_144913/6160730/ccs,ENSMUSG00000020696,Rffl
364,m54313U_201123_144913/6160958/ccs,NA,NA
365,m54313U_201123_144913/6161426/ccs,ENSMUSG00000000142,Axin2
366,m54313U_201123_144913/6161734/ccs,ENSMUSG00000021557,Agtpbp1
367,m54313U_201123_144913/6162507/ccs,ENSMUSG00000030911,Zp2
368,m54313U_201123_144913/6227548/ccs,NA,NA
369,m54313U_201123_144913/6227643/ccs,ENSMUSG00000015365,Mov10l1
370,m54313U_201123_144913/6292077/ccs,NA,NA
371,m54313U_201123_144913/6292114/ccs,ENSMUSG00000021395,Spin1
372,m54313U_201123_144913/6292384/ccs,ENSMUSG00000002799,Jag2
373,m54313U_201123_144913/6293054/ccs,ENSMUSG00000045103,Dmd
374,m54313U_201123_144913/6293549/ccs,NA,NA
375,m54313U_201123_144913/6293588/ccs,ENSMUSG00000014748,Tex261
376,m54313U_201123_144913/6293738/ccs,ENSMUSG00000033444,Specc1l
377,m54313U_201123_144913/6293953/ccs,ENSMUSG00000018238,Gdf9
378,m54313U_201123_144913/6294014/ccs,ENSMUSG00000021114,Atp6v1d
379,m54313U_201123_144913/6358465/ccs,ENSMUSG00000073643,Wdfy1
380,m54313U_201123_144913/6358577/ccs,ENSMUSG00000108171,Gm43915
381,m54313U_201123_144913/6358809/ccs,ENSMUSG00000026380,Tfcp2l1
382,m54313U_201123_144913/6359019/ccs,ENSMUSG00000026799,Med27
383,m54313U_201123_144913/6423893/ccs,ENSMUSG00000027202,Slc12a1
384,m54313U_201123_144913/6424169/ccs,ENSMUSG00000039536,Stau1
385,m54313U_201123_144913/6424860/ccs,ENSMUSG00000021395,Spin1
386,m54313U_201123_144913/6424875/ccs,ENSMUSG00000072109,A530040E14Rik
387,m54313U_201123_144913/6488693/ccs,ENSMUSG00000016252,Atp5e
388,m54313U_201123_144913/6490011/ccs,ENSMUSG00000042417,Ccno
389,m54313U_201123_144913/6490502/ccs,ENSMUSG00000029465,Arpc3
390,m54313U_201123_144913/6490760/ccs,ENSMUSG00000021395,Spin1
391,m54313U_201123_144913/6490959/ccs,NA,NA
392,m54313U_201123_144913/6553707/ccs,ENSMUSG00000022514,Il1rap
393,m54313U_201123_144913/6554211/ccs,ENSMUSG00000035191,Rfpl4
394,m54313U_201123_144913/6554475/ccs,ENSMUSG00000024121,Atp6v0c
395,m54313U_201123_144913/6555003/ccs,ENSMUSG00000013736,Trnt1
396,m54313U_201123_144913/6555147/ccs,ENSMUSG00000017929,B4galt5
397,m54313U_201123_144913/6555560/ccs,ENSMUSG00000084909,4930528G23Rik
398,m54313U_201123_144913/6556227/ccs,ENSMUSG00000074513,Arfip1
399,m54313U_201123_144913/6556243/ccs,ENSMUSG00000054087,Fbxw28
