,record_id,gene_id,gene_name
34,m54313U_200903_184952/40894679/ccs,ENSMUSG00000116029,Gm41414
35,m54313U_200903_184952/41419639/ccs,ENSMUSG00000028405,Aco1
36,m54313U_200903_184952/43125582/ccs,ENSMUSG00000069729,Arid1b
37,m54313U_200903_184952/43256071/ccs,ENSMUSG00000015721,Nlrp5
38,m54313U_200903_184952/43713413/ccs,NA,NA
39,m54313U_200903_184952/43714410/ccs,ENSMUSG00000003604,Aven
40,m54313U_200903_184952/44631861/ccs,NA,NA
41,m54313U_200903_184952/44696266/ccs,ENSMUSG00000042279,H1f8
42,m54313U_200903_184952/44893991/ccs,NA,NA
43,m54313U_200903_184952/45353269/ccs,NA,NA
44,m54313U_200903_184952/45482837/ccs,ENSMUSG00000001166,Oas1c
45,m54313U_200903_184952/45483909/ccs,NA,NA
46,m54313U_200903_184952/46402340/ccs,ENSMUSG00000030752,Kdm8
47,m54313U_200903_184952/46662677/ccs,ENSMUSG00000049539,H1f1
48,m54313U_200903_184952/47122119/ccs,NA,NA
49,m54313U_200903_184952/50005365/ccs,NA,NA
50,m54313U_200903_184952/50070045/ccs,ENSMUSG00000027552,E2f5
51,m54313U_200903_184952/6031206/ccs,NA,NA
52,m54313U_200903_184952/6553754/ccs,NA,NA
53,m54313U_200903_184952/6554673/ccs,NA,NA
54,m54313U_200903_184952/6687143/ccs,NA,NA
55,m54313U_200903_184952/7405716/ccs,ENSMUSG00000023074,Mospd1
56,m54313U_200903_184952/7669550/ccs,ENSMUSG00000029592,Usp30
57,m54313U_200903_184952/7801444/ccs,NA,NA
58,m54313U_200903_184952/53348290/ccs,ENSMUSG00000031609,Sap30
59,m54313U_200903_184952/53807156/ccs,ENSMUSG00000030246,Ldhb
60,m54313U_200903_184952/54002627/ccs,ENSMUSG00000092329,Galnt2l
61,m54313U_200903_184952/54069712/ccs,ENSMUSG00000030800,Prss8
62,m54313U_200903_184952/54527471/ccs,ENSMUSG00000037822,Smim14
63,m54313U_200903_184952/54855874/ccs,ENSMUSG00000003119,Cdk12
64,m54313U_200903_184952/55705750/ccs,ENSMUSG00000015721,Nlrp5
65,m54313U_200903_184952/56754739/ccs,ENSMUSG00000032526,Ss18l2
66,m54313U_200903_184952/57016642/ccs,ENSMUSG00000043183,Simc1
67,m54313U_200903_184952/57543154/ccs,NA,NA
68,m54313U_200903_184952/58327635/ccs,ENSMUSG00000022441,Efcab6
69,m54313U_200903_184952/58327635/ccs,NA,NA
70,m54313U_200903_184952/58328591/ccs,ENSMUSG00000005609,Ctr9
71,m54313U_200903_184952/59048619/ccs,ENSMUSG00000109849,Gm45645
72,m54313U_200903_184952/59376300/ccs,ENSMUSG00000044285,Ubb-ps
73,m54313U_200903_184952/59442309/ccs,ENSMUSG00000029999,Tgfa
74,m54313U_200903_184952/60296005/ccs,NA,NA
75,m54313U_200903_184952/61146669/ccs,NA,NA
76,m54313U_200903_184952/61408244/ccs,ENSMUSG00000038467,Chmp4b
77,m54313U_200903_184952/61408546/ccs,ENSMUSG00000019790,Stxbp5
78,m54313U_200903_184952/61867439/ccs,ENSMUSG00000079562,Maea
79,m54313U_200903_184952/62652485/ccs,NA,NA
80,m54313U_200903_184952/63309235/ccs,ENSMUSG00000069678,Pcgf1
81,m54313U_200903_184952/63504987/ccs,ENSMUSG00000070544,Top1
82,m54313U_200903_184952/64423616/ccs,ENSMUSG00000044042,Fmn1
83,m54313U_200903_184952/64817006/ccs,ENSMUSG00000034990,Otoa
84,m54313U_200903_184952/65012805/ccs,NA,NA
85,m54313U_200903_184952/65143936/ccs,ENSMUSG00000031353,Rbbp7
86,m54313U_200903_184952/65604356/ccs,NA,NA
87,m54313U_200903_184952/65799424/ccs,ENSMUSG00000041697,Cox6a1
88,m54313U_200903_184952/66651840/ccs,NA,NA
89,m54313U_200903_184952/68027156/ccs,NA,NA
90,m54313U_200903_184952/68093208/ccs,ENSMUSG00000085079,Khdc1b
91,m54313U_200903_184952/68422002/ccs,ENSMUSG00000022793,B4galt4
92,m54313U_200903_184952/68485486/ccs,ENSMUSG00000027999,Pla2g12a
93,m54313U_200903_184952/68683570/ccs,NA,NA
94,m54313U_200903_184952/68812958/ccs,NA,NA
95,m54313U_200903_184952/68813982/ccs,ENSMUSG00000050229,Pigm
96,m54313U_200903_184952/69009676/ccs,NA,NA
97,m54313U_200903_184952/69796821/ccs,ENSMUSG00000019505,Ubb
98,m54313U_200903_184952/69994103/ccs,ENSMUSG00000001175,Calm1
99,m54313U_200903_184952/70387247/ccs,ENSMUSG00000030647,Ndufc2
100,m54313U_200903_184952/71042508/ccs,ENSMUSG00000078870,Gm14410
101,m54313U_200903_184952/71762557/ccs,NA,NA
102,m54313U_200903_184952/71764637/ccs,ENSMUSG00000028633,Ctps
103,m54313U_200903_184952/71829173/ccs,ENSMUSG00000022914,Brwd1
104,m54313U_200903_184952/72156528/ccs,ENSMUSG00000038412,Higd1a
105,m54313U_200903_184952/72812005/ccs,ENSMUSG00000018238,Gdf9
106,m54313U_200903_184952/8717858/ccs,ENSMUSG00000025081,Tdrd1
107,m54313U_200903_184952/8980276/ccs,ENSMUSG00000027298,Tyro3
108,m54313U_200903_184952/10093708/ccs,NA,NA
109,m54313U_200903_184952/10093708/ccs,NA,NA
110,m54313U_200903_184952/10290166/ccs,ENSMUSG00000032009,Sesn3
111,m54313U_200903_184952/10880034/ccs,ENSMUSG00000034867,Ankrd27
112,m54313U_200903_184952/75564244/ccs,NA,NA
113,m54313U_200903_184952/75629262/ccs,ENSMUSG00000034659,Tmem109
114,m54313U_200903_184952/76482590/ccs,ENSMUSG00000021556,Golm1
115,m54313U_200903_184952/77268595/ccs,NA,NA
116,m54313U_200903_184952/77398848/ccs,ENSMUSG00000038780,Smurf1
117,m54313U_200903_184952/79169497/ccs,ENSMUSG00000042279,H1f8
118,m54313U_200903_184952/79562407/ccs,NA,NA
119,m54313U_200903_184952/79824534/ccs,ENSMUSG00000068205,Macrod2
120,m54313U_200903_184952/79824904/ccs,ENSMUSG00000015804,Med28
121,m54313U_200903_184952/80348243/ccs,ENSMUSG00000027620,Rbm39
122,m54313U_200903_184952/80480082/ccs,ENSMUSG00000046516,Cox17
123,m54313U_200903_184952/81463284/ccs,ENSMUSG00000091955,Gm9844
124,m54313U_200903_184952/81724393/ccs,ENSMUSG00000074354,Arhgap20os
125,m54313U_200903_184952/83362505/ccs,ENSMUSG00000029614,Rpl6
126,m54313U_200903_184952/83363559/ccs,ENSMUSG00000038406,Scaf1
127,m54313U_200903_184952/84084473/ccs,ENSMUSG00000026878,Rab14
128,m54313U_200903_184952/84150945/ccs,ENSMUSG00000023939,Mrpl14
129,m54313U_200903_184952/85459709/ccs,ENSMUSG00000015672,Mrpl32
130,m54313U_200903_184952/86246910/ccs,NA,NA
131,m54313U_200903_184952/86575000/ccs,ENSMUSG00000025508,Rplp2
132,m54313U_200903_184952/86706379/ccs,NA,NA
133,m54313U_200903_184952/86835788/ccs,NA,NA
134,m54313U_200903_184952/87885854/ccs,ENSMUSG00000105311,Gm44574
135,m54313U_200903_184952/88408991/ccs,ENSMUSG00000090137,Uba52
136,m54313U_200903_184952/88738425/ccs,NA,NA
137,m54313U_200903_184952/89195694/ccs,ENSMUSG00000034192,Lsm3
138,m54313U_200903_184952/89195839/ccs,NA,NA
139,m54313U_200903_184952/90308622/ccs,ENSMUSG00000001383,Zmat2
140,m54313U_200903_184952/90442476/ccs,NA,NA
141,m54313U_200903_184952/91096233/ccs,NA,NA
142,m54313U_200903_184952/91228165/ccs,NA,NA
143,m54313U_200903_184952/92405994/ccs,NA,NA
144,m54313U_200903_184952/93391526/ccs,NA,NA
145,m54313U_200903_184952/93716740/ccs,NA,NA
146,m54313U_200903_184952/93784329/ccs,ENSMUSG00000021745,Ptprg
147,m54313U_200903_184952/94372863/ccs,ENSMUSG00000029580,Actb
148,m54313U_200903_184952/94374259/ccs,ENSMUSG00000048076,Arf1
149,m54313U_200903_184952/95094268/ccs,ENSMUSG00000042190,Cmklr1
150,m54313U_200903_184952/95553487/ccs,ENSMUSG00000091358,Speer5-ps1
151,m54313U_200903_184952/96602093/ccs,NA,NA
152,m54313U_200903_184952/96602687/ccs,ENSMUSG00000061787,Rps17
153,m54313U_200903_184952/97912670/ccs,ENSMUSG00000038215,Cep44
154,m54313U_200903_184952/98042347/ccs,ENSMUSG00000011958,Bnip2
155,m54313U_200903_184952/98501505/ccs,ENSMUSG00000015536,Mocs2
156,m54313U_200903_184952/98763456/ccs,NA,NA
157,m54313U_200903_184952/11273206/ccs,ENSMUSG00000039163,Cmc1
158,m54313U_200903_184952/11338383/ccs,ENSMUSG00000024091,Vapa
159,m54313U_200903_184952/11602327/ccs,ENSMUSG00000046323,Dppa3
160,m54313U_200903_184952/12255780/ccs,ENSMUSG00000087401,Gm14664
161,m54313U_200903_184952/12650576/ccs,ENSMUSG00000031546,Gins4
162,m54313U_200903_184952/13762768/ccs,ENSMUSG00000017639,Rab11fip4
163,m54313U_200903_184952/99681310/ccs,ENSMUSG00000035890,Rnf126
164,m54313U_200903_184952/100009915/ccs,ENSMUSG00000056608,Chd9
165,m54313U_200903_184952/101124788/ccs,ENSMUSG00000051359,Ncald
166,m54313U_200903_184952/101647300/ccs,ENSMUSG00000028063,Lmna
167,m54313U_200903_184952/102499565/ccs,ENSMUSG00000042279,H1f8
168,m54313U_200903_184952/102892730/ccs,ENSMUSG00000045636,Mtus1
169,m54313U_200903_184952/102958755/ccs,ENSMUSG00000032468,Armc8
170,m54313U_200903_184952/104399039/ccs,ENSMUSG00000003410,Elavl3
171,m54313U_200903_184952/104597926/ccs,ENSMUSG00000030246,Ldhb
172,m54313U_200903_184952/105251269/ccs,ENSMUSG00000078365,Mos
173,m54313U_200903_184952/105252401/ccs,ENSMUSG00000062275,Fbxw24
174,m54313U_200903_184952/105580472/ccs,ENSMUSG00000020130,Tbc1d15
175,m54313U_200903_184952/105645437/ccs,ENSMUSG00000036225,Kctd1
176,m54313U_200903_184952/105841283/ccs,ENSMUSG00000030682,Cdipt
177,m54313U_200903_184952/106367570/ccs,ENSMUSG00000018238,Gdf9
178,m54313U_200903_184952/108005503/ccs,NA,NA
179,m54313U_200903_184952/108201119/ccs,ENSMUSG00000035754,Wdr18
180,m54313U_200903_184952/108595157/ccs,NA,NA
181,m54313U_200903_184952/109774644/ccs,ENSMUSG00000029223,Uchl1
182,m54313U_200903_184952/110625578/ccs,ENSMUSG00000027180,Fbxo3
183,m54313U_200903_184952/110756540/ccs,ENSMUSG00000052632,Asap2
184,m54313U_200903_184952/112789422/ccs,ENSMUSG00000078515,Ddi2
185,m54313U_200903_184952/113377413/ccs,ENSMUSG00000052331,Ankrd44
186,m54313U_200903_184952/113837940/ccs,NA,NA
187,m54313U_200903_184952/113838174/ccs,ENSMUSG00000021686,Ap3b1
188,m54313U_200903_184952/114558194/ccs,ENSMUSG00000030852,Tacc2
189,m54313U_200903_184952/115476881/ccs,ENSMUSG00000021460,Auh
190,m54313U_200903_184952/116197936/ccs,ENSMUSG00000008489,Elavl2
191,m54313U_200903_184952/116392615/ccs,ENSMUSG00000024387,Csnk2b
192,m54313U_200903_184952/116786324/ccs,ENSMUSG00000022130,Tgds
193,m54313U_200903_184952/118687808/ccs,NA,NA
194,m54313U_200903_184952/118687808/ccs,NA,NA
195,m54313U_200903_184952/118753423/ccs,ENSMUSG00000040935,Padi6
196,m54313U_200903_184952/118753876/ccs,ENSMUSG00000001166,Oas1c
197,m54313U_200903_184952/118950432/ccs,ENSMUSG00000046323,Dppa3
198,m54313U_200903_184952/118950695/ccs,ENSMUSG00000069248,Serpinb6e
199,m54313U_200903_184952/119014817/ccs,ENSMUSG00000042821,Snai1
200,m54313U_200903_184952/119145419/ccs,ENSMUSG00000074354,Arhgap20os
201,m54313U_200903_184952/119212890/ccs,ENSMUSG00000092607,Scnm1
202,m54313U_200903_184952/119473652/ccs,ENSMUSG00000019432,Ddx39b
203,m54313U_200903_184952/120193732/ccs,NA,NA
204,m54313U_200903_184952/120784352/ccs,NA,NA
205,m54313U_200903_184952/120914132/ccs,NA,NA
206,m54313U_200903_184952/121046264/ccs,NA,NA
207,m54313U_200903_184952/122422374/ccs,ENSMUSG00000050810,Oog3
208,m54313U_200903_184952/122487708/ccs,NA,NA
209,m54313U_200903_184952/122880516/ccs,ENSMUSG00000034275,Igsf9b
210,m54313U_200903_184952/123339703/ccs,ENSMUSG00000064351,mt-Co1
211,m54313U_200903_184952/123798847/ccs,ENSMUSG00000024870,Rab1b
212,m54313U_200903_184952/15598798/ccs,ENSMUSG00000085025,Gm13715
213,m54313U_200903_184952/16124054/ccs,ENSMUSG00000022983,Scaf4
214,m54313U_200903_184952/16254502/ccs,ENSMUSG00000018238,Gdf9
215,m54313U_200903_184952/124978285/ccs,ENSMUSG00000038628,Polr3k
216,m54313U_200903_184952/125437155/ccs,ENSMUSG00000020706,Ftsj3
217,m54313U_200903_184952/126091564/ccs,ENSMUSG00000028295,Smim8
218,m54313U_200903_184952/126223561/ccs,ENSMUSG00000034867,Ankrd27
219,m54313U_200903_184952/126224163/ccs,NA,NA
220,m54313U_200903_184952/126814749/ccs,ENSMUSG00000027884,Clcc1
221,m54313U_200903_184952/127535620/ccs,ENSMUSG00000050234,Gja4
222,m54313U_200903_184952/128189116/ccs,NA,NA
223,m54313U_200903_184952/129500447/ccs,ENSMUSG00000079562,Maea
224,m54313U_200903_184952/130746659/ccs,ENSMUSG00000036123,Slc9a3
225,m54313U_200903_184952/130811125/ccs,NA,NA
226,m54313U_200903_184952/131204942/ccs,ENSMUSG00000020707,Rnf135
227,m54313U_200903_184952/131597370/ccs,NA,NA
228,m54313U_200903_184952/132187844/ccs,ENSMUSG00000051147,Nat2
229,m54313U_200903_184952/132385372/ccs,ENSMUSG00000027695,Pld1
230,m54313U_200903_184952/132581829/ccs,ENSMUSG00000024270,Slc39a6
231,m54313U_200903_184952/133104269/ccs,NA,NA
232,m54313U_200903_184952/133302225/ccs,ENSMUSG00000061904,Slc25a3
233,m54313U_200903_184952/134021767/ccs,ENSMUSG00000068184,Ndufaf2
234,m54313U_200903_184952/136383027/ccs,NA,NA
235,m54313U_200903_184952/136774884/ccs,NA,NA
236,m54313U_200903_184952/138806608/ccs,NA,NA
237,m54313U_200903_184952/138871083/ccs,ENSMUSG00000027309,4930402H24Rik
238,m54313U_200903_184952/138871083/ccs,NA,NA
239,m54313U_200903_184952/139198943/ccs,ENSMUSG00000073705,Cenps
240,m54313U_200903_184952/139528698/ccs,ENSMUSG00000021286,Zfyve21
241,m54313U_200903_184952/139529035/ccs,ENSMUSG00000020255,D10Wsu102e
242,m54313U_200903_184952/139790165/ccs,NA,NA
243,m54313U_200903_184952/140248721/ccs,ENSMUSG00000028678,Kif2c
244,m54313U_200903_184952/140312952/ccs,ENSMUSG00000033847,Pla2g4c
245,m54313U_200903_184952/140706173/ccs,NA,NA
246,m54313U_200903_184952/140708334/ccs,NA,NA
247,m54313U_200903_184952/141035510/ccs,ENSMUSG00000036167,Pphln1
248,m54313U_200903_184952/141756464/ccs,ENSMUSG00000019432,Ddx39b
249,m54313U_200903_184952/142674163/ccs,NA,NA
250,m54313U_200903_184952/145623664/ccs,ENSMUSG00000023939,Mrpl14
251,m54313U_200903_184952/145818729/ccs,ENSMUSG00000030246,Ldhb
252,m54313U_200903_184952/146473139/ccs,ENSMUSG00000028563,Tm2d1
253,m54313U_200903_184952/147196531/ccs,ENSMUSG00000020661,Dnmt3a
254,m54313U_200903_184952/147458191/ccs,ENSMUSG00000030246,Ldhb
255,m54313U_200903_184952/149423795/ccs,ENSMUSG00000051147,Nat2
256,m54313U_200903_184952/149554890/ccs,NA,NA
257,m54313U_200903_184952/150536774/ccs,NA,NA
258,m54313U_200903_184952/150668778/ccs,ENSMUSG00000030246,Ldhb
259,m54313U_200903_184952/151389660/ccs,NA,NA
260,m54313U_200903_184952/151717913/ccs,NA,NA
261,m54313U_200903_184952/151849129/ccs,NA,NA
262,m54313U_200903_184952/152701357/ccs,ENSMUSG00000028862,Map3k6
263,m54313U_200903_184952/152898018/ccs,NA,NA
264,m54313U_200903_184952/17104930/ccs,NA,NA
265,m54313U_200903_184952/18155513/ccs,ENSMUSG00000040681,Hmgn1
266,m54313U_200903_184952/18680473/ccs,ENSMUSG00000043183,Simc1
267,m54313U_200903_184952/155060083/ccs,ENSMUSG00000020255,D10Wsu102e
268,m54313U_200903_184952/155060113/ccs,ENSMUSG00000028354,Fmn2
269,m54313U_200903_184952/155323091/ccs,NA,NA
270,m54313U_200903_184952/156174765/ccs,ENSMUSG00000006418,Rnf114
271,m54313U_200903_184952/157288576/ccs,ENSMUSG00000005981,Trap1
272,m54313U_200903_184952/157288576/ccs,NA,NA
273,m54313U_200903_184952/157878796/ccs,ENSMUSG00000000782,Tcf7
274,m54313U_200903_184952/158205979/ccs,ENSMUSG00000028364,Tnc
275,m54313U_200903_184952/160433996/ccs,ENSMUSG00000018727,Cpsf4l
276,m54313U_200903_184952/163251541/ccs,ENSMUSG00000030801,Kat8
277,m54313U_200903_184952/164496941/ccs,NA,NA
278,m54313U_200903_184952/164759778/ccs,ENSMUSG00000037058,Paip2
279,m54313U_200903_184952/164825551/ccs,ENSMUSG00000032418,Me1
280,m54313U_200903_184952/164956179/ccs,ENSMUSG00000031538,Plat
281,m54313U_200903_184952/165022316/ccs,ENSMUSG00000040935,Padi6
282,m54313U_200903_184952/165675804/ccs,NA,NA
283,m54313U_200903_184952/166332936/ccs,NA,NA
284,m54313U_200903_184952/166726357/ccs,ENSMUSG00000116590,AC154200.1
285,m54313U_200903_184952/167379388/ccs,ENSMUSG00000022698,Naa50
286,m54313U_200903_184952/167510949/ccs,ENSMUSG00000017861,Mybl2
287,m54313U_200903_184952/168168120/ccs,ENSMUSG00000025885,Myo5b
288,m54313U_200903_184952/168298499/ccs,ENSMUSG00000021417,Eci2
289,m54313U_200903_184952/169870217/ccs,ENSMUSG00000021814,Anxa7
290,m54313U_200903_184952/171115277/ccs,ENSMUSG00000055789,Ftdc2
291,m54313U_200903_184952/171574145/ccs,ENSMUSG00000086962,Gm12248
292,m54313U_200903_184952/172361425/ccs,ENSMUSG00000006418,Rnf114
293,m54313U_200903_184952/172558771/ccs,NA,NA
294,m54313U_200903_184952/173083307/ccs,ENSMUSG00000018238,Gdf9
295,m54313U_200903_184952/174066385/ccs,ENSMUSG00000112161,Gm34045
296,m54313U_200903_184952/174393634/ccs,NA,NA
297,m54313U_200903_184952/174590671/ccs,ENSMUSG00000042548,Asxl1
298,m54313U_200903_184952/177734398/ccs,ENSMUSG00000052062,Pard3b
299,m54313U_200903_184952/177932579/ccs,ENSMUSG00000037742,Eef1a1
300,m54313U_200903_184952/178063981/ccs,ENSMUSG00000058672,Tubb2a
301,m54313U_200903_184952/179243725/ccs,NA,NA
302,m54313U_200903_184952/180289731/ccs,ENSMUSG00000019817,Plagl1
303,m54313U_200903_184952/19007385/ccs,ENSMUSG00000022177,Haus4
304,m54313U_200903_184952/19466248/ccs,ENSMUSG00000058589,Anks1b
305,m54313U_200903_184952/20383646/ccs,NA,NA
306,m54313U_200903_184952/21235335/ccs,NA,NA
307,m54313U_200903_184952/21299679/ccs,ENSMUSG00000022010,Tsc22d1
308,m54313U_200903_184952/21693848/ccs,ENSMUSG00000033952,Aspm
309,m54313U_200903_184952/21956815/ccs,ENSMUSG00000001924,Uba1
310,m54313U_200903_184952/22347957/ccs,ENSMUSG00000032329,Hmg20a
311,m54313U_200903_184952/23464284/ccs,ENSMUSG00000016308,Ube2a
312,m54313U_200903_184952/23792015/ccs,NA,NA
313,m54313U_200903_184952/24053134/ccs,ENSMUSG00000032459,Mrps22
314,m54313U_200903_184952/24643300/ccs,ENSMUSG00000020869,Lrrc59
315,m54313U_200903_184952/25297852/ccs,ENSMUSG00000073705,Cenps
