,record_id,gene_id,gene_name
132,m54313U_201124_160408/15206168/ccs,ENSMUSG00000029223,Uchl1
133,m54313U_201124_160408/15272312/ccs,ENSMUSG00000024121,Atp6v0c
134,m54313U_201124_160408/15402136/ccs,ENSMUSG00000038622,Med30
135,m54313U_201124_160408/15469376/ccs,ENSMUSG00000024767,Otub1
136,m54313U_201124_160408/15532834/ccs,ENSMUSG00000045983,Eif4g1
137,m54313U_201124_160408/15664313/ccs,ENSMUSG00000100131,Gm28439
138,m54313U_201124_160408/15729914/ccs,ENSMUSG00000006191,Cdkal1
139,m54313U_201124_160408/15796912/ccs,ENSMUSG00000036036,Zfp57
140,m54313U_201124_160408/15861203/ccs,ENSMUSG00000066463,Omt2a
141,m54313U_201124_160408/15925941/ccs,NA,NA
142,m54313U_201124_160408/15927026/ccs,ENSMUSG00000028964,Park7
143,m54313U_201124_160408/77138360/ccs,ENSMUSG00000029610,Aimp2
144,m54313U_201124_160408/77267682/ccs,ENSMUSG00000014932,Yes1
145,m54313U_201124_160408/77268374/ccs,ENSMUSG00000028862,Map3k6
146,m54313U_201124_160408/77268701/ccs,NA,NA
147,m54313U_201124_160408/77269229/ccs,ENSMUSG00000027938,Creb3l4
148,m54313U_201124_160408/77465464/ccs,NA,NA
149,m54313U_201124_160408/77465774/ccs,ENSMUSG00000034826,Nup54
150,m54313U_201124_160408/77466228/ccs,ENSMUSG00000058672,Tubb2a
151,m54313U_201124_160408/77529988/ccs,ENSMUSG00000018238,Gdf9
152,m54313U_201124_160408/77530685/ccs,NA,NA
153,m54313U_201124_160408/77531417/ccs,ENSMUSG00000027613,Eif6
154,m54313U_201124_160408/77923654/ccs,ENSMUSG00000057534,Elobl
155,m54313U_201124_160408/78120368/ccs,ENSMUSG00000034871,Fam151a
156,m54313U_201124_160408/78120586/ccs,NA,NA
157,m54313U_201124_160408/78185199/ccs,ENSMUSG00000037722,Gnpnat1
158,m54313U_201124_160408/78252242/ccs,NA,NA
159,m54313U_201124_160408/78315970/ccs,ENSMUSG00000029314,Gpat3
160,m54313U_201124_160408/78316901/ccs,ENSMUSG00000021493,Pdlim7
161,m54313U_201124_160408/78382680/ccs,ENSMUSG00000041577,Prelp
162,m54313U_201124_160408/78446867/ccs,NA,NA
163,m54313U_201124_160408/78447509/ccs,ENSMUSG00000032289,Thsd4
164,m54313U_201124_160408/78580098/ccs,ENSMUSG00000032346,Ooep
165,m54313U_201124_160408/78644203/ccs,ENSMUSG00000036792,Mbd5
166,m54313U_201124_160408/78644354/ccs,ENSMUSG00000050668,Gpatch11
167,m54313U_201124_160408/78710435/ccs,ENSMUSG00000029463,Fam216a
168,m54313U_201124_160408/78775155/ccs,NA,NA
169,m54313U_201124_160408/78841084/ccs,ENSMUSG00000008348,Ubc
170,m54313U_201124_160408/78842194/ccs,NA,NA
171,m54313U_201124_160408/78842690/ccs,NA,NA
172,m54313U_201124_160408/78907113/ccs,ENSMUSG00000032623,Oas1d
173,m54313U_201124_160408/79039178/ccs,ENSMUSG00000045294,Insig1
174,m54313U_201124_160408/79168484/ccs,NA,NA
175,m54313U_201124_160408/79299752/ccs,NA,NA
176,m54313U_201124_160408/79300461/ccs,ENSMUSG00000040813,Tex264
177,m54313U_201124_160408/79693301/ccs,ENSMUSG00000024556,Me2
178,m54313U_201124_160408/79757855/ccs,ENSMUSG00000075002,Ftdc1
179,m54313U_201124_160408/79888868/ccs,NA,NA
180,m54313U_201124_160408/80020770/ccs,ENSMUSG00000061315,Naca
181,m54313U_201124_160408/80152882/ccs,ENSMUSG00000092310,Gm20509
182,m54313U_201124_160408/80217411/ccs,ENSMUSG00000038299,Wdr36
183,m54313U_201124_160408/80218188/ccs,ENSMUSG00000006676,Usp19
184,m54313U_201124_160408/80282438/ccs,ENSMUSG00000027547,Sall4
185,m54313U_201124_160408/80347757/ccs,ENSMUSG00000032376,Usp3
186,m54313U_201124_160408/80480884/ccs,NA,NA
187,m54313U_201124_160408/80480911/ccs,ENSMUSG00000033847,Pla2g4c
188,m54313U_201124_160408/80544114/ccs,ENSMUSG00000068921,Dap3
189,m54313U_201124_160408/80544637/ccs,NA,NA
190,m54313U_201124_160408/80544637/ccs,NA,NA
191,m54313U_201124_160408/80544637/ccs,NA,NA
192,m54313U_201124_160408/80546434/ccs,ENSMUSG00000028964,Park7
193,m54313U_201124_160408/80611356/ccs,ENSMUSG00000074366,Obox5
194,m54313U_201124_160408/80675723/ccs,ENSMUSG00000039367,Sec24c
195,m54313U_201124_160408/80807314/ccs,NA,NA
196,m54313U_201124_160408/80808406/ccs,ENSMUSG00000104956,4930429D17Rik
197,m54313U_201124_160408/80808726/ccs,ENSMUSG00000038274,Fau
198,m54313U_201124_160408/81134706/ccs,ENSMUSG00000030688,Stard10
199,m54313U_201124_160408/81135063/ccs,ENSMUSG00000034602,Mon2
200,m54313U_201124_160408/81199438/ccs,ENSMUSG00000028633,Ctps
201,m54313U_201124_160408/81396026/ccs,NA,NA
202,m54313U_201124_160408/81396509/ccs,ENSMUSG00000042148,Cox10
203,m54313U_201124_160408/81594210/ccs,NA,NA
204,m54313U_201124_160408/81594365/ccs,ENSMUSG00000016252,Atp5e
205,m54313U_201124_160408/81724759/ccs,NA,NA
206,m54313U_201124_160408/81921122/ccs,NA,NA
207,m54313U_201124_160408/81987026/ccs,NA,NA
208,m54313U_201124_160408/82052537/ccs,ENSMUSG00000010911,Apip
209,m54313U_201124_160408/82118156/ccs,ENSMUSG00000026999,Nup35
210,m54313U_201124_160408/82641091/ccs,ENSMUSG00000033918,Parl
211,m54313U_201124_160408/82840322/ccs,ENSMUSG00000023977,Ubr2
212,m54313U_201124_160408/82905274/ccs,NA,NA
213,m54313U_201124_160408/82968647/ccs,NA,NA
214,m54313U_201124_160408/83036149/ccs,NA,NA
215,m54313U_201124_160408/83100697/ccs,ENSMUSG00000023104,Rfc2
216,m54313U_201124_160408/83166197/ccs,ENSMUSG00000028969,Cdk5
217,m54313U_201124_160408/83232323/ccs,ENSMUSG00000021814,Anxa7
218,m54313U_201124_160408/83364349/ccs,ENSMUSG00000030852,Tacc2
219,m54313U_201124_160408/83428015/ccs,NA,NA
220,m54313U_201124_160408/83756787/ccs,ENSMUSG00000003269,Cyth2
221,m54313U_201124_160408/83886971/ccs,ENSMUSG00000026360,Rgs2
222,m54313U_201124_160408/83887454/ccs,ENSMUSG00000008348,Ubc
223,m54313U_201124_160408/83953733/ccs,ENSMUSG00000000167,Pih1d2
224,m54313U_201124_160408/84019708/ccs,ENSMUSG00000055717,Slain1
225,m54313U_201124_160408/84279429/ccs,ENSMUSG00000006412,Pfdn2
226,m54313U_201124_160408/84478373/ccs,ENSMUSG00000004945,Tmem242
227,m54313U_201124_160408/84673489/ccs,ENSMUSG00000029427,Zcchc8
228,m54313U_201124_160408/84740515/ccs,ENSMUSG00000018238,Gdf9
229,m54313U_201124_160408/84804839/ccs,ENSMUSG00000070576,Mn1
230,m54313U_201124_160408/84805366/ccs,ENSMUSG00000009927,Rps25
231,m54313U_201124_160408/84869774/ccs,ENSMUSG00000027233,Patl2
232,m54313U_201124_160408/85003016/ccs,ENSMUSG00000028333,Anp32b
233,m54313U_201124_160408/85067696/ccs,ENSMUSG00000017167,Cntnap1
234,m54313U_201124_160408/85132631/ccs,ENSMUSG00000027510,Rbm38
235,m54313U_201124_160408/85134085/ccs,ENSMUSG00000018286,Psmb6
236,m54313U_201124_160408/85198743/ccs,ENSMUSG00000032191,Bcl2l10
237,m54313U_201124_160408/85262614/ccs,NA,NA
238,m54313U_201124_160408/85395571/ccs,NA,NA
239,m54313U_201124_160408/85526724/ccs,ENSMUSG00000053293,Pom121
240,m54313U_201124_160408/85592097/ccs,NA,NA
241,m54313U_201124_160408/85657780/ccs,NA,NA
242,m54313U_201124_160408/85658000/ccs,NA,NA
243,m54313U_201124_160408/85787191/ccs,NA,NA
244,m54313U_201124_160408/85788547/ccs,NA,NA
245,m54313U_201124_160408/85788705/ccs,ENSMUSG00000029089,5730480H06Rik
246,m54313U_201124_160408/85789130/ccs,ENSMUSG00000020108,Ddit4
247,m54313U_201124_160408/85789518/ccs,NA,NA
248,m54313U_201124_160408/85854103/ccs,ENSMUSG00000028998,Tomm7
249,m54313U_201124_160408/86051472/ccs,NA,NA
250,m54313U_201124_160408/86377211/ccs,NA,NA
251,m54313U_201124_160408/86443155/ccs,ENSMUSG00000036186,Dipk1b
252,m54313U_201124_160408/86771325/ccs,ENSMUSG00000022136,Dnajc3
253,m54313U_201124_160408/86836364/ccs,ENSMUSG00000025545,Clybl
254,m54313U_201124_160408/86901773/ccs,ENSMUSG00000024870,Rab1b
255,m54313U_201124_160408/86902404/ccs,ENSMUSG00000054312,Mrps21
256,m54313U_201124_160408/86969042/ccs,ENSMUSG00000020368,Canx
257,m54313U_201124_160408/87230664/ccs,ENSMUSG00000024592,C330018D20Rik
258,m54313U_201124_160408/87295797/ccs,NA,NA
259,m54313U_201124_160408/87426209/ccs,ENSMUSG00000026131,Dst
260,m54313U_201124_160408/87491847/ccs,ENSMUSG00000070319,Eif3g
261,m54313U_201124_160408/87558706/ccs,ENSMUSG00000118094,AC142100.1
262,m54313U_201124_160408/87622537/ccs,ENSMUSG00000034758,Tle6
263,m54313U_201124_160408/87753710/ccs,ENSMUSG00000012483,Rpa3
264,m54313U_201124_160408/87820207/ccs,ENSMUSG00000034617,Mtrr
265,m54313U_201124_160408/87820451/ccs,NA,NA
266,m54313U_201124_160408/87950634/ccs,ENSMUSG00000071262,Zfp957
267,m54313U_201124_160408/87951485/ccs,ENSMUSG00000034486,Gbx2
268,m54313U_201124_160408/88082880/ccs,ENSMUSG00000079523,Tmsb10
269,m54313U_201124_160408/88147407/ccs,ENSMUSG00000011267,Zfp296
270,m54313U_201124_160408/88410091/ccs,ENSMUSG00000097248,Gm2694
271,m54313U_201124_160408/88476055/ccs,ENSMUSG00000035342,Lzts2
272,m54313U_201124_160408/88671324/ccs,ENSMUSG00000020120,Plek
273,m54313U_201124_160408/88737142/ccs,NA,NA
274,m54313U_201124_160408/88801623/ccs,ENSMUSG00000018238,Gdf9
275,m54313U_201124_160408/88803575/ccs,ENSMUSG00000039298,Cdk5rap2
276,m54313U_201124_160408/88999506/ccs,ENSMUSG00000030304,Ergic2
277,m54313U_201124_160408/89130859/ccs,NA,NA
278,m54313U_201124_160408/89262844/ccs,NA,NA
279,m54313U_201124_160408/89459514/ccs,ENSMUSG00000038925,E330034G19Rik
280,m54313U_201124_160408/89720678/ccs,ENSMUSG00000008683,Rps15a
281,m54313U_201124_160408/89786361/ccs,NA,NA
282,m54313U_201124_160408/90047411/ccs,ENSMUSG00000084786,Ubl5
283,m54313U_201124_160408/90178395/ccs,ENSMUSG00000025790,Slco3a1
284,m54313U_201124_160408/90243465/ccs,ENSMUSG00000024583,Txnl1
285,m54313U_201124_160408/90244416/ccs,ENSMUSG00000058440,Nrf1
286,m54313U_201124_160408/90311361/ccs,ENSMUSG00000050856,Atp5k
287,m54313U_201124_160408/90441851/ccs,ENSMUSG00000089685,Gm9017
288,m54313U_201124_160408/90570997/ccs,ENSMUSG00000047368,Abhd17b
289,m54313U_201124_160408/90638254/ccs,ENSMUSG00000019813,Cep57l1
290,m54313U_201124_160408/90834778/ccs,NA,NA
291,m54313U_201124_160408/90898488/ccs,NA,NA
292,m54313U_201124_160408/90899148/ccs,ENSMUSG00000016520,Lnx2
293,m54313U_201124_160408/90900557/ccs,ENSMUSG00000017548,Suz12
294,m54313U_201124_160408/91096327/ccs,NA,NA
295,m54313U_201124_160408/91291978/ccs,ENSMUSG00000038965,Ube2l3
296,m54313U_201124_160408/91424304/ccs,ENSMUSG00000027938,Creb3l4
297,m54313U_201124_160408/91556347/ccs,ENSMUSG00000066463,Omt2a
298,m54313U_201124_160408/91687350/ccs,ENSMUSG00000020415,Pttg1
299,m54313U_201124_160408/92078628/ccs,ENSMUSG00000105689,Gm43120
300,m54313U_201124_160408/92211265/ccs,ENSMUSG00000020936,Nmt1
301,m54313U_201124_160408/92274815/ccs,ENSMUSG00000046229,Scand1
302,m54313U_201124_160408/92275604/ccs,NA,NA
303,m54313U_201124_160408/92275688/ccs,ENSMUSG00000048756,Foxo3
304,m54313U_201124_160408/92340767/ccs,ENSMUSG00000027706,Sec62
305,m54313U_201124_160408/92342655/ccs,NA,NA
306,m54313U_201124_160408/92407929/ccs,NA,NA
307,m54313U_201124_160408/92603216/ccs,ENSMUSG00000050812,Ecpas
308,m54313U_201124_160408/92669969/ccs,ENSMUSG00000020652,Cenpo
309,m54313U_201124_160408/92801027/ccs,ENSMUSG00000004948,Zp3
310,m54313U_201124_160408/92865022/ccs,ENSMUSG00000041857,Oosp1
311,m54313U_201124_160408/92865258/ccs,NA,NA
312,m54313U_201124_160408/92932044/ccs,ENSMUSG00000036752,Tubb4b
313,m54313U_201124_160408/93061561/ccs,ENSMUSG00000059811,Atl2
314,m54313U_201124_160408/93062692/ccs,ENSMUSG00000048100,Taf13
315,m54313U_201124_160408/93063066/ccs,NA,NA
316,m54313U_201124_160408/93063681/ccs,NA,NA
317,m54313U_201124_160408/93127874/ccs,ENSMUSG00000048899,Rimkla
318,m54313U_201124_160408/93193108/ccs,ENSMUSG00000026750,Psmb7
319,m54313U_201124_160408/93195000/ccs,ENSMUSG00000059070,Rpl18
320,m54313U_201124_160408/93258014/ccs,ENSMUSG00000034566,Atp5h
321,m54313U_201124_160408/93324175/ccs,ENSMUSG00000020255,D10Wsu102e
322,m54313U_201124_160408/93325342/ccs,ENSMUSG00000031320,Rps4x
323,m54313U_201124_160408/93456795/ccs,NA,NA
324,m54313U_201124_160408/93651272/ccs,ENSMUSG00000086462,Gm13990
325,m54313U_201124_160408/93718656/ccs,NA,NA
326,m54313U_201124_160408/93784503/ccs,ENSMUSG00000030451,Herc2
327,m54313U_201124_160408/93847742/ccs,ENSMUSG00000040935,Padi6
328,m54313U_201124_160408/93848445/ccs,ENSMUSG00000021466,Ptch1
329,m54313U_201124_160408/93980819/ccs,ENSMUSG00000026087,Mrpl30
330,m54313U_201124_160408/94176899/ccs,NA,NA
331,m54313U_201124_160408/94309097/ccs,ENSMUSG00000028478,Clta
332,m54313U_201124_160408/94569554/ccs,ENSMUSG00000075502,Kbtbd6
333,m54313U_201124_160408/94569753/ccs,NA,NA
334,m54313U_201124_160408/94570104/ccs,NA,NA
335,m54313U_201124_160408/94700985/ccs,NA,NA
336,m54313U_201124_160408/94898874/ccs,ENSMUSG00000045291,E330021D16Rik
337,m54313U_201124_160408/95289614/ccs,ENSMUSG00000021009,Ptpn21
338,m54313U_201124_160408/95421753/ccs,ENSMUSG00000037958,Nsrp1
339,m54313U_201124_160408/95487167/ccs,NA,NA
340,m54313U_201124_160408/96141820/ccs,ENSMUSG00000055204,Ankrd17
341,m54313U_201124_160408/96207607/ccs,ENSMUSG00000028969,Cdk5
342,m54313U_201124_160408/96209696/ccs,NA,NA
343,m54313U_201124_160408/96339572/ccs,ENSMUSG00000035765,Dym
344,m54313U_201124_160408/96339735/ccs,ENSMUSG00000019505,Ubb
345,m54313U_201124_160408/96601555/ccs,ENSMUSG00000018171,Vmp1
346,m54313U_201124_160408/96798992/ccs,NA,NA
347,m54313U_201124_160408/96799106/ccs,ENSMUSG00000038925,E330034G19Rik
348,m54313U_201124_160408/96993699/ccs,ENSMUSG00000024406,Pou5f1
349,m54313U_201124_160408/96994416/ccs,ENSMUSG00000035151,Elmod2
350,m54313U_201124_160408/97060009/ccs,ENSMUSG00000029146,Snx17
351,m54313U_201124_160408/97126090/ccs,NA,NA
352,m54313U_201124_160408/97191881/ccs,ENSMUSG00000038267,Slc22a23
353,m54313U_201124_160408/97256434/ccs,ENSMUSG00000022956,Atp5o
354,m54313U_201124_160408/97452581/ccs,ENSMUSG00000021395,Spin1
355,m54313U_201124_160408/97453297/ccs,NA,NA
356,m54313U_201124_160408/97519213/ccs,ENSMUSG00000008958,Vps72
357,m54313U_201124_160408/97714737/ccs,ENSMUSG00000021591,Glrx
358,m54313U_201124_160408/97716395/ccs,ENSMUSG00000033282,Rpgrip1l
359,m54313U_201124_160408/97846486/ccs,NA,NA
360,m54313U_201124_160408/97978271/ccs,ENSMUSG00000018239,Zcchc10
361,m54313U_201124_160408/97978779/ccs,ENSMUSG00000047539,Fbxo28
362,m54313U_201124_160408/98043506/ccs,ENSMUSG00000027637,Rab5if
363,m54313U_201124_160408/98239057/ccs,ENSMUSG00000042279,H1f8
364,m54313U_201124_160408/98239358/ccs,NA,NA
365,m54313U_201124_160408/98240943/ccs,ENSMUSG00000000278,Scpep1
366,m54313U_201124_160408/98306879/ccs,ENSMUSG00000028124,Gclm
367,m54313U_201124_160408/98372275/ccs,ENSMUSG00000040265,Dnm3
368,m54313U_201124_160408/98436890/ccs,ENSMUSG00000034602,Mon2
369,m54313U_201124_160408/98501903/ccs,ENSMUSG00000035696,Rnf38
370,m54313U_201124_160408/98503125/ccs,ENSMUSG00000071658,Gng3
371,m54313U_201124_160408/98765166/ccs,ENSMUSG00000020778,Ten1
372,m54313U_201124_160408/98828970/ccs,ENSMUSG00000018848,Rars
373,m54313U_201124_160408/98895793/ccs,ENSMUSG00000031916,Cog8
374,m54313U_201124_160408/98960310/ccs,ENSMUSG00000002897,Il17ra
375,m54313U_201124_160408/99025872/ccs,ENSMUSG00000071662,Polr2g
376,m54313U_201124_160408/99222272/ccs,ENSMUSG00000023032,Slc4a8
377,m54313U_201124_160408/99222443/ccs,ENSMUSG00000020407,Upp1
378,m54313U_201124_160408/99288247/ccs,ENSMUSG00000019505,Ubb
379,m54313U_201124_160408/99353351/ccs,NA,NA
380,m54313U_201124_160408/99353550/ccs,ENSMUSG00000044636,Csrnp2
381,m54313U_201124_160408/99355149/ccs,ENSMUSG00000110001,C86187
382,m54313U_201124_160408/99484851/ccs,NA,NA
383,m54313U_201124_160408/99746028/ccs,NA,NA
384,m54313U_201124_160408/99811571/ccs,NA,NA
385,m54313U_201124_160408/99814050/ccs,NA,NA
386,m54313U_201124_160408/99943302/ccs,NA,NA
387,m54313U_201124_160408/100010238/ccs,ENSMUSG00000020708,Psmc5
388,m54313U_201124_160408/100467468/ccs,ENSMUSG00000060152,Pop5
389,m54313U_201124_160408/100467697/ccs,ENSMUSG00000029314,Gpat3
390,m54313U_201124_160408/100467775/ccs,ENSMUSG00000029192,Tbc1d14
